Course	Room	Teacher	Time	Students
007125	17 / 18	TAYG	0162976	1	0362014 1012362 1019072 1070812 1074737 1081112 1093453 1123611 1141987 1163270 3065426 3065806 3067313 3068612 3073034 3077926 3094479 
007127	36 / 36	TH110	0028980	2	0362014 1012362 1019072 1049392 1052099 1057570 1058853 1059804 1068660 1070812 1071318 1073179 1073428 1074737 1081112 1093453 1094952 1097508 1104323 1123611 1136139 1137568 1141766 1141987 1163270 1163883 3059978 3062862 3065426 3065806 3068612 3069318 3071694 3073483 3077926 3078066 
011321	11 / 11	TAYE	0028980	3	0362014 1104323 1137568 1163883 3068911 3071694 3078066 3081073 3095290 3096229 3097933 
011838	16 / 16	EHII	0031619	4	0362014 1012362 1049392 1162892 3061460 3066114 3067056 3077931 3081988 3086192 3208714 3211727 3216244 3218034 3223468 3329656 
002571	6 / 6	TH251	0564741	1	0692830 1163719 3068633 3069893 3086709 3097468 
006863	4 / 5	TH102	0402773	2	0889130 1092551 3074091 3095021 
008427	17 / 18	TH110	0125630	3	0892947 3078602 3081698 3091176 3150738 3178019 3190134 3204830 3213402 3219719 3264020 3308669 3316819 3330334 3330820 3332425 3332580 
010954	4 / 4	BYC106	3401548	4	0892947 3101907 3211393 3257376 
001248	23 / 23	PK25	0031388	5	0898104 0903788 1058203 1070296 1070620 1072725 1073523 1079503 1080204 1084538 1085421 1087579 1093772 1095813 1107899 1122236 1126437 1130377 1153036 1162493 3064715 3077943 3100011 
005263	11 / 11	PK25	0493855	6	0898104 1032290 1089244 1118914 1133642 1136656 1162792 3069040 3079829 3081431 3121199 
006044	25 / 25	PK338	0207327	5	0901284 0950914 1080806 1086556 1096920 1131814 1143387 1153554 1155813 1162725 1163719 3062828 3064630 3078822 3079774 3087527 3088264 3088390 3088433 3089763 3091221 3092532 3094802 3204306 3204893 
001213	19 / 19	PK338	0031471	6	0903788 1058203 1079503 1081304 1084538 1087579 1092958 1098264 1136139 1153036 1163179 3064485 3082033 3083207 3093246 3094738 3099745 3100011 3160008 
001845	7 / 11	PK25	0123161	7	0908849 1143121 3077943 3084494 3092091 3211081 3219428 
002712	6 / 6	PK25	0468281	8	0908849 1058068 1071068 1107899 1161763 3064156 
001166	16 / 21	PK338	0135660	7	0910971 1057174 1060971 1071507 1122236 1162384 1163245 3065929 3069758 3083207 3095867 3122857 3126602 3135241 3188793 3209232 
001862	11 / 13	PK338	0031557	8	0910971 1057174 1073230 1160418 1161679 1162493 3065779 3075104 3084494 3087533 3097588 
006559	2 / 3	PK25	0031478	9	0910971 3083207 
001183	4 / 13	PK338	0406445	9	0940115 1122236 3088010 3093100 
001473	7 / 7	PK25	0031632	10	0940115 1003163 1079349 1090632 1133031 1162390 1164777 
004869	6 / 6	PK25	0053518	11	0940115 1056297 1068953 1163424 3065289 3209936 
004888	20 / 20	PK338	3092667	12	0940115 1000374 1056297 1059105 1068953 1086904 1093047 1096573 1108799 1131900 1134151 1161791 1163424 3060775 3061759 3062413 3063437 3065289 3073014 3306653 
006059	16 / 22	PK338	0619470	10	1047770 1051891 1058218 1073075 1075264 1088892 1096638 1109564 1135712 1138792 1149469 3064899 3065016 3065591 3066088 3069893 
007396	23 / 23	PK338	0825571	11	0979769 1058154 1070105 1071785 1096920 1115206 1136145 1139204 1141766 1161804 3057399 3065488 3065560 3066589 3069352 3078150 3080943 3081234 3082073 3087231 3090325 3093411 3097192 
003572	43 / 43	PK25	0024092	13	0981248 1010605 1029713 1032290 1049279 1052076 1059663 1068656 1073179 1073672 1076785 1079224 1081394 1083355 1084609 1085466 1085971 1087771 1088535 1092760 1114293 1115327 1119061 1122130 1134634 1135650 1142038 1150110 1150448 1161753 1161782 1162892 1163179 3060791 3061460 3061759 3064819 3064869 3064906 3067156 3070887 3090316 3100385 
011833	2 / 4	PK25	1084371	14	3080118 3081179 
011943	9 / 9	PK25	3393009	12	0981248 1029713 1076785 1079224 1084609 1161753 1161763 3070887 3084075 
008765	69 / 69	PK338	0428728	13	0994458 1093772 1095145 1098264 3068181 3068444 3069585 3079915 3081720 3089555 3090752 3092091 3092411 3094527 3095908 3097009 3100468 3104489 3105292 3105866 3110627 3122181 3125873 3126731 3126930 3152667 3153473 3163183 3181938 3188879 3191210 3197905 3204248 3205324 3209784 3209832 3210000 3211081 3211478 3215784 3215889 3216244 3216580 3217434 3217604 3217793 3218335 3219639 3220304 3221557 3221785 3227175 3231914 3232225 3232625 3262172 3264020 3275971 3276024 3311410 3312114 3315676 3315934 3316693 3329187 3329656 3330986 3331776 3332978 
002695	4 / 4	PK338	0138190	14	0997873 1079912 3094422 3213968 
010965	14 / 14	PK338	0897706	15	0997873 1045484 1052076 1073179 1114293 1122130 1134634 3060791 3064906 3069455 3082688 3090316 3092012 3100385 
004876	6 / 8	PK25	0032827	15	1000374 1071986 1161791 3060775 3072620 3100388 
004011	29 / 43	PK338	3335907	16	1000704 1045484 1135712 3086995 3090312 3121966 3149019 3166656 3214617 3215769 3239030 3248326 3249531 3254195 3260308 3261697 3262890 3282664 3284809 3302367 3305222 3315632 3315776 3316906 3323189 3329671 3330627 3331473 3331638 
003037	6 / 6	PK25	0222805	16	1001389 1163125 3067352 3069486 3071798 3077931 
006042	32 / 42	PK338	0031454	17	1051891 1075264 1092958 1109564 1149469 1150429 1153554 1155813 1162725 1163719 3061686 3067610 3069894 3079774 3079866 3079871 3081951 3085421 3085643 3087527 3089384 3089555 3090752 3091221 3092408 3092532 3092830 3094802 3095021 3096963 3100728 3203791 
009266	3 / 5	PK338	1083868	18	1097091 1150630 3069758 
010942	24 / 24	PK25	0619470	20	1001389 1058218 1073075 1075264 1086556 1092958 1143387 1149469 1153554 3061686 3064630 3065016 3065591 3066088 3069893 3072895 3079866 3079871 3085421 3087527 3088264 3089555 3090752 3096963 
004013	31 / 36	PK25	0031578	17	1003163 1158585 3095391 3095417 3109227 3113753 3114139 3150160 3151640 3155060 3165225 3177388 3179110 3190778 3204511 3208714 3210074 3211007 3211643 3214129 3214704 3214899 3216914 3254879 3260419 3265154 3268686 3302457 3306482 3317266 3323644 
011957	2 / 4	PK25	1168460	18	1133031 3089763 
011992	6 / 8	PK338	0694784	19	3082941 3093100 3093298 3095599 3096355 3153713 
001851	6 / 6	PK25	0409956	19	1009914 1074737 1076479 1151485 3095337 3097588 
006029	83 / 83	PK338	0031454	20	1009914 1090070 3081951 3088071 3089580 3092411 3092781 3093246 3094263 3094744 3095908 3097709 3099184 3099423 3099745 3105866 3108691 3108886 3109227 3110627 3114251 3114853 3114872 3115257 3119909 3122857 3125856 3125873 3126433 3126731 3149019 3150160 3151640 3152572 3152667 3155346 3155695 3158474 3169335 3177165 3177873 3183942 3185122 3185620 3188399 3189051 3190685 3191834 3192657 3193288 3193776 3203991 3204279 3204495 3204644 3205324 3210876 3211360 3213412 3213727 3214138 3215784 3216633 3216898 3216906 3217313 3217371 3221143 3227175 3228759 3238414 3248326 3248716 3249841 3251946 3288377 3306482 3315084 3315957 3316614 3316819 3322141 3330431 
003560	7 / 17	PK338	0031359	21	1010605 1017457 1049279 1073672 1085466 1119061 3061460 
003500	13 / 13	PK338	3194193	22	1012792 1017457 1073316 1109564 3084658 3085407 3087948 3215635 3218335 3254053 3255502 3312113 3322949 
001768	12 / 12	PK338	0027799	23	1017457 1073316 1079912 1150110 1157995 1162493 3067585 3076209 3078232 3092012 3095290 3211396 
002182	4 / 9	PK25	0428815	21	1017882 1093828 1109276 3070495 
002637	6 / 6	PK25	3393919	22	1019072 3084782 3087533 3094479 3097521 3239494 
003447	21 / 24	PK338	0031359	25	1024854 1059663 1070105 1092805 1093772 1135650 1150448 1154715 1157995 1162443 1162792 1163242 3079120 3080539 3104716 3121199 3122181 3152743 3181938 3216420 3329187 
007920	3 / 3	PK25	0031386	23	1024854 1092805 3090029 
011834	19 / 20	PK338	0470839	24	1024854 1072694 1076479 1079538 1081304 1097508 1115327 1133642 1150448 1159860 3063119 3065779 3068444 3081503 3084075 3107592 3191876 3306761 3332252 
003424	19 / 19	PK25	3393009	24	1029713 1059663 1073075 1073428 1088535 1095145 1119061 1157995 1158383 3064819 3070887 3079829 3080539 3085846 3086455 3089115 3145695 3152743 3305222 
003492	10 / 18	PK25	1084371	25	1029835 1059404 1068656 1087771 3061759 3062512 3066992 3099676 3205208 3322151 
001843	19 / 19	PK338	0056992	26	1032290 1073230 1075264 1080980 1091600 1163245 3067214 3068251 3068911 3070045 3088010 3091370 3092151 3093208 3105382 3120137 3208714 3265450 3293645 
008447	12 / 12	PK338	0132890	27	1032290 1080595 1090521 3062862 3065488 3081073 3163183 3173096 3211593 3217439 3218034 3304723 
003270	13 / 13	PK25	0492451	26	1045484 1076785 1117207 3092604 3097075 3097709 3100468 3123316 3191191 3194873 3211393 3217195 3316273 
011528	4 / 4	PK25	3310251	27	1045484 3081927 3149019 3217615 
