Course	Room	Teacher	Time	Students
007877	PK128	0031386	1	0163913 3425204 3451063 
006023	DAL300	3452833	1	0496952 3103203 3120788 3136630 3177063 3211393 3215889 3252851 3262890 3306703 3307952 3322722 3329656 3331473 3331638 3332580 3333105 3344691 3348796 3374832 3388630 3390492 3403968 3404051 3404683 3404942 3405863 3409420 3409519 3409736 3409777 3414175 3417572 3422024 
011321	CAN314	0028980	1	0692830 3108886 3118027 3191210 3193987 3193996 3211155 3213909 3256154 3316273 3329744 
008763	PK243	0428728	1	0742992 3084353 3188882 3209232 3209843 3323493 3323539 3329885 3335809 3336037 3344231 3393733 3409424 3410213 3414711 3416740 3418635 3423366 3423482 3423867 3423870 3424162 
003572	BYC127	0024092	1	0854238 0997873 1095145 1162443 3079120 3095417 3101150 3104014 3104716 3119630 3125450 3125873 3126883 3149019 3152434 3152788 3153306 3155201 3165225 3175356 3177284 3179026 3191823 3194474 3194873 3205208 3209949 3210027 3211128 3211478 3212784 3215784 
007372	PK25	0603646	1	0892947 3091892 3094527 3095765 3097009 3219633 3238414 3239030 3244203 3248177 3303921 3335184 3343996 3349789 3380907 3388844 3397566 3401632 3403676 3406817 
008500	EHI	0031619	1	1078911 3163183 3173096 3191876 3208714 3213402 3216244 3216906 3217434 3217439 3218034 
001836	TH110	3452118	1	1069904 1157995 3087141 3197905 3242147 3249531 3299552 3303949 3316614 3316693 3317266 3322777 3324108 3332714 3333260 3356346 3357413 3381343 3382098 3388003 3388734 3388883 3396570 3403581 3403680 3405436 3407233 3408625 3409419 
002151	GOB	0428815	1	0951759 3153713 3204688 3217346 3266721 3333301 3333501 3352018 3352587 3358246 3389987 3397567 3397573 3398166 3405092 3405873 3406150 3408041 3421242 3422232 3422618 3422805 3422823 3423208 3423577 3423716 3424094 3424660 3424723 3426552 3427461 3427735 
006846	TAYF	0402773	1	3087948 3095908 3114701 3115992 3125127 3177873 3185376 3211006 3232650 3242649 3250904 3260264 3304008 3307517 3308695 3309190 3310852 3322084 3329812 3364694 
006519	TH251	0031478	1	3086995 3322939 
003277	BYC100	0675005	1	1058218 3217195 
011962	TH129	0492451	1	3306968 
002160	DAL119	0301910	1	3158474 3204830 3219639 3247055 3261847 3311410 3314945 3316281 3329668 3330273 3331578 3331989 3388714 3403576 
004304	PK232	3448653	1	
006029	EHLEC	0213446	1	1073211 1156319 3095612 3204905 3220923 3243105 3245522 3264020 3334056 3335391 3351610 3357841 3373472 3373902 3374627 3381996 3389864 3394688 3396601 3397250 3404522 3405286 3405615 3406438 3406889 3407566 
001547	RCSEM	1054236	1	1075130 3126731 
002874	PK227	0031582	1	3425181 3428628 
011943	PK354	3393009	1	3126639 3205138 3216871 3305828 
001213	TAYE	0031471	1	1124340 3113753 3123316 3125322 3152623 3155060 3166656 3188793 3209294 3209873 3211360 3215601 3216609 3228759 3239494 3265154 3311445 3315776 3323189 
001248	TH121	0254151	1	3122857 3126602 3135241 3160008 3212787 
012666	PEMSTD	0254151	2	1124340 3212787 3323189 
012891	BYC106	3453004	1	3216914 3322740 3332421 3357061 
008824	EHIII	0031572	1	1138637 3161390 3191198 3192657 3212293 3215081 3217415 
001862	BYC239	3422398	1	1155748 3092781 3210074 3323692 3323699 
006538	TH111	3451414	1	3111037 3121199 3248179 
006555	TH121	3451414	2	1155748 3152571 3160933 3178019 3232650 3410355 
003027	PK10	0375562	1	3204306 3204893 3215759 3217667 3220304 3221557 3223593 3261754 3316819 3322141 3389664 
005181	DAL2	0493855	1	1162423 3068444 3105382 3121966 3194683 3211396 3254195 3322686 3330926 3333138 3343234 3354864 3388046 3389488 3390414 3396808 3404308 3405288 
005247	RCCON	0029475	1	3213840 3233697 3252374 
009304	TH104	0493855	2	3068444 3082058 3095391 3126639 3126772 3127044 3153473 3155695 3171506 3197905 3211393 3213840 3216013 3217793 3223001 
011844	DAL25	0031471	2	1162423 3084353 3125322 3125808 3126883 3209294 3256154 3329836 3388735 3389314 3389488 3389987 3407233 
003441	PK336	0897706	1	3219920 3220189 3223001 3248326 3295766 3312114 3350800 3396763 3396786 3441685 
003485	PK349	0024092	2	1162443 3215876 3220189 3224239 3305828 3330926 3331989 3350650 3356399 3366991 3388458 3395005 3407079 3408495 3409760 3421946 3422564 3426961 3441685 
008479	EHLEC	0031619	2	3061917 3150738 3163183 3191876 3212008 3213909 3216244 3265450 3276024 3319378 3322204 3332518 3333459 3382642 3405177 
008485	CARP15	0031553	1	3205329 3212008 3216633 3319378 
012895	DAL212A	0428011	1	3061917 3120610 3142378 3177388 3178019 3232225 3323644 
002992	PK180	3332662	1	3062898 3107592 3190685 3217724 3221143 3242920 3244921 3252673 3309375 3323328 3331483 3331582 3335406 3349875 3356399 3373119 3375084 3381444 3387721 3389687 3395332 3407639 3407911 3409422 3409760 3415386 3416145 3418000 3419071 3419076 3423128 3423500 3424073 3424462 3424665 3425673 3426182 3426251 3426271 3426367 3426850 3428144 
009263	PK259	3421211	1	3092411 3099184 3214899 3220537 3403427 
005724	EHII	0984701	1	3062958 3114139 3321831 3344462 3390020 3394978 3395143 3406490 
002562	TAYC	3393847	1	3063119 3121582 3145694 3185122 3192437 3204495 3210876 3218679 3242666 3388735 3396626 3403530 3404945 3408280 3408820 3410638 3418591 3421946 3422316 
004355	CARP17	0847593	1	3165880 3203991 3242817 3359167 3398464 3408797 3431933 3432058 
004660	DAL6	3455481	1	3243225 3330377 3343092 3372887 3407597 
007920	ROSTUD	0031386	2	3063119 3103203 
009270	CARP13	3310251	1	3068251 3112040 3216420 3322236 3423580 3423957 3426085 3430011 
012770	PK180	3448653	2	3068251 3095396 3122857 3153576 3205491 3208714 3211081 3233850 3241045 3306992 3323644 3344462 3357413 3368051 3388914 3406546 3407566 3408191 3416145 3423682 3428649 3429105 
005286	DAL212E	0493856	1	3217604 3233348 
001444	CARP25	0853792	1	3078987 3254237 3307321 
004048	PEMSTD	0031578	1	3091169 3109227 3155346 3398717 
005742	PK300	0031543	1	3114872 3217372 
007381	DAL25	0031611	1	3114251 3114269 3152571 3209872 3211593 3241545 3246661 3275971 3293645 3304324 3306835 3312024 3321377 3331496 3332252 3373846 
007397	CAN314	0603646	2	3079120 3119048 3120610 3205329 3211384 3217195 3299552 3316906 3331474 
007380	PK337	0987494	1	3079887 3204153 3364522 
004274	DAL1	3092832	1	3089542 3191340 3211081 3315613 3330334 3332738 3344476 3389434 3419088 3419141 3424806 3426632 3430490 
004288	TH223	0031577	1	3218908 3262172 3308669 
004888	TH102	3092667	1	3190134 3191428 3192054 3209936 3223740 
008769	PK229	0431786	1	3081179 3111582 3175457 3190802 3214299 3221922 3232822 3249965 3256706 3309285 3326451 3329756 3330203 3330630 3331618 3335255 3342720 3345082 3359529 3382524 3382642 3388882 3390131 3390539 3396895 3397575 3397815 3398251 3398618 3403953 3405419 3405943 3406004 3406020 3406623 3407265 3407466 3408249 3409477 3409792 3410139 3410355 
007026	TAYB	3198619	1	3082058 3090312 3215249 3284809 3309042 3333635 3335236 3403558 3410901 
001473	TAYSEM	0853792	2	3082370 3094700 3120788 3123316 3153713 3193672 3217604 
002876	TH104	1084458	1	3082370 3127044 3152667 3191191 3204517 3211542 3219783 3228778 3247156 3248182 3304197 3312285 3329836 3335999 3351190 3405996 3414568 3417859 3419080 
009386	TAYSEM	0031388	1	3104777 3150160 3213921 3258543 3337363 3350761 
012757	DAL315	3098022	1	3094700 3193672 3219029 3247887 3251957 3332761 
001895	DAL10	0056992	1	3082852 3098317 3173283 3183942 3189051 3315059 
004379	PK200	0989327	1	3094263 3101907 3409758 
004011	CARP21	0770587	1	3216013 3217778 3242506 3251946 3257376 3316782 3332955 3333780 3374246 3390229 3397064 3398117 3408191 3409975 3418666 3419139 3419140 3419157 3424250 3424820 
004827	PK349	0031373	1	3084075 3092577 3114776 3121782 3169644 3170878 3185620 3189715 3194888 3211335 3212165 3217444 3217540 3219719 3221785 3242496 3254879 3260419 3268686 3280006 3288377 3304723 3304941 3306761 3311452 3330597 3332654 3336686 3345326 3356546 3390193 3392028 
006026	PK278	0987775	1	3204644 3322942 3329964 3382096 3385569 3389464 3404068 3423375 3424869 3429563 3430013 3430864 
007375	TAYG	0031631	1	3085846 3100468 3126930 3236537 3248149 3306692 3330095 3336573 3340395 3389259 3397670 3403440 
012227	TAYD	3447549	1	3219436 3332409 3335589 3408495 3409425 3418978 3422720 3429352 3430442 3430887 3431809 3432046 
002855	PK338	0695890	1	3086938 3205450 3212349 3315308 3323601 3323602 3331737 3332236 3332746 3351448 3358729 3362124 3366462 3366616 3366892 3366901 3366991 3367542 3367811 3367832 3367966 3368051 3368107 3370273 3371271 3372208 3388799 3396618 3396701 3396956 3397115 3397844 3398041 3398828 3403481 3403580 3404803 3404971 3405066 3405247 3405444 3405677 3405705 3405778 3406193 3406196 3406345 3406402 3406660 3406695 3407547 3407829 3408188 3408223 3408271 3408292 3408654 3408708 3408796 3408846 3408958 3409020 3409062 3409318 3409588 3409594 3410528 3410539 3410542 3410567 3410686 3410863 3410921 3411329 3411330 3411892 3411992 3412447 3412459 3412802 3412856 3412859 3413259 3413306 3413362 3413466 3413575 3414026 3414122 
004009	TH224	3442425	1	3244179 3331090 3347031 3409495 3409510 3410480 3417517 3418177 3423400 3424051 3426546 3426961 3428114 3428156 3428649 3428682 3428733 3429751 
004014	PK243	0770587	2	3086995 3242553 3260264 3323608 3330372 3343996 3350767 3362124 3367811 3388648 3396601 3398495 3403427 3406817 3409062 3409781 3410638 3412447 3424094 3424869 
005193	GOCOM	3451425	1	3112329 3220091 3430400 
006565	ROSTUD	0031399	1	3107224 3214704 
012730	PK232	3194193	2	3087948 3217724 
001752	DAL10	0416447	2	3404945 
002472	TAYE	1051497	2	3088147 3151195 3166656 3189715 3191210 3204243 3204619 3211396 3211643 3330820 
007904	DAL6	0431946	2	3405296 
011237	PK200	3198619	2	3256961 3275971 3302457 
001844	CARP21	0529283	2	3118090 3154498 3219719 3252673 3316273 3332580 3333301 3352587 3388883 3433028 
001845	DAL119	0031577	2	3089542 3145520 3155060 3216609 3250907 3266721 3315613 3317266 3330630 3331473 3332714 3332978 3333501 3358246 3373902 3397567 3405873 3407597 
002413	BYC127	3452082	2	3090058 3165880 3177063 3219685 3233697 3254237 3315676 3322752 3351382 3358560 3390414 3403968 3405444 3425218 3425923 
002465	CARP13	3451985	2	3138631 3322942 
009266	BYC100	1083868	2	3097592 3177165 3217371 
