Course	Room	Teacher	Time	Students
001838	DAL204	0168763	1	0032177 0847304 0871255 0906618 0912695 0916595 0918775 0920237 0963528 0976318 0985094 0989401 0991763 1000750 1003389 1025035 1034578 1037338 1057004 1057520 1068109 1076922 1077417 1077482 1077963 1078819 1080894 1086447 1121871 1128560 1131918 1169382 3077336 3078465 3081061 
006023	PK338	0213446	1	0032765 0827772 0850690 0851545 0859231 0861504 0869670 0917040 0967042 0968216 0970262 0986807 0987937 0988263 0988620 0992223 1005427 1009559 1018271 1019674 1020370 1020695 1023923 1030369 1032432 1039831 1041981 1047339 1056096 1056970 1057779 1058180 1059572 1059677 1064605 1064752 1065148 1065945 1066308 1066431 1067182 1067724 1068549 1076776 1076923 1077413 1078390 1079363 1079366 1079564 1079771 1080653 1080792 1081101 1082315 1082842 1083627 1084057 1084462 1086927 1087782 1087938 1088690 1089147 1090933 1096152 1096470 1096822 1100536 1100537 1100899 1101336 1103391 1104216 1105842 1111549 1116377 1116854 1126639 1129814 1134358 1139392 1140609 1143639 1143717 1144234 1145146 1146215 1150699 1150720 1158362 1160614 1160885 1169257 1169360 1170303 1170703 1170757 1170823 1171414 3068772 3069038 3070090 3070374 3070438 3072910 3073066 3073357 3073384 3073507 3073692 
008479	PK232	0031619	1	0534728 0746213 0751788 0896487 0906085 0907596 0913989 0945635 0972633 1077003 
008500	PK232	0031619	2	0534728 0803579 0858864 0860532 0861648 
003464	TAYD	0599596	1	0603589 0848355 0853988 0879882 0882728 0889384 0897911 0901539 0903064 0914509 1004997 1006899 1010175 1066778 1170470 
004833	CARP25	0348369	1	0672478 0755872 0897091 0899292 0901481 0914599 0966125 0967532 1003476 1063875 1077257 
009304	CARP13	0056990	2	0672478 0819263 0869670 0890945 0896487 
007007	TH104	0028980	1	0710449 0883488 0902118 0919283 0960068 0988245 0992186 1001394 1017339 1018301 1021751 1024315 1025623 1027597 1030693 1044561 1058242 1081006 1081250 1082799 1084185 1105086 1146370 1171461 3074001 
006518	PK227	0777265	1	0920261 0998799 1004968 1064270 
007372	TH224	0162977	1	0849245 0859564 0900541 0908375 1015275 1056320 1065238 1066335 1067502 1083080 3086238 
007375	TAYSEM	0031631	1	0731629 0780450 0822518 0828394 0861180 0861730 0887586 0896036 0901946 0902217 0914076 0960497 0986367 0988100 0989395 0992577 0993517 1003100 1004324 3080937 
004014	TAYG	1167978	1	0746210 0773014 0952783 1005412 1017492 1058421 1066924 1088972 1095717 1169109 1169402 3078408 
004274	PK229	3092832	1	0747519 0859719 0894845 0995269 1007952 1017412 1030683 1039943 1044791 1056012 1064790 1065196 1067241 1067748 1076299 1078413 1078508 1079384 1083812 1086329 1141220 1157506 3073138 
005869	PK11	0031416	1	0861648 0888222 
001213	PK336	0031471	1	0748765 0789284 0848492 0858752 0881793 0900409 0904540 0909675 0911706 0914260 0917702 0992189 0993551 1007842 
001248	TAYE	0031471	2	0748765 0773014 0789284 0819118 0828596 0830197 0858752 0881793 0900409 0904540 0909675 0911706 0914260 0915652 0917702 1016462 
001897	PK300	0826942	1	0819816 0909837 
009232	CAN314	1168236	1	0848150 0945584 0950942 
005724	TAYC	0031392	2	0751788 1003644 1044791 1049050 1056203 1064605 1065945 1078680 1088192 1096113 
008485	ROSTUD	0031553	1	0860532 0862152 0902226 
008488	PK264	0031553	2	0913989 0972633 
006865	RCCON	3092559	1	0899316 0911598 1008387 1055590 
006867	PK349	0824244	1	0754161 0830862 0860659 0886011 0889210 0909585 0958186 0989432 
004888	GIL101	0032827	1	0899135 
005154	EHSEM	1020104	1	0757188 0779081 0887308 0901262 1056722 1143228 
006026	TH104	0213446	2	0757188 0865276 0865894 0875055 0897911 0899135 0904680 0908002 0908375 0912699 0967532 0992189 1017840 1025035 1025379 1039868 1040868 1041559 1044157 1064385 1065196 1076854 1077065 1077380 1077815 1082919 1169331 3071734 
001841	PK278	0814748	1	0830280 0849809 0862176 0868541 0892458 0905540 0909692 1001613 1004733 1016793 
001843	EHII	0056992	1	0820055 0830197 0845664 0861391 0865894 0903633 0908164 0908461 0912333 0945809 0980693 0999833 1029737 1066309 1083594 1158007 
002160	PK25	0004950	1	0828017 0904516 0904680 0906963 0911936 0915885 0989590 0992796 1003644 1004225 1006444 1006744 1009729 1020150 1025460 1025533 1025629 1029566 1032929 1035148 1036442 1038420 1038671 1040874 1049299 1055441 1066915 1067460 1067933 1068371 1076009 1076246 1078680 1078921 1084017 3070406 
002992	TH110	0375562	1	0757321 0903222 0913946 0948095 0984724 0987243 1002248 1002606 1005102 1005112 1008967 1013071 1017444 1019025 1019940 1020727 1021017 1026650 1029787 1038303 1056963 1057610 1058223 1065142 1065781 1067862 1068383 1076989 1078648 1078896 1081249 1084187 1086867 1087960 1093044 1094929 1095349 1097648 1136830 1142227 1146782 1150758 1161132 1169968 1170567 1170848 1171002 1172030 3070440 3072208 3072477 3073004 3073143 3073169 3074570 3074930 3074936 3075745 3076618 3077472 3079376 3085403 3085513 
001766	GOA	1165592	1	0953178 0967411 0988355 1007348 1037541 1077380 
009295	PK354	0057974	1	
010728	DAL105	0320266	1	0769851 0832608 0833188 0867494 0871309 0903229 0903436 0905351 0907665 0908002 0913115 1005068 1056203 
003026	EHLEC	3093799	1	0818674 0848719 0868309 0870907 0872721 0890945 0907155 0913466 0967988 0986262 1000895 1002729 
004072	GOB	0031578	1	0864043 0865645 0874063 0899440 0965927 
006042	TAYF	0554585	1	0770854 0823997 0828036 0853970 0861690 0899767 0907914 0945449 0952594 0993169 0999715 1001039 1065183 1086916 
001183	EHIII	0406445	1	0907462 0911856 0985440 1019006 
005847	ARNST	0467475	1	1039868 1059654 1078646 1080303 1100129 
007034	CARP13	0031573	1	0773276 0980544 0993790 1008282 1077294 1077416 
001164	PK180	0309967	1	0773385 0807767 0848680 0858114 0858527 0861815 0871681 0885444 0885910 0890199 0902371 0915652 0918064 0951991 0952211 0954830 0958897 0958984 0966299 0988271 0989520 0999733 1007554 1010643 1020083 1025569 1036225 1037745 1056600 1064045 1088180 
001839	GIL210	0898918	1	0819118 0892236 0907897 0912781 0920095 0946010 0954240 0954641 0959200 0992616 0993506 1002045 1016462 1084909 1172397 
001862	TH111	0031557	1	0858872 0899636 0903278 0908998 
003277	CAN311	3094764	1	0915226 
003514	TH251	0031477	1	0774062 0867801 0869575 0873190 0889839 0896979 0906035 0910725 0912699 0915006 0990668 1017760 1085631 
002866	PK278	0467475	2	0780450 0896929 0985440 0988544 0998799 1078646 1088180 1111901 1169341 3070406 
007070	EHI	1168163	1	0774831 0779276 0887130 0896287 0898741 0918519 0967793 1007134 1068052 1079614 
007127	EHII	0028980	2	0774831 0779276 0824978 0833188 0850607 0850690 0859231 0860204 0867165 0867494 0887130 0898741 0903229 0905351 0905954 0906738 0907493 0907665 0914509 0914916 
001180	PK337	0031388	1	0950504 1011104 1079993 
001433	DC3	0031632	1	0869484 0901732 1077815 1082919 
001455	RCSEM	0020093	1	0851684 
001576	PK10	3093377	1	0781472 0850607 0860265 0888735 0906738 0907172 0988631 
002394	GOCOM	0020988	1	0909560 
001864	TH111	0031557	2	0786916 0830280 0862152 0892206 0900429 0901688 0905540 0909692 0912781 1002364 
006846	PK243	1167884	1	0786916 0899481 0901688 0903917 0917334 0966077 0966094 0972660 0972861 1002047 1002364 1045379 1056980 1080648 3079272 
001566	RCCON	3093377	2	0851403 0873557 0903449 0909662 0966125 
001568	TH251	3093377	3	0789284 0851403 0873557 0899767 0909662 3071151 
004301	PK200	1165566	1	
001892	PK328	0409956	1	0799016 0918118 
005157	TH102	1062910	1	0807750 0858181 0915648 0988990 0993532 1010741 1010750 1017832 1057592 
009299	CARP17	3092667	1	0856959 0859310 0911347 0950811 
007377	TAYB	0031522	1	1007779 1067377 1079268 
007087	CAN311	0031573	2	0913115 
008765	PK25	0431786	2	0808392 0906085 0911936 0918549 0987347 1001613 1002047 1003128 1011104 1018271 1020695 1020727 1030369 1032769 1037541 1038420 1055590 1056970 1057610 1058058 1067377 1067483 1077161 1079085 1079384 1084363 1085631 1087960 1088636 1088882 1090933 1092187 1096470 1115477 1121871 1126492 1131602 1134015 1142309 1143723 1149270 1150720 1150965 1160885 1170470 1170567 1172030 3064977 3070438 3072594 
002175	DAL100A	0168378	1	0847932 0851403 0865276 0884876 0886763 0897310 0911941 1015706 
006044	CARP21	0031526	1	0812300 0812824 0822717 0822753 0850327 0851310 0862049 0865750 0868382 0888075 0890043 0890665 0896929 0899419 0910421 0910436 0914916 0915622 0945959 0958879 0964596 0987613 0991769 1005059 1007196 1013197 1016434 1018936 1040818 
004021	PEMSTD	0031486	1	1001905 1081939 1170479 
005730	PK259	0031392	1	
001763	PK264	0027799	1	0818892 0903035 0952008 1102723 
005210	CARP15	0493856	1	0819263 0892333 0909216 0918277 0957333 1019212 1055640 1149565 
002413	TAYC	0169579	1	0819450 0825616 0897931 0904719 0998351 0998885 1001351 1001806 1005315 1019827 1023494 1056270 1058058 1076234 1083430 1085324 1088384 
002472	TAYE	0493725	1	0852945 0855859 0858034 0859066 0859186 0887467 0903191 0906206 0918153 0919825 
003006	DAL318	0492580	1	0847790 0865667 0904506 0905453 1002241 
001856	PK259	0826942	2	0819816 
