Course	Room	Teacher	Time	Students
005119	4 / 4 / 9	TAYSEM	0031560	1	0032258 0976318 1020370 1041559 
002469	3 / 4 / 8	ROSTUD	0697660	1	0032765 0914290 0914299 
001444	12 / 13 / 12	CARP17	0031403	2	0145931 0780528 0834343 0876307 0896036 0909091 0913880 0917702 0950504 0999195 1005149 1006105 
005724	12 / 20 / 12	CARP17	0031392	3	0145931 0752553 0825990 0867801 0904918 0914076 0915648 0950811 0967411 0973811 0986262 0987276 
001248	20 / 20 / 64	DAL204	0031388	2	0419327 0768235 0769943 0770471 0771438 0780619 0788562 0809224 0809463 0812628 0813277 0818384 0818599 0827928 0828596 0829796 0831966 0833695 0857087 0915579 
003001	7 / 7 / 81	TH110	0375562	3	0419327 0825616 0899241 0899419 0907155 0915543 1002729 
003003	21 / 21 / 81	TH110	0031406	4	0419327 0828705 0853174 0854724 0881793 0890945 0900240 0903229 0904301 0913466 0918074 0918277 0959092 0967988 0971315 0976318 0976421 0986262 0993268 1002729 1007799 
005727	4 / 4 / 12	CARP17	0984701	5	0419327 0741632 0920261 1077003 
001749	8 / 8 / 8	ROSTUD	1064203	4	0556027 0959337 1005199 1013197 1050781 1054176 1064605 1170860 
007375	14 / 22 / 14	DAL112	0031631	5	0556027 0742886 0772032 0787159 0813147 0826670 0828394 0848680 0849245 0858114 0870197 0887586 0896476 0900371 
008500	4 / 7 / 23	CARP15	0031619	6	0559777 0657857 0772032 0776956 
003556	10 / 14 / 26	EHII	0599596	6	0603589 0670870 0671451 0746084 0771438 0772504 0828017 0852994 0873190 0899440 
002951	5 / 5 / 13	GIL101	0088906	7	0634162 0769020 0801247 0854032 0855155 
004065	9 / 9 / 17	TAYC	0854975	8	0634162 0790880 0805926 0809839 0813159 0827928 0831703 0852409 0867494 
006023	39 / 134 / 39	PK243	0301909	9	0634162 0699614 0711336 0770198 0772218 0781976 0787430 0789284 0814822 0827786 0852192 0904003 0904347 0904516 0906618 0911775 0915589 0948568 0976244 0987600 0991213 0993268 0993790 0995269 0998885 1000122 1001806 1001894 1003100 1003539 1003644 1005082 1013071 1017444 1017832 1017840 1018301 1018817 1018857 
001162	13 / 14 / 64	DAL204	1063511	7	0634284 0680495 0711336 0785917 0827786 0831798 0836898 0976244 0993551 1016793 1076246 1076922 1078819 
007076	10 / 10 / 26	EHII	0031568	8	0634284 0769851 0850690 0859231 0860204 0887130 0905351 0907665 0909693 0999712 
007127	25 / 25 / 26	EHII	0031573	10	0634284 0656863 0671926 0677533 0739031 0748627 0751242 0769686 0781527 0785917 0787430 0814822 0818349 0830141 0830791 0830886 0830911 0831435 0833511 0836471 0846811 0848750 0849243 0851297 0851302 
002935	13 / 15 / 13	GIL101	1167899	9	0656863 0742089 0801247 0825743 0828021 0832718 0834495 0834603 0865894 0952443 0991756 0998815 1017412 
003433	25 / 77 / 25	EHLEC	0031477	13	0656863 0742734 0751788 0756739 0769943 0781139 0786698 0788425 0806520 0806886 0812300 0813277 0823997 0824299 0825559 0825743 0826363 0827786 0829872 0830700 0833266 0834472 0836898 0849022 0852358 
005248	6 / 10 / 29	TH111	1167853	11	0752318 0783208 0852945 0890945 0918277 0999833 
007053	5 / 6 / 26	EHII	0088906	12	0867494 0901946 0911802 0981989 0992223 
008496	9 / 9 / 23	CARP15	0031619	10	0657857 0809033 0820055 0830197 0847932 0848562 0852456 0859719 0907248 
008779	13 / 14 / 13	GIL101	0576472	11	0657857 0748627 0772032 0787509 0794297 0830886 0833941 0859564 0902118 0967042 0976421 0987243 1007458 
001893	7 / 9 / 7	PK128	0898918	12	0661924 0773772 0780528 0804193 0806886 0814828 0833031 
007006	13 / 13 / 26	EHII	0031568	14	0661924 0831435 0886158 0906618 0909693 0963413 0987600 1000990 1004968 1005427 1007882 1015256 1077416 
001767	6 / 8 / 26	EHII	0995161	15	0768507 0852994 0854138 0896979 0980544 1019025 
007124	8 / 8 / 26	EHII	1075274	13	0671926 0739031 0814822 0818349 0833188 0852945 0914509 0985094 
007364	14 / 81 / 14	DAL112	0162977	16	0671926 0711336 0741632 0769851 0833266 0853988 0859409 0867125 0876307 0888222 0900240 0901570 0903449 0906447 
008765	13 / 63 / 13	GIL101	0431786	17	0748713 0779081 0786093 0807767 0809463 0825616 0831413 0861690 0871681 0896036 0904680 0909240 0911775 
005206	4 / 4 / 29	TH111	1051497	14	0672478 0802766 0865618 0918064 
005286	5 / 5 / 29	TH111	1020104	15	0672478 0770814 0789995 0910884 0963528 
002562	37 / 37 / 112	PK338	1167856	18	0677533 0751495 0772005 0806520 0825024 0848750 0849713 0851302 0854138 0871309 0896287 0897034 0897310 0897931 0899241 0986688 0986807 0988544 0990668 0999689 1000355 1000750 1000895 1005199 1006105 1017412 1020083 1020520 1025623 1037291 1039943 1044157 1067251 1067748 1079366 1079771 1081917 
007068	8 / 8 / 26	EHII	0316015	16	0677533 0777510 0814822 0833188 0836471 0849243 0905351 0914509 
005227	4 / 4 / 29	TH111	0088906	17	0680495 0782876 0890945 0999195 
007043	26 / 32 / 26	EHII	1167889	19	0680495 0751242 0773276 0785917 0787430 0833188 0846811 0850607 0850690 0851302 0855859 0859231 0861816 0887398 0903229 0903436 0904719 0905351 0905954 0907665 0913946 0918074 0919776 0920251 0956475 0964596 
001852	7 / 7 / 7	PK128	0409956	18	0699614 0711460 0786916 0830807 0861391 0908164 0993929 
001836	7 / 69 / 7	PK128	0898918	19	0701809 0772927 0780450 0789284 0795445 0828017 0852940 
002160	47 / 47 / 47	PK180	0004950	20	0701809 0711460 0786916 0827963 0848150 0862049 0899241 0901688 0903917 0904506 0906896 0909942 0912781 0915652 0917334 0918009 0919283 0920095 0945969 0946010 0951991 0952783 0954240 0954641 0958984 0959189 0960037 0960084 0966094 0966299 0972660 0972861 0988271 0988625 0992744 0993506 0993551 1002045 1002767 1003020 1004733 1005102 1008925 1016434 1016793 1084909 1088180 
006846	36 / 37 / 39	PK243	0824244	21	0701809 0711460 0806886 0828017 0828036 0830280 0830807 0830886 0831966 0833438 0848492 0857087 0858864 0858872 0860532 0862152 0865276 0882323 0884876 0885444 0892206 0892458 0899636 0902371 0905540 0908164 0909692 0909837 0914260 0915885 0918118 0959189 0989590 0992616 1001613 1016462 
004051	5 / 5 / 17	TAYC	0031486	20	0707575 0772735 0830911 0860298 0904540 
001573	11 / 13 / 11	ARNST	0826962	21	0709543 0756732 0772735 0781472 0834544 0897310 0906738 0907172 0907462 0908002 0950811 
004888	12 / 14 / 12	CARP17	0031373	22	0709543 0741632 0742063 0772218 0778307 0779365 0810885 0825990 0826099 0828021 0828065 0828068 
004011	17 / 37 / 17	TAYC	1084297	22	0709554 0746210 0779276 0853174 0896224 0909216 0909240 0911807 0964596 0988245 0989395 0999195 1001806 1005412 1005720 1017412 1021017 
007125	18 / 18 / 26	EHII	0162976	23	0709554 0738079 0739031 0748627 0751242 0769686 0781527 0830141 0830269 0830791 0831031 0832171 0833511 0836379 0836471 0850607 0851297 0912081 
007374	14 / 29 / 14	DAL112	0987494	23	0710449 0774062 0822518 0852608 0861180 0865346 0892206 0900541 0901409 0903338 0906635 0911807 0912695 0958897 
007381	14 / 19 / 14	DAL112	0031611	24	0710449 0768049 0774062 0780450 0822518 0848680 0870197 0892206 0900371 0900541 0903338 0906362 0912695 0958897 
002637	5 / 7 / 12	CARP17	0828228	24	0711336 0734613 0769020 0832171 0909693 
003026	23 / 26 / 81	TH110	0222805	26	0745780 0746210 0748713 0771732 0802127 0805926 0813159 0831031 0831798 0832171 0834472 0836379 0836898 0851024 0851297 0855085 0861730 0892333 0897101 0899241 0904301 0910421 0915467 
006502	5 / 5 / 9	TAYSEM	0031621	25	0734613 0828036 0828394 0850854 0890043 
002464	8 / 14 / 8	ROSTUD	1051497	27	0738079 0744133 0802029 0829096 0829360 0852088 0858034 0859066 
002472	8 / 11 / 8	ROSTUD	1051497	29	0738079 0747562 0751823 0780735 0809033 0826565 0828021 0828705 
008821	9 / 10 / 13	GIL101	0031572	25	0739031 0769557 0772305 0781191 0787509 0836904 0857087 0904706 0915589 
007398	8 / 9 / 14	DAL112	0851717	26	0741435 0742886 0780450 0785955 0802256 0824983 0828467 0857016 
001766	12 / 12 / 26	EHII	1165592	27	0741632 0746537 0787159 0788425 0806189 0850382 0901868 0905954 0916427 1003100 1015275 1085631 
002571	10 / 12 / 112	PK338	0564741	28	0741707 0807702 0812824 0829837 0832137 0833657 0848789 0850613 0853072 0899316 
004885	12 / 13 / 12	CARP17	0672202	28	0742063 0755872 0784123 0829397 0858092 0907462 0908002 0914256 0914599 0918153 0950942 1004206 
005258	4 / 6 / 29	TH111	0056990	29	0744449 0787509 0914509 0989401 
002173	7 / 7 / 47	PK180	1083806	30	0742089 0784558 0798802 0802807 0806873 0809839 0850854 
002182	10 / 10 / 47	PK180	0428815	31	0742089 0773692 0802807 0806873 0809839 0814593 0829837 0833368 0851209 0852940 
003034	5 / 5 / 81	TH110	0222805	30	0742461 0755048 0827099 0831798 0851024 
003465	10 / 10 / 26	EHII	0058557	31	0742461 0768507 0770198 0807750 0810196 0827460 0832928 0852456 0899440 1067241 
003562	11 / 11 / 26	EHII	0024092	32	0742461 0746084 0770198 0772504 0788425 0810885 0827460 0879882 0896979 0903064 0998323 
