Course	Room	Teacher	Time	Students
002394	11 / 11 / 37	TAYF	0020988	1	1088365 3460770 3579949 3462851 3540705 3479085 3483003 3580095 3561098 3668800 3668849 
002428	10 / 10 / 37	TAYF	3452082	2	1088365 3475298 3486141 3458339 3463729 3479085 3442432 3477580 3461556 3576325 
012731	14 / 14 / 57	CARP21	0032827	3	1088365 3454100 3458441 3465036 3468749 3481221 3463587 3484361 3480382 3484272 3464848 3484816 3462298 3576465 
013157	9 / 9 / 21	DAL1	3648007	4	1088365 3540428 3580139 3558543 3555932 3574563 3577806 3574475 3669016 
004292	7 / 9 / 49	PK25	3092832	1	3375323 3451724 3456089 3480714 3576013 3455690 3576444 
011865	6 / 6 / 49	PK25	1165566	2	3375323 3459972 3458176 3468070 3451557 3455690 
003572	26 / 26 / 26	EHLEC	0897399	3	3375410 3451551 3453467 3455519 3457393 3457808 3458121 3462293 3462606 3412881 3430131 3455808 3457932 3463879 3442335 3454476 3443092 3460073 3427633 3454210 3431257 3442991 3444537 3459584 3450069 3426858 
011528	9 / 10 / 26	EHLEC	0431946	4	3375410 3440958 3485628 3454210 3446645 3581274 3595163 3473086 3486834 
001769	12 / 13 / 12	EHIII	3099830	5	3375410 3412725 3456016 3462955 3559900 3455808 3479838 3485636 3462019 3471745 3667404 3576565 
001845	16 / 16 / 160	PK20	0123161	5	3417108 3454100 3474140 3560167 3544945 3471447 3481690 3581085 3457988 3470846 3482101 3463768 3454625 3482592 3576326 3576570 
001847	17 / 17 / 160	PK20	3483424	6	3417108 3443421 3460235 3460867 3476797 3483298 3486617 3455915 3692269 3481943 3483587 3650277 3437534 3463993 3470393 3462514 3481862 
003277	4 / 4 / 35	TAYG	1061861	6	3417908 3476930 3374040 3459109 
004082	8 / 9 / 35	TAYG	0031578	7	3417908 3437962 3438068 3460770 3461936 3416891 3448687 3441406 
001248	19 / 22 / 37	TAYF	0031388	7	3418606 3432223 3435187 3439912 3462297 3462417 3462849 3452964 3455291 3463776 3459645 3462964 3443283 3461498 3475198 3455058 3459980 3463126 3451496 
001898	9 / 9 / 160	PK20	0168763	8	3421500 3438113 3443421 3446832 3458972 3463071 3437534 3463993 3462292 
012288	15 / 15 / 160	PK20	0409956	9	3421500 3428608 3432223 3446832 3448679 3456677 3458295 3458972 3459523 3480217 3486852 3487041 3481690 3475573 3445081 
002874	6 / 6 / 19	CARP25	0031582	8	3423839 3463453 3540190 3436710 3458037 3559872 
012895	6 / 17 / 6	BYC106	3792641	9	3425347 3433881 3443731 3447681 3457393 3463602 
014231	5 / 5 / 28	GOB	1168214	10	3425347 3485970 3437341 3576474 3668895 
014534	6 / 24 / 6	BYC106	0031631	11	3425347 3427674 3433881 3438113 3440454 3449400 
001764	12 / 12 / 12	EHIII	1061058	10	3425437 3464666 3578842 3441894 3478964 3439636 3602435 3629970 3638594 3694828 3695292 3668900 
006050	6 / 6 / 27	PK336	0031526	11	3425437 3429761 3441004 3460488 3462228 3455043 
006023	27 / 102 / 27	PK336	0213446	12	3425679 3476797 3538202 3557244 3559870 3575735 3576260 3580139 3580217 3579592 3581913 3560858 3561229 3577187 3537536 3540705 3580248 3581080 3544262 3483640 3485774 3498974 3559464 3578240 3579361 3579864 3580211 
012845	22 / 22 / 51	DAL119	3195964	13	3425679 3428608 3436588 3437962 3456645 3478691 3581962 3451168 3561402 3458469 3459645 3452988 3446653 3481031 3510878 3556594 3577795 3465327 3462956 3560308 3669051 3692917 
001894	6 / 6 / 160	PK20	3483424	12	3428608 3453445 3459523 3460235 3460867 3405451 
002568	6 / 6 / 27	PK336	0564741	13	3429199 3456313 3575916 3484894 3463439 3453663 
008769	35 / 47 / 35	TAYG	0428728	14	3430697 3462565 3462639 3483511 3559225 3559476 3560167 3581846 3581999 3457459 3555254 3581135 3570123 3483954 3467781 3561229 3455227 3575969 3581980 3441310 3486050 3476864 3558528 3574483 3485774 3580407 3483059 3496439 3559319 3559903 3575259 3595071 3601391 3606293 3606350 
011321	13 / 13 / 51	DAL119	0028980	15	3430697 3439917 3455297 3463143 3481562 3460073 3458469 3482264 3465591 3478951 3691361 3462262 3559645 
014545	6 / 6 / 160	PK20	0168763	14	3432223 3462293 3481813 3485537 3450069 3458744 
001546	20 / 20 / 28	GOB	0031756	15	3432357 3438206 3462356 3462414 3485800 3561074 3577485 3460737 3460359 3478964 3474374 3581786 3462298 3463883 3477425 3451496 3576482 3668765 3668895 3669018 
001547	5 / 7 / 28	GOB	1054236	16	3432357 3460737 3577682 3458957 3464272 
004011	35 / 40 / 35	TAYG	3442425	17	3432357 3480728 3483036 3506324 3531305 3540428 3576126 3577167 3578963 3579592 3549272 3481102 3575769 3581827 3460718 3581786 3508682 3533093 3576763 3581967 3579687 3493931 3581389 3628726 3632720 3666801 3690346 3690516 3690719 3691361 3692187 3693433 3693473 3694101 3695292 
014138	13 / 13 / 13	CARP13	0493855	18	3432357 3561318 3564528 3560649 3578707 3556169 3559462 3581827 3645720 3665045 3690516 3693092 3559731 
007381	6 / 57 / 6	BYC106	0031611	16	3429761 3433881 3486617 3503587 3581609 3540714 
012107	17 / 17 / 37	TAYF	0031619	17	3433881 3457393 3459032 3462872 3487055 3510665 3578861 3581999 3467452 3559537 3559534 3576230 3440687 3575971 3579116 3580341 3576334 
001213	20 / 20 / 37	TAYF	0031471	18	3435187 3439912 3462849 3478747 3481798 3484763 3487321 3451331 3452964 3462964 1160238 3461498 3580341 3485912 3486632 3463126 3463526 3467983 3576375 3576391 
007127	27 / 27 / 51	DAL119	0162976	19	3425679 3436588 3439917 3441413 3453472 3454439 3455297 3456645 3461469 3462872 3463143 3463708 3479945 3581031 3438342 3453856 3459613 3443453 3458949 3458469 3462290 3454433 3446653 3485305 3456066 3239415 3462956 
008485	6 / 6 / 37	TAYF	0031553	20	3436588 3441166 3461933 3574558 3445607 3576523 
008488	6 / 6 / 6	BYC106	0031553	21	3436588 3441166 3461933 3574558 3445607 3576523 
009283	9 / 9 / 37	TAYF	1167978	19	3437962 3460770 3448687 3552259 3558800 3337463 3487040 3580095 3576305 
005738	10 / 10 / 21	DAL1	0031543	20	3438068 3579099 3480423 3443283 3428042 3442991 3580159 0468326 3484314 3456210 
002456	9 / 15 / 37	TAYF	0493725	21	3438102 3486141 3464398 3460369 3405427 3458452 3482445 3485816 3576389 
005263	13 / 18 / 13	CARP13	0029475	22	3438102 3444811 3452561 3456053 3457873 3482989 3577167 3578921 3433275 3480382 3457935 3465244 3442237 
014572	14 / 14 / 35	TAYG	0695890	23	3438102 3456820 3462606 3462872 3481557 3520100 3577167 3461057 3433275 3463729 3460369 3502893 3446670 3580407 
014573	10 / 12 / 37	TAYF	0695890	24	3438102 3456820 3466962 3438119 3460134 3460369 3502893 3446670 3580407 3463851 
004839	13 / 14 / 13	CARP13	3452082	25	3438113 3453472 3455341 3581870 3459823 3485970 3477824 3484361 3455690 3533093 3578488 3462246 3463851 
007899	4 / 5 / 8	RCSEM	0031386	22	3438206 3524066 3525384 3668752 
012733	3 / 3 / 8	RCSEM	0910346	23	3438206 3438455 3441406 
002162	18 / 18 / 36	PK182	0168378	24	3438232 3466364 3480668 3481419 3485290 3574543 3582040 3477824 3483467 3485288 3459522 3456228 3480710 3440419 3487087 3485027 3576428 3576442 
004827	32 / 32 / 57	CARP21	0031373	26	3438232 3440454 3456016 3474409 3524963 3561001 3580139 3474620 3483954 3575908 3581907 3480382 3481944 3575969 3442991 3479085 3574967 3576753 3533093 3580340 3561511 3482198 3581149 3462246 3482592 3575581 3576412 3576448 3580383 3668770 3668821 3668852 
011826	13 / 13 / 36	PK182	0168378	27	3438232 3466364 3480668 3481419 3485290 3574543 3582040 3477824 3483467 3441900 3456228 3480710 3487087 
014381	11 / 11 / 57	CARP21	0053518	25	3438232 3580139 3457327 3576231 3568636 3581247 3482101 3572330 3645720 3603544 3797692 
004279	23 / 26 / 49	PK25	0802802	26	3438254 3451724 3456089 3466014 3469520 3474140 3480714 3576013 3580217 3581962 3459972 3555254 3463022 3468070 3458087 3480791 3561229 3477576 3544262 3451557 3576365 3576444 3576555 
007900	8 / 8 / 8	RCSEM	0470839	27	3438455 3450490 3481202 3460371 3445081 3441406 3498772 3690652 
008824	9 / 9 / 35	TAYG	0031572	28	3438455 3440958 3442641 3455297 3458932 3455291 3430196 3455220 3462956 
014566	1 / 1 / 8	RCSEM	0431946	29	3438455 
003469	19 / 19 / 26	EHLEC	3092941	28	3432223 3439147 3449400 3457393 3466014 3453856 3457932 3442335 3485169 3440687 3474374 3444537 3465442 3591436 3514920 3576439 3668826 3668924 3797713 
006863	12 / 12 / 27	PK336	0402773	29	3439147 3441226 3463011 3481202 3483929 3580955 3458136 3458087 3454059 3576346 3576459 3576546 
006521	8 / 15 / 8	TH121	0777265	30	3439409 3443453 3485537 3581282 3693473 3694415 3576320 3668794 
006542	2 / 2 / 8	TH121	0138190	31	3439409 3579116 
006587	8 / 8 / 8	TH121	3554648	32	3439409 3463745 3462116 3425239 3463524 3462990 3445738 3457692 
008479	7 / 9 / 37	TAYF	0031619	30	3462414 3481557 3486858 3467452 3464306 3481967 3576627 
008500	4 / 11 / 37	TAYF	0125630	31	3439588 3462414 3419002 3438652 
014542	14 / 14 / 37	TAYF	0254151	32	3439917 3459647 3462517 3462849 3481798 3483084 3486389 3452964 3478343 3484361 3580341 3485537 3451496 3462262 
004383	8 / 9 / 13	CARP17	0989327	33	3455562 3456016 3481562 3559624 3575483 3443092 3575908 3621523 
012311	3 / 4 / 35	TAYG	3194197	34	3440958 3455220 3484990 
006059	7 / 8 / 27	PK336	0031526	33	3441004 3459897 3460488 3441166 3441306 3455046 3455043 
005196	13 / 38 / 13	CARP13	0493855	34	3441413 3450068 3481221 3463022 3455981 3475573 3576753 3579579 3493764 3493931 3498772 3498974 3668420 
006029	27 / 73 / 27	PK336	3221489	35	3443421 3456653 3462565 3471450 3478356 3480217 3480714 3482288 3485290 3486852 3503587 3506324 3521265 3559149 3561074 3564528 3575898 3578804 3579291 3579723 3579949 3581605 3581952 3650578 3558543 3576248 3577109 
003460	22 / 24 / 40	TAYD	3393009	36	3443522 3476418 3483036 3559476 3581870 3454494 3476860 3552259 3482019 3533264 3470846 3578191 3619323 3667404 3692519 3692766 3693612 3693856 3576409 3576466 3668918 3669030 
003454	16 / 17 / 26	EHLEC	3393009	35	3443731 3481520 3519499 3561001 3581171 3443207 3544254 3483278 3524341 3560687 3486571 3483546 3581080 3486050 3477014 3483996 
007374	6 / 40 / 6	BYC106	0987494	37	3443731 3460569 3575309 3690482 3467452 3552259 
003429	11 / 12 / 26	EHLEC	0058557	36	3444811 3462293 3539996 3544254 3559537 3581920 3579579 3602816 3650874 3464379 3576386 
010968	5 / 8 / 40	TAYD	3555097	37	3444811 3478102 3441273 3481391 3482591 
014563	12 / 19 / 37	TAYF	0135660	38	3459972 3479054 3463776 3462964 3452529 3461933 3574866 3462647 3576231 3580256 3487266 3576411 
013712	3 / 4 / 6	BYC106	3474098	38	3447681 3459111 3417819 
001423	16 / 16 / 57	CARP21	3764585	39	3448314 3483306 3575309 3577485 3480710 3579687 3491953 3582182 3597365 3650256 3692536 3693084 3576406 3576546 3576555 3668777 
001453	2 / 2 / 57	CARP21	3555417	40	3448314 3446353 
006042	27 / 27 / 27	PK336	0554585	41	3425437 3438254 3441226 3448314 3455148 3485228 3485727 3560770 3484887 3581077 3460359 3467781 3485288 3561280 3576879 3454059 3485416 1057610 3445343 3464850 3465103 3482198 3483651 3581127 3580397 3561084 3668748 
006044	26 / 32 / 27	PK336	0431634	42	3438254 3448314 3455341 3458250 3460867 3461936 3462356 3462512 3485727 3484887 3460359 3463587 3467781 3485288 3463389 3581980 3479718 3454226 3445081 3484990 1057610 3445343 3465103 3581127 3451553 3463593 
006846	27 / 118 / 27	PK336	0402773	39	3448679 3455719 3462817 3475298 3476797 3481203 3481702 3481813 3486379 3487055 3559870 3581232 3581609 3448687 3455631 3461063 3486782 3579592 3463776 3474620 3581920 3692269 3464327 3463071 3481532 3481690 3513947 
001774	9 / 9 / 12	EHIII	3474420	40	3448868 3443092 3481102 3444491 3575769 3486571 3440687 3431257 3576519 
