Course	Room	Teacher	Time	Students
004083	13 / 13 / 31	TAYD	0376136	1	0145661 0795445 0903449 0915740 0945809 0965927 0972660 0982172 0988355 0999689 1000122 1000939 1040818 
006024	3 / 83 / 3	PK328	0301909	1	0254082 0897931 0948568 
006026	3 / 37 / 3	PK328	0213446	2	0254082 0911802 0959200 
008764	23 / 38 / 23	GOB	0899465	3	0254082 0999689 1037291 1056024 1086710 1087116 1088785 1161960 1165961 1169331 1170709 3068353 3071136 3074711 3079862 3080198 3085728 3087493 3088124 3088521 3090785 3092431 3093697 
003003	37 / 40 / 40	TAYF	3214464	2	0480377 0906447 0945264 0966414 1001394 1056963 1067862 1078836 1079363 1079564 1102530 1131602 1170703 3065039 3067556 3072477 3073169 3073384 3074570 3077336 3077472 3077809 3080473 3080612 3085513 3087449 3092972 3093190 3095105 3095842 3100989 3102057 3104731 3105612 3105854 3107966 3107993 
010965	16 / 18 / 39	EHLEC	0897706	3	0649837 0853174 0861816 0956475 0980544 0993506 1005315 1015256 1039868 1053370 1056320 1085061 1088192 1170470 1170860 3080937 
004815	10 / 10 / 28	CARP21	3092667	4	0672478 0967042 1001351 1066982 1100625 1122905 3078500 3092985 3103177 3106769 
006504	31 / 34 / 31	TAYD	3198623	5	0672478 0906963 0918549 0984724 1013197 1017492 1025623 1055590 1056024 1066309 1076299 1088120 1088214 1088690 1116854 1143228 1144234 1165961 3064977 3071015 3071734 3082682 3087407 3091573 3092880 3093174 3094719 3095625 3098292 3099729 3102884 
011230	3 / 4 / 3	PK10	1167856	4	0700408 1017339 1171297 
006555	7 / 8 / 31	TAYD	0127086	6	0731629 0960497 1021017 1021867 1055078 1076299 1088636 
006043	3 / 31 / 3	PK328	0409737	5	0744449 0896929 0909240 
006060	1 / 1 / 3	PK328	0031384	6	0744449 
008446	18 / 22 / 18	GIL101	0893542	8	0751788 0897034 0906085 0949279 0971073 0988620 1000750 1005346 1007134 1007882 1056012 1056738 1056970 1058048 1082799 1098099 1150758 3076576 
008501	11 / 11 / 18	GIL101	0125630	7	0751788 0906085 0907596 0913989 0945635 0967042 0971073 0972633 0976318 0988544 1006405 
010966	6 / 6 / 39	EHLEC	0775640	9	0751788 0966094 1020520 1076009 1105086 1128560 
001840	6 / 41 / 6	PK227	0168763	7	0757321 0786916 0859231 0908998 0946010 0986807 
001891	6 / 6 / 6	PK227	0031557	8	0757321 0786916 0908998 0920095 0966299 1088180 
011209	3 / 3 / 3	PK10	3208554	9	0757321 0987613 1143290 
