Course	Room	Teacher	Time	Students
011834	5 / 35 / 5	RCSEM	0470839	1	0033322 3337463 3404196 3414238 3421700 
001249	22 / 22 / 22	DAL212A	0031388	2	0310347 3322886 3331180 3339315 3340287 3340324 3359596 3405619 3413283 3415849 3422289 3424520 3425356 3430944 3431158 3431535 3431740 3434428 3434468 3435161 3438472 3439820 
011208	1 / 1 / 10	PK10	3577231	1	0310347 
002562	54 / 54 / 54	PK243	1168490	3	1057610 3431740 3433849 3433961 3439917 3441004 3441838 3443421 3460586 3461962 3462298 3463011 3471190 3471447 3476418 3479838 3479945 3480867 3481391 3482194 3483278 3485028 3485931 3486382 3486501 3486777 3486838 3508682 3518231 3540124 3540190 3540705 3552259 3559815 3560373 3570123 3574967 3575309 3575916 3576231 3576375 3576391 3576530 3576534 3576620 3577795 3578075 3581077 3650277 3668752 3668792 3668830 3668858 3689348 
003406	13 / 45 / 13	EHIII	1167851	2	1057610 3441900 3461498 3475933 3475950 3476864 3478356 3479311 3480734 3485548 3503382 3514095 3516634 
006024	54 / 68 / 54	PK243	3470402	5	3375323 3439475 3451557 3459032 3460235 3466014 3468070 3469520 3471450 3474620 3475573 3475950 3477425 3478356 3480217 3480714 3480732 3480999 3481532 3481894 3482264 3482288 3483511 3483560 3485290 3486569 3486852 3503382 3503587 3505157 3514095 3514964 3521265 3538688 3556970 3557478 3558739 3559534 3560199 3561074 3574639 3575898 3575928 3576555 3578804 3578910 3579181 3579723 3579949 3580251 3581038 3581081 3581192 3581232 
008770	26 / 64 / 26	GOB	0428728	4	3196460 3337463 3438471 3439387 3448314 3458136 3460338 3460737 3462416 3464638 3465036 3466014 3469615 3471450 3476899 3478964 3479054 3479085 3479718 3479885 3480069 3480810 3481557 3481943 3481967 3482101 
014124	4 / 4 / 15	TH102	3555100	3	1086489 3461197 3482739 3576357 
002368	22 / 54 / 22	DAL212A	0697660	4	1088365 3416286 3460359 3463524 3468281 3468749 3477580 3479534 3480166 3483925 3484750 3484763 3485170 3486182 3486844 3487087 3487093 3487623 3510971 3512896 3546417 3568636 
002470	12 / 13 / 22	DAL212A	0697660	5	1088365 3420940 3424594 3433539 3438084 3454497 3462882 3463729 3475298 3479085 3576325 3576429 
011313	9 / 33 / 9	CARP15	3647219	6	1088365 3415870 3418441 3420037 3421753 3425401 3429566 3429834 3436227 
014228	10 / 10 / 15	TH102	3648007	7	1088365 3470393 3540428 3558543 3564528 3574563 3577806 3580139 3581247 3669016 
001165	15 / 15 / 22	DAL212A	3646621	6	1160238 3359596 3405451 3411059 3416232 3431448 3431672 3451331 3454182 3455058 3463071 3483557 3557478 3561098 3574563 
001176	12 / 12 / 22	DAL212A	0031388	7	1160238 3374194 3455419 3462417 3463560 3466011 3468504 3484898 3485028 3485361 3486632 3557478 
012293	3 / 5 / 22	DAL212A	3098022	8	3466014 3487090 3581981 
006026	33 / 34 / 54	PK243	3470402	8	3196460 3217247 3432357 3435070 3435384 3437365 3454476 3475941 3479350 3480868 3481532 3483306 3483996 3485774 3520100 3525604 3530220 3538928 3560858 3560860 3561772 3574137 3574873 3575908 3576334 3576358 3576368 3576435 3668854 3668870 3668874 3668938 3668941 
014206	9 / 15 / 13	EHIII	1079401	9	3196460 3420884 3443731 3446645 3452874 3454210 3454476 3454494 3460569 
003278	2 / 2 / 26	TAYG	1061861	9	3198263 3437252 
011844	8 / 10 / 22	DAL212A	0031471	10	3213028 3418907 3426213 3432223 3457917 3487310 3576306 3576387 
007888	5 / 5 / 5	RCSEM	0470839	10	3217247 3452445 3480401 3576463 3576471 
007040	8 / 18 / 8	DAL10	0162976	11	3219927 3432243 3433945 3439917 3440024 3463708 3464638 3471745 
013146	8 / 8 / 26	TAYG	3332662	12	3219927 3430706 3432796 3432798 3433961 3435722 3437089 3460134 
001157	5 / 5 / 22	DAL212A	0697660	11	3226303 3439437 3486838 3578963 3692917 
002397	22 / 25 / 22	DAL212A	0493725	12	3226303 3433829 3452529 3464398 3465588 3469119 3475298 3476908 3477580 3478050 3479355 3480166 3482445 3483925 3484750 3485054 3485816 3486182 3487093 3487276 3487640 3559804 
004010	26 / 48 / 26	TAYG	3442425	13	3226303 3374194 3412549 3426858 3440687 3456660 3460718 3465591 3479534 3480217 3480728 3480868 3482194 3485812 3503865 3508682 3521265 3529298 3531305 3549272 3561402 3575769 3575898 3575908 3576126 3576763 
014384	4 / 4 / 26	TAYG	0492451	14	3226303 3416424 3431260 3576631 
004888	9 / 12 / 9	CARP15	0031473	13	3227297 3417166 3425219 3426666 3426735 3429566 3433251 3437589 3439701 
011187	9 / 13 / 9	CARP15	3194193	14	3227297 3431750 3435397 3436514 3437589 3437591 3438119 3456016 3457393 
014207	4 / 4 / 9	CARP15	3554810	15	3227297 3426666 3429706 3458441 
013193	10 / 22 / 10	PK10	0898918	15	3250131 3375120 3375544 3414273 3417108 3419470 3431294 3433760 3434130 3435384 
013627	10 / 21 / 10	PK10	3459335	16	3250131 3421700 3428608 3432223 3434130 3435384 3437534 3453445 3457988 3458295 
013921	10 / 14 / 10	PK10	3483424	17	3250131 3331180 3405604 3415849 3426735 3428608 3437534 3452561 3453445 3456228 
001843	10 / 34 / 10	PK10	0056992	18	3250227 3378849 3416536 3417172 3425095 3430401 3431672 3435384 3437574 3445081 
003472	6 / 9 / 13	EHIII	0058557	16	3250227 3429524 3429732 3464666 3465591 3487621 
013167	13 / 16 / 13	EHIII	0058557	17	3250227 3429732 3438471 3460820 3470797 3480999 3483546 3485628 3487316 3518231 3544945 3555254 3576230 
002163	7 / 7 / 100	PK278	1037239	18	3250683 3453352 3459522 3462270 3463675 3463745 3464027 
002182	5 / 12 / 100	PK278	0428815	19	3381050 3431449 3435313 3439328 3459505 
011827	4 / 9 / 100	PK278	1037239	20	3250683 3381050 3453352 3462270 
014116	2 / 6 / 23	CARP25	3555417	19	3254734 3476082 
