Course	Room	Teacher	Time	Students
007887	2 / 3 / 13	RCSEM	0470839	1	0171491 3462246 
008479	23 / 23 / 30	DAL119	0031619	1	0700408 3249725 3331179 3340797 3341634 3350812 3352040 3362442 3378849 3389674 3390102 3395942 3397334 3404732 3415407 3416750 3417791 3418117 3420837 3429733 3435922 3439564 3456994 
003275	4 / 7 / 39	EHLEC	0695890	2	0750570 3437511 3440023 3457808 
003416	15 / 15 / 30	DAL119	3443571	2	0825970 3404179 3418264 3427674 3436212 3437962 3442335 3442991 3451551 3456677 3458121 3462606 3467093 3479054 3485642 
003572	30 / 39 / 30	DAL119	0897399	3	0825970 3218706 3223454 3250498 3312777 3314570 3316620 3329409 3337037 3339567 3340683 3340716 3342814 3352054 3353145 3354609 3358228 3358378 3396036 3396206 3397856 3402583 3404204 3404341 3404364 3404976 3412261 3412755 3413146 3414395 
013632	14 / 14 / 30	DAL119	3443571	5	0825970 3314570 3319863 3404364 3412381 3412755 3425219 3426658 3430131 3435397 3438471 3441838 3442335 3457932 
008763	31 / 54 / 31	BYC127	0428728	3	1086489 3375323 3429810 3430706 3431939 3441004 3448314 3450546 3451168 3455227 3455625 3458136 3458957 3460338 3461197 3462416 3462639 3464279 3464638 3465036 3465050 3466962 3468749 3469615 3471745 3475745 3475941 3476899 3478050 3478964 3479054 
004359	9 / 10 / 15	TAYB	0847593	4	1089147 3412866 3435922 3441306 3452964 3461936 3465181 3484334 3486050 
003560	3 / 6 / 30	DAL119	0031359	4	3093424 3375685 3416073 
007380	26 / 26 / 31	BYC127	0987494	7	3093424 3094516 3337781 3340879 3343615 3357367 3388485 3396377 3405393 3415619 3417819 3429894 3432027 3432077 3434539 3440116 3442335 3449400 3453262 3454115 3455294 3460820 3461469 3464279 3474216 3483560 
009342	14 / 14 / 31	BYC127	0031522	5	3093424 3221877 3339567 3341358 3365419 3389574 3405393 3409210 3414068 3416997 3432077 3433788 3433929 3434539 
012895	13 / 13 / 31	BYC127	0428011	6	3093424 3250244 3328955 3344151 3357367 3389574 3395299 3398117 3405393 3411254 3411258 3416997 3440116 
008485	3 / 8 / 30	DAL119	0031553	6	3094516 3381424 3397012 
008488	8 / 8 / 30	DAL119	0031553	9	3094516 3331179 3381424 3390102 3396206 3396837 3397012 3404732 
013712	2 / 5 / 31	BYC127	3474098	8	3343615 3381824 
007125	16 / 16 / 30	DAL119	0162976	7	3099420 3227014 3339061 3351895 3374479 3402910 3404473 3406073 3414201 3416658 3417273 3425578 3426654 3437089 3438473 3438589 
007127	26 / 26 / 30	DAL119	0162976	8	3099420 3198918 3250803 3255727 3330264 3330355 3339061 3341253 3342984 3350670 3351895 3352660 3363977 3396208 3402910 3404473 3405604 3405695 3406073 3411136 3413441 3414201 3415175 3415489 3419570 3425578 
009304	20 / 21 / 28	DAL300	1137952	9	3103190 3251781 3252368 3342762 3342814 3344218 3350298 3350812 3355412 3362442 3367107 3395624 3397992 3402266 3411005 3412381 3413574 3417314 3437701 3462936 
013625	11 / 11 / 28	DAL300	0029475	10	3103190 3223454 3329409 3352904 3353511 3355412 3362442 3389022 3404386 3412381 3437701 
013633	8 / 9 / 8	DAL10	3555173	11	3103190 3255727 3411159 3414068 3415044 3426719 3464985 3481562 
013646	8 / 21 / 8	DAL10	3481299	12	3198918 3227014 3250803 3331179 3377851 3397807 3405604 3411136 
002464	5 / 5 / 30	DAL119	3208421	10	3146209 3338762 3414016 3415217 3431226 
002472	19 / 19 / 30	DAL119	3208421	11	3146209 3248623 3261815 3330298 3337390 3338762 3358960 3366138 3396492 3398070 3405829 3411546 3412835 3414016 3414124 3415144 3417075 3418094 3458122 
003441	18 / 23 / 30	DAL119	0897706	12	3364639 3412881 3413582 3414467 3417273 3417512 3422414 3423839 3432243 3434130 3437781 3443092 3451551 3451557 3453218 3453467 3459647 3483925 
004283	13 / 13 / 13	PK200	1165566	13	3198918 3236337 3340716 3344218 3397565 3406196 3416374 3421044 3423676 3452529 3454433 3456645 3576558 
006038	18 / 18 / 27	PK336	0031454	13	3212483 3281059 3331071 3359026 3404179 3405422 3418908 3429199 3432798 3437591 3440175 3440409 3443453 3451553 3457195 3460867 3462356 3464027 
006042	26 / 27 / 27	PK336	0554585	15	3212483 3281059 3331071 3341634 3404179 3405422 3412100 3412644 3413193 3413923 3417717 3420437 3425755 3426719 3430152 3430383 3430978 3433829 3433849 3436260 3436311 3437778 3439670 3441004 3461469 3463587 
009283	10 / 16 / 42	TH104	0854975	14	3212483 3331186 3337246 3339029 3396461 3397442 3404179 3406295 3441406 3457932 
010851	17 / 17 / 27	PK336	3470402	16	3212483 3281059 3366745 3375120 3412100 3413193 3413598 3417055 3418079 3431629 3436311 3437141 3437778 3438287 3457932 3461936 3462639 
003464	11 / 20 / 30	DAL119	0599596	14	3218706 3250498 3331071 3399606 3417002 3435628 3437252 3441894 3457808 3457935 3459109 
011321	10 / 10 / 30	DAL119	0028980	15	3218706 3330264 3340683 3344264 3352040 3377851 3390220 3417512 3426717 3437591 
011531	4 / 4 / 30	DAL119	3475527	16	3221756 3404386 3404642 3481813 
012731	14 / 14 / 30	DAL119	0032827	17	3221756 3404243 3405744 3413022 3417166 3425219 3426666 3426735 3429566 3433251 3433539 3436227 3439701 3440508 
013781	9 / 12 / 49	CARP21	3557107	18	3221756 3319863 3355412 3432243 3446670 3455151 3460737 3462297 3480150 
001546	9 / 16 / 9	PEMSTD	0031756	17	3221877 3330906 3339061 3397856 3402910 3405151 3431445 3438472 3441310 
007076	10 / 13 / 30	DAL119	0031568	18	3221877 3330264 3339061 3350670 3402910 3412997 3413441 3416896 3426654 3463353 
001764	9 / 9 / 15	EHII	1061058	19	3223454 3409210 3413146 3413771 3416073 3443516 3460586 3462246 3466014 
012730	5 / 11 / 30	DAL119	3554810	20	3227669 3397012 3422414 3434210 3436514 
006059	8 / 8 / 27	PK336	0554585	19	3224158 3236337 3358756 3359188 3366745 3413598 3414467 3418079 
007877	12 / 13 / 13	RCSEM	0031386	20	3224158 3438455 3441406 3450069 3452445 3463199 3464954 3476085 3480166 3480401 3481102 3486838 
008810	6 / 8 / 31	BYC127	3571449	21	3226945 3416998 3431133 3433251 3437341 3438455 
008824	7 / 10 / 31	BYC127	0031572	22	3226945 3358756 3404204 3412874 3416998 3417088 3417273 
013643	3 / 6 / 42	TH104	3470325	21	3227669 3416375 3463453 
006565	6 / 8 / 8	DAL10	0031399	22	3231046 3418094 3422146 3438287 3439409 3450069 
006587	8 / 8 / 8	DAL10	0031478	23	3231046 3340533 3352904 3372100 3384120 3406295 3417359 3418094 
002562	8 / 37 / 8	PK337	1168490	24	3236337 3274299 3360165 3372100 3412725 3423676 3424594 3429761 
006041	10 / 13 / 27	PK336	0213446	23	3236337 3359188 3375120 3411646 3425150 3431629 3441900 3455046 3460399 3482019 
002413	15 / 15 / 30	DAL119	1051497	25	3248623 3338762 3405427 3405829 3424594 3429602 3437962 3438100 3438878 3442432 3454497 3460369 3460770 3462262 3462882 
012338	3 / 3 / 30	DAL119	3448653	24	3248623 3396492 3414124 
001767	12 / 12 / 15	EHII	3474008	25	3249123 3342984 3358768 3382662 3426717 3431133 3431828 3439206 3453467 3456210 3481967 3487261 
009335	2 / 3 / 8	DAL10	0031522	26	3250803 3255727 
001213	19 / 19 / 30	DAL119	0031471	26	3249454 3322886 3339315 3340287 3340838 3341874 3358345 3380465 3396460 3396892 3397066 3398117 3405619 3413283 3417355 3424520 3430944 3431535 3431740 
