Course	Room	Teacher	Time	Students
001473	9 / 10 / 31	TH224	3098022	1	0145931 0901262 1017840 1025845 1044157 1057779 1077815 1082919 1083627 
004725	7 / 7 / 28	TAYF	0493856	1	0369592 0905682 0991213 1001894 1036442 1094520 1100338 
001836	5 / 76 / 5	PK128	0898918	2	0393089 0753686 0787159 0802127 0865750 
002160	28 / 40 / 40	PK180	0004950	3	0393089 0802127 1068549 1080808 1129814 1159063 1163860 1167996 1170071 3073357 3076456 3082682 3086400 3092072 3093221 3094809 3094908 3095105 3095111 3096592 3097133 3097158 3099911 3099986 3102380 3106561 3112067 3201354 
006846	30 / 30 / 30	PK243	0824244	4	0393089 0753686 0787159 0802127 0865750 1029737 1066309 1082907 1133174 1143639 1161482 1163860 3070344 3070438 3082682 3083787 3086400 3090430 3092999 3093221 3096547 3097120 3099822 3100110 3106835 3107980 3112067 3189516 3212471 3212915 
003026	21 / 21 / 28	TAYF	0222805	2	0480377 1008967 1056963 1067724 1077294 1078819 1079363 1081249 1094929 1104669 1160658 1170703 3072477 3073004 3073169 3074570 3077064 3077336 3079376 3104731 3107980 
006029	13 / 61 / 13	PK328	0409737	5	0480377 1008967 1065796 1078680 1082842 1088214 1090564 1094134 1160158 1170303 1171905 3074792 3087449 
008803	6 / 10 / 28	TAYF	0576472	3	0480377 1131602 1160158 3071734 3085504 3089636 
011331	6 / 6 / 28	TAYF	3325447	4	0480377 1000355 1021751 1064780 1065654 1081917 
007010	18 / 25 / 22	TH102	0162976	5	0501319 1000750 1056600 1066431 1077161 1078390 1112377 1163417 1169257 3073568 3074965 3075745 3085504 3086180 3088652 3093190 3094722 3099420 
009262	4 / 4 / 17	CARP17	3196642	6	0501319 1167438 3094695 3102969 
003277	4 / 4 / 33	TAYE	0675005	6	0668952 1039831 1042335 1065238 
010724	5 / 5 / 6	PK232	1168490	7	0700408 1002036 1025460 1038420 1094134 
002151	40 / 45 / 40	PK180	3319913	7	0753686 0787159 0865750 1077874 1080789 1082842 1160614 1171905 3070697 3073507 3085083 3086583 3088352 3088812 3091695 3098354 3098948 3100835 3107254 3107966 3110744 3113981 3127487 3127715 3129160 3134622 3157738 3160245 3185597 3186604 3188275 3192700 3192954 3196371 3196629 3198788 3200235 3202261 3211826 3212073 
007099	14 / 14 / 22	TH102	0028980	8	0827963 0911775 0920400 1013071 1020695 1024315 1056738 1064148 1080757 1084185 1158208 3070440 3091695 3105612 
008479	7 / 7 / 66	DAL204	0031619	9	0827963 1053105 1079614 1098099 1144234 1150758 3076576 
008500	15 / 15 / 66	DAL204	0031619	10	0827963 0906618 0909942 0987937 0991120 1000750 1032929 1050781 1053105 1064270 1073544 1077003 1079614 1082799 1084017 
003572	21 / 27 / 21	EHI	3092941	8	0832653 0991213 1003389 1018174 1019212 1020478 1025379 1030693 1035148 1037541 1038303 1039868 1039943 1040868 1053370 1056012 1056320 1058180 1065196 1066335 1066778 
002472	16 / 16 / 28	TAYF	0493725	9	0897931 0950942 0998351 1001806 1005315 1019025 1019827 1023494 1034578 1055640 1058058 1058242 1065945 1066007 1082905 1083430 
002876	14 / 14 / 21	TAYG	1084458	10	0897931 0948568 1094520 1099662 1101350 1103391 3074551 3094719 3100678 3104660 3130894 3184862 3201250 3218962 
002878	4 / 4 / 21	TAYG	0004955	11	0897931 1028249 1037338 1049050 
004735	13 / 13 / 15	TAYB	0004955	12	0897931 1017840 1037338 1089147 1099662 1111549 1166163 3090519 3099822 3104489 3106131 3196465 3198769 
009233	2 / 4 / 28	TAYF	0029475	13	1080792 3074001 
005141	22 / 22 / 28	TAYF	0493856	11	0900525 1008967 1143265 1146782 1165573 3075371 3077033 3086583 3089892 3095009 3096693 3102969 3104587 3127208 3134217 3134461 3134622 3173458 3179084 3198211 3202006 3217362 
008420	19 / 19 / 66	DAL204	0031553	12	0900525 1039679 1064035 1086489 3070017 3073357 3092969 3095105 3098799 3099704 3100927 3127715 3180674 3196629 3199006 3202466 3212408 3224248 3225012 
001430	11 / 11 / 31	TH224	0020093	13	0901262 1017412 1017840 1037338 1044157 1057779 1059572 1082919 1162008 1166163 3092580 
005247	7 / 7 / 22	TH102	0493855	14	0901262 0906618 1021017 1039679 1041140 1056320 1142309 
009304	9 / 11 / 28	TAYF	1020104	15	0901262 0992186 1003389 1005412 1010750 1039679 1066308 1076274 1076783 
001165	28 / 44 / 28	TAYF	0309967	14	0904680 1000750 1004225 1009559 1011104 1013197 1020478 1030693 1037745 1056281 1067933 1068526 1077065 1077815 1079771 1095157 1095596 1115477 1126492 1129814 1140609 1150699 1163326 1163860 1169109 3064940 3064977 3068712 
011044	4 / 4 / 66	DAL204	3213249	15	0904680 1020083 3186604 3224248 
001213	26 / 26 / 28	TAYF	0031471	16	0905682 0987937 0988263 1011104 1018817 1025569 1055078 1057261 1077417 1077874 1078198 1080303 1081101 1087782 1088882 1092999 1101350 1103391 1115477 1129814 1134015 1170071 3072293 3082398 3082830 3085521 
001838	15 / 44 / 15	PK227	0168763	17	0905682 1020083 1056203 1056815 1065646 1067297 1080653 1082799 1087116 1088384 1100383 1105086 1116377 1149565 1161960 
008447	29 / 29 / 66	DAL204	0132890	18	0905682 0920400 0988620 0992796 1019674 1042335 1049299 1050781 1053105 1056024 1056722 1065654 1067724 1067726 1077003 1092999 1133174 1144234 1150758 1160658 3070536 3074711 3075163 3075829 3089081 3095630 3097120 3102974 3199454 
003515	15 / 15 / 21	EHI	0031477	16	0906447 1019212 1021017 1029566 1030693 1037291 1038303 1044561 1058180 1059654 1065238 1066924 1084363 1169331 3074936 
007127	22 / 34 / 22	TH102	0162976	19	0906447 0911775 0917040 0920400 0993790 1001394 1013071 1018301 1019674 1020695 1024315 1025623 1027597 1030369 1040818 1044561 1056203 1056738 1056815 1064148 1066679 1067748 
001862	5 / 18 / 5	PK128	0031557	17	0906963 0988263 0992796 1009559 1017492 
002992	28 / 38 / 28	TAYF	3195619	18	0906963 0909942 1005082 1068549 1084187 1089147 1099178 1169382 3080592 3081669 3091695 3093221 3097890 3098883 3100786 3104658 3114024 3125605 3125668 3158316 3158773 3160149 3162076 3162611 3184641 3184743 3195980 3200015 
004290	4 / 4 / 5	PK200	1168243	19	0906963 1009559 1025460 1038671 
006042	13 / 23 / 13	PK328	0409737	20	0909942 0958492 1025644 1036027 1036225 1055348 1058223 1065796 1077482 1096470 1104216 1143290 1146370 
006044	13 / 39 / 13	PK328	0207327	21	0948095 0987600 1005082 1006438 1006444 1009729 1020520 1025629 1025644 1035148 1036225 1037541 1049929 
003031	7 / 7 / 28	TAYF	0375562	20	0911775 0987600 1056963 1058048 1077294 1078819 1078836 
008801	13 / 13 / 28	TAYF	3194197	21	0916427 1005427 1065732 1076274 1076854 1088690 1112377 1169341 1170567 3073568 3074792 3075745 3133028 
010962	10 / 10 / 21	EHI	0915760	22	0916427 1018174 1020370 1040868 1056320 1065654 1066335 1080757 1129708 1149270 
011195	9 / 9 / 15	TAYB	3212821	23	0916427 1049050 1066982 1169341 3092985 3107963 3133434 3160321 3162926 
004355	10 / 12 / 15	TAYC	0847593	22	0917040 0988990 1020727 1057779 3132900 3134350 3162076 3163273 3201354 3225118 
005730	2 / 2 / 27	CARP25	0031392	23	0917040 1076854 
007125	20 / 23 / 22	TH102	0162976	24	0917040 0993790 1000750 1001394 1001905 1020695 1023923 1024315 1027597 1030369 1066679 1067748 1067862 1068109 1077257 1079614 1080149 1083626 3073143 3085644 
001151	28 / 66 / 28	TAYF	0309967	24	0918549 1068549 1080808 1088120 1090933 1100129 1102354 1116854 1131189 1170757 3064940 3072063 3073138 3073146 3086015 3087394 3087465 3088421 3090066 3090785 3092236 3093369 3095050 3095588 3096592 3098747 3099165 3099989 
001841	5 / 20 / 5	PK128	0814748	25	0918549 1003644 1025533 1029566 1049299 
006508	7 / 7 / 24	GIL210	0031478	26	0918549 0958492 1136830 3079272 3085836 3100897 3106953 
004082	13 / 13 / 15	TAYB	0854975	25	0919772 1019006 1023923 1039831 1040818 1065183 1065271 1067726 1076923 1081939 1081952 1143639 1170479 
010953	12 / 12 / 21	EHI	0058557	26	0919772 0920400 0991213 1006105 1020695 1039868 1079444 1150758 3073143 3074711 3087407 3102316 
002564	3 / 3 / 6	PK232	1168490	27	0948095 3070476 3094287 
011035	15 / 18 / 18	CARP15	3213250	28	0948095 1018817 1020520 1034405 1078198 1102030 1170567 3080595 3089636 3092236 3094992 3100824 3144208 3153273 3218962 
011325	4 / 6 / 13	PK328	0554585	29	1024283 1059469 1076989 1079771 
003416	6 / 25 / 21	EHI	0031477	30	0948568 1005451 1149344 3074734 3079369 3092999 
008763	28 / 61 / 28	TAYF	0899465	27	1029787 1041981 1056815 1064035 1067726 1076923 1081939 1081952 3068712 3075759 3079675 3087347 3087450 3089298 3090266 3095725 3097133 3098330 3099669 3099989 3100786 3102000 3102105 3103486 3105287 3106762 3108046 3113444 
002464	10 / 12 / 28	TAYF	3208421	28	0950942 1019827 1034578 1055640 1056910 1059469 3070090 3073692 3074001 3080592 
011045	3 / 3 / 28	TAYF	3213249	29	0952443 3105802 3105818 
002856	27 / 78 / 27	EHLEC	0127086	30	0958492 1066982 1077683 1163417 3072890 3073525 3074314 3074965 3076489 3077762 3086536 3087347 3087394 3088117 3088652 3088812 3088988 3089566 3090362 3091295 3091573 3091695 3093697 3094287 3095968 3096011 3097462 
006036	7 / 11 / 13	PK328	0031526	31	0958492 1024283 1081917 1090564 1094134 1104216 1157047 
007370	26 / 28 / 66	DAL204	0826964	31	0987347 1021867 1041140 1067502 1082907 1084187 1102354 1122784 1129708 1143723 1150720 1163278 3064977 3073066 3073138 3076930 3077809 3086698 3088651 3090362 3091295 3102832 3104386 3160012 3162611 3162924 
006059	13 / 13 / 13	PK328	0031384	32	0987600 1000355 1005059 1005082 1006438 1009729 1018936 1036027 1036225 1056722 1068526 1077482 1081917 
001551	2 / 9 / 2	PEMSTD	0031756	32	0988620 1065654 
011294	11 / 11 / 28	TAYF	0135660	33	0987937 1025569 1055078 1058421 1067726 1079993 1092999 1102030 1137955 1170071 1170479 
001248	12 / 12 / 66	DAL204	0135660	34	0988263 0999733 1011104 1018817 1025508 1025569 1055078 1057261 1077417 1079993 1170479 3082398 
004011	15 / 30 / 15	TAYB	0215359	33	0988263 0992801 1067862 1157688 1163897 1170001 3073525 3076211 3077471 3079369 3085909 3089892 3093818 3105958 3112294 
004666	20 / 20 / 28	TAYF	0775640	34	0988603 1001613 1055441 1056600 1058421 1077003 1078655 1086867 1101406 1111549 1117320 1141220 1150965 3071094 3072910 3077336 3093770 3106561 3112960 3199412 
006865	4 / 4 / 30	PK243	0031335	35	0988603 1057535 1100129 1160885 
006867	9 / 9 / 30	PK243	0750235	36	0988603 1013197 1024283 1057535 1078655 1100129 1160885 3071151 3074023 
003516	10 / 11 / 21	EHI	0031477	35	0988826 1029566 1039943 1056857 1058180 1090933 1096113 1143228 3069337 3069991 
004804	8 / 8 / 31	TH224	0348369	36	0988826 1065781 1169382 3076489 3085909 3089298 3178456 3218974 
006518	22 / 23 / 24	GIL210	0777265	37	0988990 1021017 1055590 1059677 1067251 1067297 1067460 1087116 1093044 1095596 1104669 1136830 1150758 1169360 3073384 3087449 3091573 3092294 3099448 3099729 3100897 3222819 
006530	7 / 10 / 24	GIL210	0031399	38	0988990 0992801 1169109 3162926 3199632 3218971 3220365 
009303	10 / 13 / 22	TH102	0029475	40	1001806 1004324 1020727 1056320 1076923 1079384 1142309 1169257 3076618 3198211 
003554	1 / 1 / 21	EHI	0599596	37	0991213 
007107	10 / 16 / 22	TH102	0031568	38	0992186 1005427 1018252 1019674 1059677 1067748 1077416 1078648 1080149 1081006 
011063	13 / 13 / 22	TH102	3195964	39	0992186 1018857 1056970 1064148 1068383 1081006 1084321 1143717 1146782 3073384 3088651 3106525 3107993 
007026	15 / 18 / 22	TH102	3198619	41	1018183 1018857 1020370 1025569 1032929 1068383 1149344 3076489 3087352 3088651 3094695 3096693 3098354 3105511 3196629 
008820	13 / 14 / 28	TAYF	0031572	42	0993790 1018252 1018857 1047318 1078508 1080149 1080398 1080653 1146215 1160158 3074891 3075745 3188275 
002412	12 / 13 / 28	TAYF	1051497	39	0998351 1023494 1039943 1055640 1083430 1086710 1086927 3073300 3073692 3097347 3100628 3195980 
011326	11 / 12 / 28	TAYF	1051497	40	0998351 1019827 1046086 1056270 1056910 1065945 1086710 1097648 1141167 3070090 3195980 
003007	23 / 23 / 28	TAYF	0222805	43	1000355 1026650 1032929 1056722 1067334 1078836 1158208 1163417 1167714 1170703 3073004 3073146 3073169 3073666 3074930 3079376 3085509 3085986 3087352 3092972 3095842 3096962 3104386 
004888	4 / 9 / 31	TH224	0053518	41	1001351 1020727 1064385 1084017 
001845	5 / 15 / 5	PK128	0123161	42	1001613 1036442 1076783 1081006 1095157 
001852	5 / 5 / 5	PK128	0409956	43	1001613 1021867 1038420 1055290 1159063 
008774	15 / 16 / 22	TH102	0899465	44	1001613 1025623 1037541 1056024 1087490 1102354 1105086 1141167 1170567 3092972 3094908 3095630 3103445 3105820 3224993 
002469	4 / 6 / 28	TAYF	0697660	44	1001806 1058242 1066007 1084017 
004807	11 / 13 / 31	TH224	3092667	45	1001894 1084321 1169369 1171002 3100762 3106769 3129360 3160149 3198776 3219743 3314231 
004072	5 / 6 / 15	TAYB	0031578	45	1001905 1039831 1065646 1099059 3104731 
009359	3 / 3 / 66	DAL204	0031386	46	1001905 1047318 1146370 
011296	4 / 4 / 14	RCSEM	0468281	47	1001905 1004225 1040045 1057004 
005243	9 / 9 / 28	TAYF	3310303	46	1002036 1025533 1034578 1170370 3073357 3085083 3085986 3212073 3224227 
007375	28 / 28 / 66	DAL204	3310805	47	1002036 1025508 1060299 1064790 1065732 1076246 1084363 1102030 1122784 1124785 1143723 1146782 1149344 1163278 1167714 1169360 1169369 1169382 3064977 3074734 3074930 3076930 3086015 3088812 3092360 3097903 3104770 3133028 
003451	17 / 17 / 21	EHI	0599596	49	1002241 1018271 1078390 1093044 1124785 1142212 1158026 1162293 3070017 3074965 3075163 3088117 3089566 3089824 3099359 3103826 3107254 
011305	14 / 14 / 21	EHI	0751777	48	1002241 1003389 1018174 1040868 1056012 1065196 1076437 1077683 1100338 3081669 3085728 3088090 3103807 3198356 
006026	13 / 43 / 13	PK328	0207327	50	1003389 1040045 1046439 1066431 1067251 1067297 1067460 1076009 1077161 1078646 1078896 1078921 1083430 
001892	3 / 3 / 5	PK128	0814748	51	1003644 1038420 1067933 
005741	5 / 7 / 27	CARP25	0855349	48	1056203 1064385 1064605 1096113 3088978 
011295	5 / 12 / 5	PK128	3208554	49	1003644 1006744 1045379 1056688 1066309 
001864	5 / 9 / 5	PK128	0031557	50	1004225 1020150 1029737 1041559 1082315 
007372	25 / 28 / 66	DAL204	0162977	51	1004324 1006438 1056970 1079363 1084187 1088558 1096470 1102030 1169331 3074711 3074792 3075163 3077623 3079862 3085728 3086583 3087720 3089009 3089566 3092360 3097953 3099590 3100989 3102868 3106953 
003006	17 / 17 / 28	TAYF	0492580	52	1005059 1008967 1036027 1064780 1065781 1067334 1068383 1081249 1131602 1150720 3073568 3077064 3077336 3080612 3100989 3107966 3107993 
009263	7 / 7 / 17	CARP17	3196642	52	1005199 1056096 1088636 1142212 3086698 3088352 3102057 
011392	15 / 15 / 22	TH102	3310794	53	1005412 1026650 1066431 1081006 1112377 1149565 1170703 1170848 3076190 3081368 3085504 3087720 3088652 3099359 3099468 
006500	24 / 41 / 24	GIL210	0777265	53	1005451 1056024 1076238 1076299 1088214 1163897 3072910 3076618 3078465 3080794 3088090 3089276 3090785 3091931 3095526 3097462 3100359 3104386 3104587 3110771 3112797 3114802 3125605 3128777 
004359	12 / 15 / 15	TAYC	0847593	54	1009729 1025845 3088090 3089081 3092999 3094287 3098796 3100927 3153098 3196371 3212222 3219051 
011194	3 / 5 / 21	TAYG	3212821	54	1010175 1084363 3198211 
001894	4 / 4 / 5	PK128	0123161	56	1010643 1029737 1078921 1079771 
003500	8 / 11 / 21	EHI	3194193	55	1010643 1057004 1077065 1077683 1088972 1170757 3072447 3096011 
001196	2 / 3 / 66	DAL204	1051497	57	1055078 3219221 
001460	10 / 11 / 31	TH224	3098022	55	1010741 1025845 1057779 1082919 1083627 1140609 1166163 1172355 3090519 3103933 
006023	13 / 122 / 13	PK328	0301909	56	1010741 1021867 1044561 1095349 1095814 1100338 1101031 1136830 1149565 1161482 1163326 1163417 1169386 
011328	2 / 2 / 17	CARP17	1051497	58	1010741 1142212 
001185	11 / 13 / 28	TAYF	0123161	57	1011104 1059677 1088882 1115477 1129814 1160614 3071094 3072293 3086747 3098796 3105612 
007070	10 / 12 / 22	TH102	3195964	58	1013071 1044561 1056203 1056738 1056815 1059677 1064148 1067382 1077257 3106525 
002569	4 / 6 / 6	PK232	0564741	59	1017339 1171297 3076211 3077471 
002162	4 / 18 / 40	PK180	0168378	59	3064940 3068712 3070406 3107980 
002182	6 / 6 / 40	PK180	0428815	1	1017444 1038671 1065142 1068371 1076009 1079366 
001843	5 / 24 / 5	PK128	3092564	1	1017832 1025533 1064752 1067460 1067933 
005180	22 / 25 / 22	TH102	0056990	1	1017492 1027597 1041140 1076274 1078921 1098099 1141220 1163855 1165573 1170370 3072397 3075371 3076618 3095009 3103445 3106074 3110771 3128777 3197293 3198211 3205483 3217421 
006848	9 / 14 / 30	PK243	0750235	1	1076877 1088120 3098799 3102599 3107001 3133451 3163273 3183035 3201574 
011303	6 / 9 / 21	EHI	3194193	1	1018174 1042335 1056012 1058421 1080398 1084462 
007365	58 / 62 / 66	DAL204	0031522	1	1018183 1021867 1037291 1056857 1083594 1100625 1163326 1163391 1169382 1170479 3080612 3085644 3088090 3090266 3092880 3095050 3095335 3095625 3095630 3097347 3099448 3100989 3104653 3104660 3104770 3107254 3109485 3112448 3112870 3128188 3129360 3133386 3134309 3144208 3149956 3156597 3173458 3198356 3198769 3202451 3202466 3203637 3211731 3213069 3218455 3218584 3219743 3220362 3220795 3222659 3223591 3224418 3224484 3224986 3224993 3225182 3225612 3227006 
011323	0 / 2 / 23	DAL105	3198619	1	
004885	5 / 7 / 22	CARP21	0672202	1	1018271 1047339 1056217 1064385 3092969 
011302	3 / 3 / 31	TH224	3194193	2	1018271 1056217 3090362 
005161	1 / 4 / 15	PK227	0031582	1	1018301 
001181	9 / 10 / 12	DAL100A	0031471	1	1018817 1018857 1055078 1058058 1077003 1101350 1137955 3073146 3200015 
001757	2 / 4 / 5	ROSTUD	0254474	1	3074936 3097903 
004065	7 / 9 / 15	TAYB	3244352	1	1019006 1041981 1078896 1081952 1085106 1143639 3076896 
005722	20 / 27 / 27	CARP25	0984701	1	1019025 1058223 1078198 1088636 3087493 3105170 3106068 3126626 3127208 3134461 3153272 3153273 3202052 3211857 3212786 3217527 3218974 3220980 3224773 3225713 
011304	15 / 21 / 27	EHLEC	3092941	1	1019212 1053370 1079444 1084363 1085061 1165961 3069991 3074289 3077033 3089298 3089824 3091931 3095387 3103826 3107963 
008485	5 / 6 / 15	TAYC	0031553	1	1020150 1050781 1064270 1082799 1144234 
008488	5 / 6 / 66	DAL204	0031553	2	1020150 1050781 1064270 1098099 1144234 
011343	2 / 3 / 17	CARP17	3213249	1	1020478 3073300 
004882	1 / 1 / 18	CARP15	0697660	1	1020727 
011207	7 / 7 / 24	GIL210	0031478	1	1021017 1030683 1067251 1067297 1073544 1095596 1133174 
006519	3 / 4 / 24	GIL210	0031478	2	1021751 1030683 1079384 
005724	14 / 20 / 23	GIL101	0031392	1	1023494 1086927 1124785 1163278 1164190 1164206 3079272 3085810 3085836 3099467 3099468 3102884 3211821 3218938 
002674	8 / 9 / 10	TAYSEM	0468281	1	1025379 1060299 1078646 1081939 1087490 3089611 3092294 3182934 
002164	11 / 12 / 14	PK264	0180723	1	1025460 1059572 1101406 1116854 1119989 1134358 3070344 3070438 3078073 3095719 3096547 
007008	24 / 28 / 33	TAYE	3195964	1	1026650 1065271 1088690 1097648 1170848 3070648 3074634 3081368 3087352 3087720 3097894 3099822 3100927 3102153 3102868 3104658 3105862 3108728 3111488 3160884 3170761 3198776 3223347 3225118 
004733	5 / 8 / 13	CARP13	1084458	1	1162688 3128366 3161291 3222819 3225371 
005854	7 / 10 / 34	TAYD	3212821	1	1028249 1089147 1099662 1111901 3086015 3106131 3201250 
005862	1 / 2 / 25	TH251	0031416	1	1039831 
004838	10 / 14 / 20	TH104	1051497	1	1029210 1032769 1038420 1077482 1082150 3072063 3080937 3087696 3089892 3217514 
009299	11 / 12 / 22	CARP21	3092667	2	1029210 1041981 1056270 1063875 1104151 1122905 1171002 3078500 3092985 3106769 3218455 
004288	1 / 3 / 5	PK200	0123161	1	3087983 
008765	30 / 43 / 30	GOB	3194197	1	1081101 1084017 1086710 1087116 1088785 1162008 1167714 1169331 3071136 3074711 3079862 3080198 3085728 3088124 3099165 3099704 3100408 3100678 3100835 3102915 3104541 3105046 3105821 3105895 3106953 3107589 3108306 3113981 3127487 3176913 
001455	5 / 8 / 10	TH3F	0020093	1	1037338 1063875 1140609 1166163 3103177 
004023	5 / 6 / 21	TAYG	0031332	1	1037413 1077417 3079675 3089276 3104731 
001183	11 / 25 / 11	DAL112	0406445	1	1037745 1056281 1065781 1087782 1088882 1095157 1096113 1103391 1143717 1146215 1161960 
011528	9 / 14 / 14	EHIII	3310251	1	1039868 1057592 1081249 1101031 1143228 3069337 3074570 3080794 3092236 
007909	3 / 3 / 14	RCSEM	0742958	1	1040045 1046439 1047318 
007900	13 / 14 / 15	RCCON	0031539	1	1040874 1055441 1057261 1058048 1080272 1158007 1163664 1169386 3087433 3095649 3102316 3107658 3118334 
011532	3 / 7 / 13	PK328	0301909	1	1046086 1067862 3105099 
004009	15 / 42 / 15	TAYB	0030564	4	1046439 1047318 1047339 1076854 1112377 1166163 3089948 3091653 3092072 3097890 3099757 3100762 3102969 3102995 3112797 
004394	5 / 6 / 15	TAYC	0989327	2	1047339 1054176 1100899 3072397 3109485 
001763	3 / 8 / 21	EHI	0027799	3	1066778 1080654 3085649 
001765	7 / 7 / 21	EHI	0271874	2	1053370 1056857 1099059 1126639 3080794 3090537 3160149 
007387	4 / 4 / 66	DAL204	0031522	4	1055441 1067377 3086238 3098918 
004852	7 / 7 / 31	TH224	3194193	4	1056012 1056270 1100338 3080198 3080592 3095625 3218455 
