Course	Room	Teacher	Time	Students
007888	2 / 2 / 5	RCSEM	0470839	1	0171491 3462246 
005271	9 / 9 / 38	CARP21	1137952	1	0496921 3350298 3389574 3458451 3458469 3463126 3463993 3482588 3483298 
003406	16 / 33 / 16	CARP13	3320456	2	0750570 3334029 3416998 3430527 3441310 3457988 3463022 3464638 3469615 3476930 3477576 3478050 3479718 3483084 3483546 3483567 
011298	18 / 19 / 18	EHII	0058557	2	0825970 3396312 3414205 3419470 3429732 3431672 3433686 3442641 3446645 3460820 3461826 3462293 3463526 3463589 3466014 3482198 3484243 3486844 
008764	10 / 47 / 10	TAYB	0428728	3	1086489 3337463 3429810 3441004 3448314 3450546 3451168 3455227 3455625 3458136 
007397	15 / 15 / 38	CARP21	3474098	3	3093424 3342969 3352269 3363735 3396377 3405248 3411158 3411254 3420434 3429894 3433788 3433881 3438443 3439283 3439564 
008423	12 / 12 / 14	TAYSEM	0132890	4	3093424 3344151 3372100 3377851 3419002 3426638 3439588 3455294 3457979 3459647 3478309 3481557 
012107	10 / 10 / 14	TAYSEM	0031619	5	3093424 3337246 3411186 3420837 3434210 3439588 3456290 3461057 3462115 3462414 
013999	4 / 4 / 4	SW3	3461401	4	3094516 3340797 3398070 3411018 
005217	12 / 12 / 38	CARP21	0493856	5	3103190 3219927 3340287 3404534 3415217 3437365 3439511 3440024 3460073 3463919 3477580 3482989 
005310	21 / 21 / 38	CARP21	1020104	6	3103190 3251781 3252368 3330264 3342762 3342814 3344218 3350298 3350812 3355412 3362442 3367107 3395624 3397992 3402266 3411005 3412381 3413574 3417314 3437701 3462936 
007028	7 / 15 / 38	CARP21	0316015	7	3103190 3236337 3456645 3461937 3480166 3483467 3486858 
006872	5 / 5 / 47	PK243	0031347	6	3198918 3411108 3425755 3430978 3432344 
004048	10 / 12 / 10	TH223	0031578	7	3212483 3331186 3337246 3339029 3343167 3397442 3406042 3417359 3436683 3483929 
006043	7 / 13 / 58	PK338	0409737	8	3331071 3404179 3413193 3431080 3436311 3439670 3463587 
006060	5 / 8 / 58	PK338	0431634	9	3281059 3331071 3334029 3415827 3416354 
007043	20 / 22 / 38	CARP21	3481299	8	3217041 3227014 3248623 3331179 3396208 3414298 3417000 3419002 3426244 3432027 3447306 3453218 3453467 3454115 3460369 3462872 3465591 3479945 3484334 3485931 
005247	8 / 9 / 38	CARP21	3555101	9	3219927 3249725 3393147 3414811 3417001 3421604 3459109 3462936 
009304	14 / 19 / 38	CARP21	0493856	11	3219927 3415801 3416286 3421770 3426658 3429524 3429706 3429810 3432759 3437365 3438471 3439511 3460766 3462554 
013642	30 / 32 / 38	CARP21	3195964	10	3343387 3352040 3358228 3379786 3397066 3404364 3405604 3409210 3413441 3417097 3417338 3422964 3426638 3428608 3432798 3437962 3437978 3438342 3455294 3458469 3459584 3459645 3462262 3474207 3478747 3480423 3481562 3484334 3485970 3486050 
004888	15 / 16 / 38	CARP21	0031373	12	3221756 3319863 3340316 3344264 3352904 3364124 3401311 3402556 3404243 3404642 3405744 3406042 3413022 3415627 3418058 
012286	5 / 5 / 18	EHII	1165592	10	3223454 3250498 3372272 3424318 3433275 
004306	2 / 3 / 47	PK243	3447501	11	3223467 3330300 
012304	10 / 12 / 10	TAYB	0031572	12	3226945 3343167 3396312 3404204 3411254 3416998 3417003 3417088 3438550 3440958 
012726	3 / 6 / 6	ROSTUD	0416447	13	3226945 3433501 3451664 
013920	6 / 7 / 6	ROSTUD	0897399	14	3226945 3416750 3458441 3458934 3459032 3481520 
001195	15 / 19 / 23	EHLEC	0031471	13	3227014 3338762 3358960 3398117 3413283 3414811 3415615 3417000 3417073 3418907 3420837 3432223 3455058 3457917 3457979 
002874	10 / 10 / 38	CARP21	0031582	14	3227014 3416375 3420884 3426858 3438287 3454439 3455148 3468281 3485361 3576509 
001455	2 / 2 / 38	CARP21	0020093	15	3227669 3442188 
013638	10 / 16 / 10	TAYB	1168489	16	3227669 3241275 3314570 3340838 3381424 3396036 3406406 3417273 3418117 3421604 
001165	14 / 16 / 23	EHLEC	3557246	15	3231046 3337246 3340287 3340324 3404828 3430383 3456677 3459645 3460488 3462417 3463993 3475198 3483965 3485912 
006504	12 / 28 / 12	DAL10	3554648	16	3231046 3375120 3377851 3411108 3412874 3417336 3418094 3421153 3430697 3433945 3439636 3443731 
006518	12 / 17 / 12	DAL10	0031399	17	3231046 3352904 3417338 3418094 3425239 3427633 3430953 3431060 3439409 3454115 3461517 3463126 
006588	7 / 8 / 12	DAL10	0031478	18	3231046 3340533 3372100 3384120 3406295 3417359 3418094 
006049	14 / 18 / 58	PK338	0031454	17	3236337 3341634 3359188 3404179 3413598 3413923 3414201 3414467 3416354 3430383 3431080 3436260 3439437 3439670 
013919	15 / 16 / 18	EHII	0897399	18	3236337 3337037 3397598 3429732 3443207 3450546 3451557 3455043 3459109 3460766 3475327 3475445 3478713 3484202 3484845 
001768	14 / 14 / 18	EHII	3474420	19	3241275 3342984 3352040 3374569 3381424 3414467 3437701 3437781 3438443 3439364 3457979 3459584 3475445 3481354 
008770	10 / 44 / 10	TAYB	3554385	20	3241275 3402721 3417108 3429199 3440606 3447681 3451663 3455093 3455341 3456089 
002395	13 / 13 / 38	CARP21	1051497	19	3248623 3375629 3405427 3412549 3412835 3417075 3420380 3436683 3438878 3455227 3458452 3463883 3576500 
001166	21 / 22 / 22	DAL212A	0135660	21	3249454 3331686 3337246 3337334 3340287 3358345 3380697 3405144 3405153 3416536 3419470 3430944 3431294 3432040 3438472 3443283 3448687 3455058 3461933 3462416 3462849 
001187	6 / 9 / 23	EHLEC	0031388	20	3249454 3255465 3418606 3429532 3431740 3457231 
001249	14 / 22 / 23	EHLEC	0031471	22	3249454 3340838 3341874 3351574 3364639 3393147 3396422 3396892 3405153 3412523 3413255 3414811 3417073 3417355 
001170	14 / 15 / 23	EHLEC	3556528	21	3249725 3319386 3414068 3415217 3416073 3422414 3431535 3439588 3439912 3458533 3462240 3464100 3484361 3487261 
001763	10 / 12 / 18	EHII	3573269	22	3249725 3412881 3431740 3437827 3438999 3463327 3471745 3479838 3480937 3576565 
013921	5 / 7 / 6	PK10	3483424	23	3250227 3375120 3433760 3436119 3439558 
001474	9 / 10 / 38	CARP21	0853792	23	3250074 3250084 3250395 3251757 3255465 3358339 3366745 3397586 3417553 
010933	4 / 5 / 38	CARP21	0031632	24	3250084 3358339 3374194 3425095 
001840	6 / 29 / 6	PK10	0168763	24	3250227 3319602 3329409 3339567 3404976 3411159 
001857	4 / 4 / 6	PK10	0123161	25	3250227 3360165 3397265 3436119 
011299	6 / 17 / 6	PK10	0058557	26	3340316 3412523 3421770 3429810 3431445 3432595 
007370	18 / 18 / 38	CARP21	0826964	25	3250244 3250803 3337781 3339814 3343615 3362442 3395299 3398117 3416997 3417003 3418106 3418120 3418907 3426020 3426638 3430142 3430196 3437756 
011987	6 / 6 / 17	CARP17	0004955	26	3250395 3425239 3455148 3461020 3481075 3483965 
013201	3 / 3 / 38	CARP21	0020093	27	3250395 3374194 3462955 
003439	16 / 23 / 18	EHII	1165592	27	3250498 3352040 3369702 3374040 3416374 3417284 3418264 3423839 3440687 3450069 3458049 3459584 3477004 3477014 3483567 3484887 
003489	10 / 10 / 18	EHII	3318436	28	3250498 3358378 3427633 3447306 3449263 3451551 3457393 3459584 3467452 3474620 
005743	5 / 5 / 12	DAL10	3392421	28	3250803 3402721 3413774 3420037 3432595 
013640	7 / 8 / 14	TAYSEM	0893542	29	3390220 3411136 3418117 3435628 3438442 3438550 3441166 
005291	9 / 9 / 38	CARP21	3555100	29	3251757 3350812 3413574 3426556 3428844 3429524 3438471 3441838 3448679 
006852	24 / 27 / 47	PK243	0031347	30	3354500 3364124 3366307 3389674 3431226 3431939 3432782 3434781 3436227 3439912 3455297 3457808 3458641 3459508 3462554 3462936 3463453 3576328 3576329 3576352 3576360 3576405 3576425 3576569 
013774	13 / 17 / 18	EHII	0058557	31	3251757 3359188 3374470 3404204 3413923 3417097 3418145 3435771 3438472 3456313 3457393 3477580 3486050 
003278	2 / 2 / 28	TAYF	0675005	30	3251781 3329449 
002876	10 / 17 / 38	CARP21	1084458	31	3416375 3438287 3443522 3446353 3461020 3466014 3476418 3480937 3484898 3576374 
005180	8 / 20 / 8	TH121	3461286	32	3252368 3415801 3430953 3431303 3433881 3437756 3443522 3447322 
002868	14 / 15 / 38	CARP21	0004955	32	3254408 3384120 3404642 3413574 3415827 3420884 3425347 3438287 3464855 3464954 3467781 3480382 3483327 3576498 
005853	4 / 8 / 8	TH121	3470325	34	3426858 3436206 3461020 3463453 
013645	8 / 8 / 12	DAL10	0493725	33	3254408 3334029 3381424 3438442 3454182 3456994 3458932 3475745 
004815	21 / 21 / 38	CARP21	3092667	33	3254734 3339814 3412381 3412866 3413255 3436206 3436514 3437589 3454494 3457327 3457777 3459508 3464848 3465036 3467932 3478713 3480150 3480382 3484334 3484845 3485970 
005161	2 / 3 / 38	CARP21	0031582	34	3254734 3457932 
013839	11 / 11 / 22	DAL212A	3447549	35	3254734 3422964 3433788 3459730 3464954 3475745 3478297 3478747 3479976 3482263 3487321 
009386	10 / 10 / 23	EHLEC	0031388	35	3255465 3344151 3416375 3418606 3421770 3455291 3459980 3466011 3466364 3485028 
013922	4 / 5 / 13	CARP15	3557246	36	3255465 3374194 3404828 3576313 
002390	4 / 7 / 38	CARP21	0316015	36	3274299 3454100 3479355 3487266 
007113	10 / 13 / 38	CARP21	0316015	37	3274299 3340683 3405829 3414124 3415175 3415489 3419570 3436588 3437089 3438550 
002562	34 / 36 / 58	PK338	0564741	37	3281059 3337390 3429199 3429706 3431060 3431080 3445738 3447478 3451331 3451553 3453663 3454210 3463708 3464263 3464855 3465244 3465591 3476899 3477004 3478102 3478691 3480375 3481354 3481520 3482445 3483557 3485327 3485416 3485803 3485812 3486632 3486858 3576364 3576512 
006045	15 / 16 / 58	PK338	0431634	38	3405422 3411108 3412100 3412644 3413923 3425150 3425755 3429761 3433849 3441004 3441900 3455046 3456066 3459897 3460701 
011535	6 / 7 / 23	EHLEC	3213249	39	3281059 3430944 3455151 3462417 3475573 3487505 
002713	4 / 5 / 10	TH223	1167978	38	3311775 3340558 3412874 3418216 
003270	12 / 18 / 28	TAYF	0695890	39	3312777 3431226 3455519 3459111 3462228 3464985 3476930 3482989 3483560 3486311 3576305 3576323 
003541	18 / 18 / 18	EHII	0599596	41	3312777 3316620 3331071 3375685 3404976 3406406 3416073 3416997 3417002 3418145 3418499 3421604 3426654 3429832 3432238 3432622 3438465 3443092 
009270	14 / 19 / 18	EHII	3554810	42	3312777 3340716 3375685 3435397 3443092 3443207 3447306 3458441 3467932 3480166 3481562 3481643 3485537 3486623 
005263	16 / 17 / 38	CARP21	0029475	40	3314570 3316620 3330264 3339814 3342814 3369702 3397807 3397992 3415801 3416286 3425114 3425219 3426658 3429524 3437011 3438471 
011305	12 / 14 / 18	EHII	0077135	40	3315530 3358768 3363977 3412725 3416073 3416374 3417284 3429832 3436212 3449263 3460586 3479838 
