Course	Room	Teacher	Time	Students
004014	11 / 11 / 28	TAYD	3996718	1	3432357 3712913 3793612 3653200 3774943 3667453 3762625 3769494 3931001 3816466 3583596 
012354	8 / 8 / 16	GOB	0492321	2	3432357 3581786 3771823 3799593 3481532 3797855 3910508 3910761 
012355	5 / 5 / 16	GOB	3817289	3	3432357 3771823 3668765 3668895 3910741 
015450	3 / 3 / 16	GOB	1083671	4	3432357 3676165 3560199 
004082	9 / 11 / 28	TAYF	1167978	1	3580095 3559657 3559857 3558800 3576248 3599497 3668775 3668816 3668920 
007127	23 / 23 / 28	TAYF	3198619	2	3460718 3516442 3559624 3559645 3568950 3577795 3581038 3570123 3690445 3581207 3487623 3518231 3560199 3561402 3581995 3483954 3581249 3510878 3796230 3542887 3692609 3463919 3581192 
007381	15 / 40 / 15	BYC239	0031611	3	3462240 3575309 3705083 3725997 3789573 3816336 3796237 3767997 3521461 3525604 3797206 3592680 3788983 3819645 3711406 
015243	15 / 15 / 15	BYC239	0031631	4	3462240 3552259 3577806 3581085 3596492 3694434 3574866 3694433 3556617 3574137 3558838 3693219 3668969 3797650 3797806 
002174	10 / 10 / 46	PK179	3926209	5	3471450 3505157 3580269 3521265 3561074 3581996 3559302 3580251 3574543 3650578 
001765	12 / 12 / 17	EHI	3927849	5	3474374 3547282 3693565 3699593 3819309 3462019 3581389 3823228 3668801 3797777 3797780 3910677 
003572	23 / 31 / 23	EHII	0024092	6	3474374 3483036 3484746 3502893 3524341 3544254 3547282 3559900 3560687 3575769 3581171 3581870 3699536 3818686 3560511 3540714 3561001 3462019 3551641 3480734 3549052 3561318 3581846 
005197	18 / 18 / 23	DAL6	1020104	6	3480728 3581247 3591591 3668538 3559903 3560649 3492423 3577054 3579579 3691228 3857764 3914822 3819542 3581981 3668986 3669019 3797808 3797817 
009362	19 / 19 / 72	DAL119	0031619	7	3480728 3560858 3581827 3476927 3816463 3691140 3818676 3818746 3579181 3789136 3816970 3823113 3475959 3816993 3797826 3910470 3910583 3910599 3910628 
014551	16 / 16 / 28	TAYF	0492451	8	3480728 3580796 3667821 3693253 3693565 3816463 3487623 3693224 3694039 3817682 3822535 3695784 3558963 3668858 3797808 3910656 
002568	17 / 17 / 75	PK349	1168490	7	3480867 3576013 3581171 3581952 3650277 3560373 3470393 3695024 3651499 3821393 3503382 3581227 3693902 3559591 3645471 3668914 3669044 
011963	11 / 11 / 12	PK227	0409956	8	3480867 3497993 3529298 3581085 3652276 3581609 3651816 3481894 3574137 3560487 3669028 
013712	10 / 10 / 15	BYC239	0851717	9	3480867 3524963 3559657 3531305 3581228 3525604 3503587 3574137 3822613 3479311 
