Course	Room	Teacher	Time	Students
004355	20 / 20 / 24	DAL25	0847593	1	3417643 3572330 3582182 3759024 3914344 3929815 3817969 3693241 3914814 3695282 3816832 3903861 3227350 4096251 3671929 3822201 3893220 3915099 3928826 4062047 
015865	23 / 23 / 28	BYC127	3476032	2	3417643 3581265 3693224 3693253 3695784 3817682 3818746 3931929 3901669 3774021 3818762 3830308 3631101 3606350 3693565 3956133 3797877 3910500 3910525 3910707 4086222 3558739 3574483 
005847	10 / 15 / 10	CARP13	0031582	1	3464954 3816992 3581315 3758075 3824908 3635012 3905460 3904389 3931451 4000862 
007010	18 / 23 / 48	DAL300	0162976	2	3464954 3852520 3902759 3910179 3913210 3908117 3912597 3846234 3930083 3817427 3905885 3913862 4086457 3768620 3821273 3915043 3930025 4086499 
013613	18 / 18 / 32	TAYB	0492580	3	3464954 3819177 3820588 3914813 3915267 3930034 3851913 3928890 3930168 3914724 3823271 3823402 3666161 3797767 3910561 3910588 3910740 4086332 
007380	9 / 9 / 28	BYC127	0987494	3	3480592 3904320 3797429 3823755 3576460 3910463 3789573 3821766 4175290 
014534	28 / 28 / 28	BYC127	0031631	4	3480592 3629467 3818746 3774116 3797429 3645720 3816970 3821088 3693185 3928966 3559464 3595163 3663306 3689328 3851846 3930302 3797681 3910464 3910474 3910506 3910583 3910680 4086307 4086355 4002075 3619216 3821766 4086272 
001844	7 / 13 / 7	PK10	3926311	4	3481664 3759024 3768625 3858042 3788897 3913863 3930070 
001894	7 / 7 / 7	PK10	3483424	5	3481664 3580211 3651487 3953805 3668420 3596713 3581967 
013918	9 / 11 / 17	TH102	3392421	6	3481664 3694415 3650874 3669016 3797653 3910617 3910646 4175491 3819542 
001753	8 / 8 / 15	GOCOM	3896859	5	3483042 3557742 3903896 3929704 3930763 4000980 3857764 3851907 
001767	9 / 11 / 15	EHIII	3474008	6	3694741 3930034 3819304 3904620 3910544 3910589 3995827 4095047 3797598 
