Course	Room	Teacher	Time	Students
003520	15 / 16 / 22	DAL1	3393009	1	3227350 3768625 3796974 3929222 4000367 3759552 3929237 3984532 3816997 3699593 3815902 3819372 3711797 4175312 4086368 
003572	25 / 25 / 51	CARP21	0897399	2	3227350 3620520 3699561 3773692 3789507 3790792 3796974 3818675 3819196 3819230 3820992 3819304 3712286 3819628 3818274 3819309 3768458 3789175 3796237 3797564 3691228 3699593 3819372 3931158 4096358 
013170	22 / 31 / 22	DAL1	3092941	3	3227350 3717137 3796974 3818675 3819230 3929222 3816860 3883991 3922150 3930721 4093446 3879197 3988502 4175299 3797192 3914449 3974846 4000763 4175485 3788919 3789283 3846234 
002403	1 / 2 / 47	TAYF	1137952	1	3792406 
007125	19 / 19 / 22	DAL1	0162976	2	3464954 3817427 3930026 3768356 3797084 3816466 3715174 4096251 3815949 3910523 3797683 3821034 3821571 3823278 3910580 3910668 3930054 3910753 3910661 
009270	15 / 19 / 22	DAL1	0897706	4	3483059 3930303 4095133 4175357 4175330 3905871 3833424 3968696 4175436 3886275 3910734 4086376 4093026 4180309 4175381 
013192	17 / 17 / 22	PK100	3459335	3	3521001 3712888 3715444 3789529 3790244 3817969 3818024 3819393 3861195 3930302 3930608 3693712 3995730 3691794 3833378 3821097 3699567 
008824	5 / 10 / 13	CARP13	0031572	4	3561430 3788983 3820397 3665300 3820961 
014572	16 / 24 / 22	BYC127	0695890	5	3561430 3690445 3818771 4093136 3579092 3819628 3910537 3913781 4091439 4093811 3789136 4023528 3581315 3816181 3910515 3910576 
001248	14 / 22 / 19	GOB	0135660	5	3581265 3630526 3668365 3704166 3817177 3821059 3929165 3764422 3910738 3611048 3774808 3714653 3797839 3931064 
008769	13 / 28 / 13	CARP13	3996107	6	3581265 4011555 4092928 4094613 4093416 3931836 4035604 3930721 4095424 3913781 4175521 3929739 3904320 
008439	22 / 31 / 22	DAL1	3420576	6	3581497 3611135 3764157 3796007 3797206 3816970 3818122 3820992 3821048 3863747 3953819 3953825 4000812 4078277 4091443 3678350 3816997 3915044 4095224 4005905 3817419 3833424 
004082	9 / 12 / 9	TAYSEM	1167978	7	3584557 3613455 3699613 3768034 3768625 3796254 3818029 3910607 3910684 
006865	8 / 8 / 50	PK243	3646602	8	3584557 4000366 4010147 3819269 3905871 3790857 4095001 4092795 
003463	10 / 10 / 22	DAL1	0599596	7	3609407 3960504 3819304 3901722 3902196 3797564 3913781 3879197 3819380 4095876 
001881	15 / 15 / 22	PK100	4362789	8	3611135 3652353 3821254 3694712 3819332 3930547 3796237 3910555 3913807 4086408 3666570 3910594 3910721 3677885 3774116 
