Course	Room	Teacher	Time	Students
001837	2 / 4 / 24	PK126	3452118	1	3539996 3576379 
002161	45 / 89 / 78	PK180	3926209	2	3539996 3576379 3799593 3822778 3823307 3854723 3858042 3869959 3890005 3902911 3906818 3929235 3964186 3989696 4093315 4095083 4170299 3789493 3845742 3911054 3913863 4000366 4041708 3931666 4015108 4278502 3902905 3928589 4002094 4280706 3915040 4086277 4174206 3816108 3823391 3899772 3902196 3930817 3907037 3913671 4003188 4014851 4095071 3910848 3910587 
006847	15 / 44 / 15	PK337	0031347	3	3539996 3576379 3560236 3695145 3712888 3817487 3852791 3854723 3861195 3883991 3914344 3921208 3929222 3929812 3930302 
007007	25 / 29 / 29	TAYD	0028980	1	4096749 3951018 4031284 4096251 4176818 4280500 4282099 3818746 4181152 4088956 4152983 4175407 3904251 3820858 4276714 4181991 4278734 4372390 4007305 4038907 4180395 4277162 4278454 4279260 3768339 
010725	9 / 23 / 9	DAL212E	3092941	2	4096749 3561430 3759552 3790792 3796148 3957394 3676165 3816860 3817969 
003007	9 / 22 / 9	DAL212E	3473854	3	3464954 3908117 4043543 4280658 4282099 4175389 4280913 3796906 3851913 
010944	9 / 11 / 9	DAL212E	3083296	4	3464954 3630501 3730202 3759552 3771823 3908117 3913138 3616206 3975519 
007396	31 / 31 / 35	BYC106	0162977	4	3483059 3592680 3692316 3693185 3722992 3767997 3796148 3796723 3930547 4092928 3816992 3863747 4087169 4096261 3816970 3902905 3910343 4037708 3691616 3931959 4280157 3409210 3816104 3846234 3821088 3910720 3728679 3821766 3789136 4372030 3903986 
007398	16 / 16 / 35	BYC106	0851717	5	3483059 3610681 3717137 3722992 3759127 3904965 4094813 3818746 3630474 3797168 3816970 3931323 3914814 3930469 3929704 4086371 
004889	18 / 18 / 18	CARP25	0321808	5	3486653 3710476 3717144 3790825 3816180 3819585 3820900 3609410 3816860 3820380 3821886 3910713 3821180 3910609 3579361 3910630 3820958 3910686 
