Course	Room	Teacher	Time	Students
005725	CARP15	0031543	1	0138353 1075852 1087771 1156612 3078258 3087757 3087809 3091890 3204243 3211360 
011306	TAYC	3319825	1	0362014 1045792 1052076 1068656 1070835 1076785 1095813 
001837	PK128	0123161	1	0385511 0746108 0794549 0858172 1073230 1096638 1125596 1155110 1155700 1160418 3077505 3078071 3082852 3084494 3087231 3087533 3088141 3089555 3090752 3090776 3092333 3093208 3094802 3095337 3095867 3096963 3097075 3098380 3098983 3099257 3119048 3119909 3120137 3125127 3135241 3145520 3158474 3160933 3173096 3173283 3177873 3185620 3190685 3191285 3194428 3204830 3208714 3209232 3210876 3211081 3211473 3218679 
002161	PK278	0301910	1	1032467 1057174 1060971 1081207 1151485 1155748 1156282 1161679 1163245 3065779 3075104 3078822 3089580 3091221 
006847	PK154	0031335	1	1022159 1058731 1075329 1136061 1143387 3062766 3080539 3086192 3088969 3092244 3100402 3104489 3181938 3205337 
003034	TH224	0222805	1	0992777 0994316 1014173 1026827 1057202 1060146 1060805 1074339 
006031	PK336	0431634	1	0472799 0950914 1001389 1059337 1071241 1086556 1155813 3070495 3072895 3074091 3079774 3079871 3081503 3081951 3085421 3085643 3088264 3090058 3091305 3092408 3092532 3095021 3095908 3097592 3108691 3108886 
011224	TAYG	3196642	1	0493741 0997621 1012505 1048518 1059101 3065565 3078958 3098034 3155348 
011536	TAYG	3213249	2	0493741 0997849 3062898 3082246 3087328 3179026 
003278	GOB	0675005	1	0661374 1034757 1057660 
001849	PK227	0123161	2	0663344 0996066 1033981 
010842	PK338	0564741	2	0692830 1009761 1134649 1163719 3068633 3086709 3097468 
002153	PK278	1167863	2	0746108 0858172 0998860 1073211 1075264 1091600 1162423 1162443 1164327 3063119 3065929 3068181 3077505 3080539 3081400 3084117 3087948 3090776 3092411 3092781 3093257 3097592 3098317 3099676 3103166 3105219 3106403 3119909 3120137 3121582 3126433 3126602 3126930 3150160 3152667 3185122 3185376 3188793 3189051 3191834 3192657 3194683 3203991 3204248 3204279 3204495 3204517 3204644 3205337 3210000 3211360 3213412 3213727 3214138 3214704 3217313 3227175 
008439	BYC100	0132890	1	0820385 0899040 0994663 1045527 1047863 1050843 1072036 3065568 3083717 3145695 3211128 3212293 3217408 
008469	BYC100	0125630	2	0820385 0892947 1078911 1136656 1143180 3068251 3092126 3093349 3216670 
008501	TAYC	0031553	3	0820385 0899040 0902364 0980359 0983542 0993172 1001526 1025351 1043203 1045527 1056692 1065966 1069425 1072036 1075221 1076439 
011322	TAYF	0028980	3	
011198	GOCOM	3198088	1	0825075 1150110 3078331 3098276 3211643 
002456	TH102	0493725	1	0890353 0993172 1012249 1015916 1032365 1048062 1058076 1085421 1090070 1090632 3061194 3065722 3069318 
002877	CARP13	0031582	1	1036579 1161791 
005157	TAYSEM	3334598	1	0893684 1058730 1157995 3079005 3082314 3087431 3089884 
005293	TAYSEM	1020104	2	0893684 0984608 1011239 1020671 1032101 1048703 1050014 1068696 1071806 1072571 1073316 1133642 1162792 3069040 3084716 3190633 
005310	CARP17	0493855	3	0893684 0984608 0995811 0997834 1003172 1032101 1046598 1050014 1058730 1068696 1069205 
