Course	Room	Teacher	Time	Students
007041	12 / 12 / 12	TH251	0162976	1	0362014 1070812 1155839 3064630 3065806 3085612 3092244 3103910 3105219 3188879 3217413 3323454 
007128	27 / 34 / 27	GOB	0028980	2	0362014 1012362 1019072 1049392 1052099 1057570 1058853 1059804 1068660 1070812 1071318 1073179 1073428 1074737 1093453 1094952 1097508 1104323 1123611 1136139 1137568 1141766 1141987 1163270 1163883 3059978 3062862 
002856	27 / 104 / 27	GOB	0406445	1	0692830 1075130 1153904 1162443 1163242 3079872 3082370 3082852 3085126 3090312 3092604 3092781 3093184 3093208 3094700 3097009 3097592 3098317 3099423 3100468 3101907 3103203 3104870 3108814 3108886 3109227 3118027 
007365	43 / 50 / 43	CARP21	0701976	2	0892947 1045484 1153904 3061917 3079915 3085846 3095417 3109335 3110898 3119048 3151195 3165225 3178019 3203791 3205138 3209832 3214899 3215635 3217434 3217667 3218335 3219719 3219786 3226387 3228778 3232225 3232322 3233348 3236537 3239030 3249531 3252374 3256812 3257376 3260308 3264020 3283446 3293645 3299552 3304723 3314945 3315776 3316819 
012107	5 / 8 / 22	TAYE	0031619	3	0892947 1012362 1080806 3101150 3322663 
001249	16 / 22 / 27	GOB	0031388	3	0898104 1058203 1070296 1070620 1072725 1073523 1079503 1084538 1087579 1093772 1095813 1122236 1153036 3064715 3077943 3100011 
005247	7 / 7 / 17	TH104	3310303	4	0898104 1032290 1058154 1155748 3077505 3122857 3185376 
005263	15 / 21 / 17	TH104	3090017	5	0898104 1057174 1069487 1085971 1162423 1162792 1163883 3063735 3066992 3069585 3080142 3089115 3209784 3216013 3322663 
006049	5 / 19 / 5	PK328	0207327	4	0901284 0950914 1001389 1047770 1073075 
001195	9 / 12 / 27	GOB	0031471	5	0903788 1049144 1070620 1078869 1124340 1163179 3069758 3217408 3232625 
001750	10 / 10 / 10	GOAUD	0416447	6	0903788 1119061 1150429 3081927 3094263 3122181 3175457 3211643 3217540 3329757 
002657	6 / 6 / 12	TH251	0138190	6	0908849 1161763 3205138 3214129 3221081 3303921 
001842	1 / 43 / 1	PK264	0031557	7	0910971 
001893	1 / 9 / 1	PK264	0898918	8	0910971 
006546	5 / 7 / 27	GOB	0031478	9	3067133 3071694 3083995 3152571 3329964 
001474	7 / 7 / 29	CARP25	0853792	7	0940115 1003163 1079349 1090632 1133031 1162390 1164777 
004856	9 / 9 / 29	CARP25	0053518	8	0940115 1068953 1154430 3065289 3068911 3073014 3093100 3095306 3211335 
004889	11 / 20 / 29	CARP25	3194193	9	1000374 1056297 1059105 1108799 1134151 1161791 1163424 3060775 3061759 3062413 3306653 
012034	27 / 29 / 27	GOB	0408816	10	0940115 1060971 1087579 1098264 1107899 1109686 1122236 1133031 1153036 1162390 3065560 3065568 3065779 3077931 3085002 3088010 3096911 3098317 3126602 3135241 3153713 3188793 3209294 3211360 3215601 3216914 3248182 
005282	5 / 5 / 17	TH104	0493856	10	0994458 1133642 1141692 3105382 3190633 
008766	29 / 69 / 29	CARP25	0428728	11	0994458 1073523 1093772 1095145 3068181 3068444 3069585 3081720 3089555 3090752 3092091 3092411 3092830 3094527 3095908 3097009 3098243 3100468 3104489 3105292 3105866 3110627 3122181 3125873 3126731 3126930 3152667 3153473 3163183 
006524	10 / 10 / 27	GOB	3194739	11	0997873 1129252 3068878 3079829 3085846 3088071 3096248 3178019 3191340 3299552 
006588	8 / 8 / 27	GOB	0777265	12	1000374 1068660 1125596 1129252 3063437 3071694 3103193 3215241 
011313	23 / 28 / 29	CARP25	0672202	13	1084538 1153080 3062860 3064485 3064869 3081179 3081720 3082784 3095417 3103193 3114776 3152434 3191210 3210877 3217444 3221785 3223740 3252851 3296990 3308669 3311452 3311808 3312285 
004012	22 / 42 / 22	TAYE	0854975	12	1000704 1045484 1135712 1163242 3086995 3090312 3092179 3121966 3166656 3177063 3210877 3213402 3214617 3239030 3248326 3249531 3254195 3254237 3260308 3261697 3262890 3280006 
003029	16 / 16 / 27	GOB	0492580	13	1001389 1058218 1087351 1088236 1131814 1163125 3064899 3065016 3065426 3065591 3069894 3072895 3077935 3079866 3089384 3214138 
001444	14 / 14 / 29	CARP25	0853792	14	1003163 3078437 3082370 3082488 3095599 3104777 3123316 3125322 3127044 3155060 3219029 3322108 3329836 3330926 
004016	13 / 13 / 22	TAYE	3335907	15	1003163 3095391 3113753 3121782 3150160 3151640 3177388 3204511 3260419 3265154 3302457 3310852 3316614 
003434	28 / 30 / 34	EHLEC	0031477	14	1010605 1059663 1158383 3064715 3081410 3092012 3092577 3097521 3110898 3114139 3125450 3155348 3175356 3179026 3190134 3212784 3214899 3217372 3220189 3227145 3254879 3260419 3283446 3306653 3307321 3311550 3314971 3330095 
001840	1 / 43 / 1	PK264	0168763	15	1012362 
001774	9 / 10 / 16	EHI	0027799	16	1017457 1070105 1135650 1150110 1154715 1157995 3076209 3087141 3089884 
003454	31 / 31 / 34	EHLEC	0897706	17	1017457 1045484 1070105 1095145 1156612 1162443 3079120 3080539 3081410 3081503 3081927 3082688 3087809 3088052 3096248 3101150 3104014 3121199 3125450 3126883 3145695 3149019 3152434 3165225 3175356 3177284 3194873 3194888 3212784 3254879 3306653 
004010	16 / 28 / 22	TAYE	0163316	18	1017457 1137568 1162989 3091892 3155033 3170878 3212787 3214147 3231837 3260264 3297051 3304324 3330334 3330372 3333094 3333459 
004810	7 / 7 / 29	CARP25	1051497	19	1017457 3122857 3204511 3215889 3217408 3231826 3304008 
003003	21 / 21 / 27	GOB	3332662	16	1019072 1058218 3065426 3082073 3099184 3100402 3105292 3155033 3177063 3181938 3192055 3193161 3194322 3204893 3211473 3217413 3217439 3217667 3220537 3316693 3316819 
011319	4 / 4 / 15	CAN314	3393919	17	1019072 3084782 3087533 3097521 
005157	13 / 22 / 17	TH104	3401548	18	1029713 1073076 1095813 3063119 3071791 3084075 3084353 3197905 3209463 3211360 3217604 3306835 3330627 
005290	6 / 6 / 17	TH104	3401548	19	1029713 1092084 3095599 3188887 3211393 3217778 
004379	8 / 9 / 29	CARP25	0989327	20	1032290 1068656 3081763 3177873 3190685 3213968 3304324 3306835 
010851	5 / 13 / 5	PK328	3392923	20	1047770 1080806 1143387 1160418 3062828 
006518	10 / 20 / 10	RCCON	0777265	21	1048446 1131814 3062439 3069758 3071694 3079829 3079915 3083207 3085643 3086995 
006557	8 / 9 / 27	GOB	0031573	22	1048446 1088018 1161531 3083207 3085302 3098490 3160933 3215241 
008810	5 / 6 / 29	CARP25	0576472	23	1080360 1138637 3070830 3095867 3217415 
011189	24 / 24 / 27	GOB	3195964	24	1048446 1093453 1094952 1123611 1136139 3070922 3081073 3085391 3085846 3087809 3088147 3093050 3094527 3094575 3097321 3100385 3100415 3110756 3217785 3220537 3261685 3296990 3322107 3322187 
003034	2 / 3 / 27	GOB	0222805	21	1049144 3071798 
003406	3 / 5 / 34	EHLEC	0897399	22	3065312 3331618 3332421 
011844	10 / 13 / 27	GOB	0031471	23	1092958 1094452 1122236 1136656 1150784 1163179 3064485 3094738 3105382 3265154 
002362	7 / 7 / 20	CARP15	1165566	24	1049332 3165880 3204243 3213921 3268686 3315767 3319376 
002460	1 / 1 / 20	CARP15	0031568	25	1049332 
009232	1 / 5 / 20	CARP15	3208421	26	3095867 
002638	3 / 4 / 15	CAN314	0827051	25	1051315 1135687 3070231 
002564	3 / 5 / 60	PK338	3398516	26	1051891 3205337 3211727 
006043	5 / 32 / 5	PK328	0554585	27	1051891 1075264 1086556 1092958 1109564 
006058	5 / 5 / 5	PK328	0431634	28	1051891 1086556 3087527 3089763 3091221 
010956	20 / 22 / 29	CARP25	0024663	27	1051994 1079349 3078958 3080405 3082314 3085002 3087328 3091218 3093298 3094700 3106446 3120788 3153713 3155060 3190802 3193672 3217604 3322108 3323644 3332761 
002675	12 / 12 / 12	TH251	0468281	28	1052076 1071068 1134151 1162384 3080774 3098276 3190778 3194428 3209872 3248326 3268127 3295766 
007080	4 / 7 / 12	TH251	0031573	30	1081112 3090316 3094575 3097080 
004807	12 / 16 / 29	CARP25	3092667	29	3111037 3114872 3211593 3214178 3216609 3219719 3232225 3248478 3280006 3306761 3309285 3315789 
006847	3 / 21 / 3	PK154	1167884	29	1057570 1079289 1096638 
007040	10 / 18 / 27	GOB	0162976	30	1142038 3081074 3097321 3100011 3107224 3191198 3196059 3215099 3217785 3330337 
