Class Times	10
Rooms	5
1	335
2	550
3	143
4	95
5	327
Classes	20
Teachers	10
1	8
2	1
3	4
4	10
5	2
6	10
7	3
8	8
9	9
10	6
11	1
12	5
13	7
14	9
15	7
16	5
17	4
18	2
19	3
20	6
Class Times	10
Rooms	5
1	469
2	195
3	978
4	763
5	90
Classes	20
Teachers	10
1	8
2	7
3	4
4	3
5	1
6	3
7	6
8	9
9	2
10	8
11	4
12	2
13	1
14	7
15	5
16	10
17	5
18	9
19	10
20	6
Class Times	10
Rooms	5
1	251
2	930
3	648
4	637
5	603
Classes	20
Teachers	10
1	2
2	9
3	9
4	8
5	4
6	4
7	1
8	6
9	7
10	8
11	3
12	10
13	7
14	10
15	6
16	2
17	3
18	1
19	5
20	5
Class Times	10
Rooms	5
1	280
2	19
3	236
4	485
5	916
Classes	20
Teachers	10
1	10
2	3
3	2
4	8
5	1
6	7
7	5
8	9
9	2
10	5
11	4
12	3
13	10
14	9
15	6
16	6
17	1
18	7
19	8
20	4
Class Times	10
Rooms	5
1	153
2	577
3	233
4	312
5	610
Classes	20
Teachers	10
1	6
2	6
3	5
4	7
5	4
6	3
7	2
8	2
9	10
10	1
11	7
12	9
13	8
14	5
15	4
16	3
17	10
18	9
19	1
20	8
Class Times	10
Rooms	5
1	201
2	739
3	815
4	905
5	486
Classes	20
Teachers	10
1	10
2	7
3	9
4	5
5	3
6	6
7	3
8	9
9	2
10	10
11	5
12	4
13	4
14	6
15	2
16	8
17	1
18	8
19	1
20	7
Class Times	10
Rooms	5
1	648
2	488
3	26
4	657
5	988
Classes	20
Teachers	10
1	9
2	9
3	6
4	1
5	5
6	1
7	7
8	4
9	4
10	3
11	10
12	10
13	3
14	7
15	8
16	5
17	2
18	8
19	2
20	6
Class Times	10
Rooms	5
1	246
2	569
3	524
4	995
5	846
Classes	20
Teachers	10
1	1
2	4
3	5
4	5
5	7
6	3
7	2
8	9
9	7
10	4
11	6
12	6
13	10
14	9
15	2
16	10
17	3
18	8
19	1
20	8
Class Times	10
Rooms	5
1	353
2	725
3	927
4	764
5	658
Classes	20
Teachers	10
1	8
2	8
3	9
4	2
5	10
6	9
7	2
8	5
9	10
10	5
11	7
12	6
13	4
14	4
15	3
16	6
17	1
18	3
19	1
20	7
Class Times	10
Rooms	5
1	203
2	672
3	931
4	864
5	277
Classes	20
Teachers	10
1	4
2	8
3	9
4	7
5	8
6	3
7	4
8	1
9	2
10	2
11	5
12	7
13	5
14	10
15	9
16	3
17	1
18	6
19	10
20	6
Class Times	10
Rooms	5
1	39
2	319
3	313
4	520
5	990
Classes	20
Teachers	10
1	7
2	1
3	10
4	6
5	5
6	10
7	8
8	8
9	2
10	6
11	3
12	2
13	5
14	1
15	9
16	3
17	9
18	4
19	7
20	4
Class Times	10
Rooms	5
1	237
2	940
3	410
4	943
5	786
Classes	20
Teachers	10
1	5
2	9
3	4
4	8
5	6
6	7
7	4
8	10
9	7
10	3
11	3
12	9
13	1
14	8
15	10
16	5
17	6
18	2
19	2
20	1
Class Times	10
Rooms	5
1	592
2	809
3	807
4	648
5	613
Classes	20
Teachers	10
1	2
2	8
3	8
4	1
5	4
6	6
7	2
8	6
9	1
10	7
11	5
12	10
13	5
14	7
15	9
16	4
17	3
18	3
19	10
20	9
Class Times	10
Rooms	5
1	127
2	433
3	49
4	601
5	142
Classes	20
Teachers	10
1	5
2	5
3	8
4	8
5	1
6	1
7	3
8	4
9	9
10	3
11	9
12	10
13	4
14	7
15	2
16	7
17	6
18	10
19	6
20	2
