Class Times	10
Rooms	5
1	670
2	244
3	402
4	989
5	717
Classes	20
Teachers	10
1	4
2	5
3	3
4	6
5	9
6	1
7	9
8	5
9	2
10	7
11	10
12	4
13	8
14	3
15	8
16	7
17	6
18	10
19	2
20	1
Class Times	10
Rooms	5
1	475
2	516
3	210
4	44
5	404
Classes	20
Teachers	10
1	10
2	4
3	7
4	10
5	5
6	6
7	2
8	7
9	8
10	1
11	2
12	8
13	9
14	1
15	9
16	4
17	5
18	3
19	6
20	3
Class Times	10
Rooms	5
1	771
2	531
3	923
4	633
5	954
Classes	20
Teachers	10
1	7
2	10
3	3
4	8
5	1
6	9
7	5
8	7
9	5
10	2
11	9
12	10
13	2
14	4
15	8
16	3
17	4
18	6
19	1
20	6
Class Times	10
Rooms	5
1	505
2	335
3	955
4	475
5	359
Classes	20
Teachers	10
1	6
2	9
3	10
4	7
5	10
6	8
7	8
8	9
9	1
10	2
11	5
12	3
13	6
14	7
15	1
16	4
17	5
18	4
19	2
20	3
Class Times	10
Rooms	5
1	942
2	385
3	147
4	308
5	646
Classes	20
Teachers	10
1	10
2	1
3	3
4	9
5	5
6	8
7	3
8	9
9	8
10	2
11	5
12	7
13	7
14	10
15	6
16	6
17	4
18	2
19	1
20	4
Class Times	10
Rooms	5
1	839
2	112
3	308
4	433
5	91
Classes	20
Teachers	10
1	1
2	7
3	3
4	6
5	9
6	1
7	6
8	5
9	4
10	3
11	9
12	4
13	7
14	8
15	5
16	10
17	10
18	8
19	2
20	2
Class Times	10
Rooms	5
1	846
2	361
3	939
4	87
5	276
Classes	20
Teachers	10
1	3
2	1
3	5
4	10
5	4
6	4
7	10
8	3
9	7
10	6
11	9
12	8
13	8
14	7
15	6
16	2
17	5
18	9
19	1
20	2
Class Times	10
Rooms	5
1	989
2	149
3	675
4	936
5	823
Classes	20
Teachers	10
1	9
2	9
3	4
4	5
5	4
6	5
7	7
8	6
9	8
10	7
11	2
12	10
13	3
14	10
15	1
16	6
17	2
18	3
19	1
20	8
Class Times	10
Rooms	5
1	207
2	639
3	178
4	570
5	298
Classes	20
Teachers	10
1	8
2	3
3	4
4	10
5	2
6	3
7	10
8	4
9	8
10	5
11	5
12	9
13	2
14	6
15	7
16	9
17	7
18	1
19	6
20	1
Class Times	10
Rooms	5
1	844
2	243
3	805
4	334
5	197
Classes	20
Teachers	10
1	6
2	6
3	1
4	4
5	3
6	1
7	4
8	8
9	3
10	8
11	5
12	5
13	10
14	7
15	9
16	2
17	7
18	2
19	9
20	10
Class Times	10
Rooms	5
1	102
2	782
3	654
4	935
5	203
Classes	20
Teachers	10
1	10
2	10
3	6
4	4
5	9
6	9
7	4
8	8
9	5
10	7
11	3
12	5
13	3
14	8
15	1
16	2
17	6
18	2
19	7
20	1
Class Times	10
Rooms	5
1	120
2	876
3	40
4	113
5	723
Classes	20
Teachers	10
1	10
2	7
3	9
4	1
5	7
6	3
7	8
8	2
9	3
10	5
11	10
12	4
13	2
14	9
15	4
16	5
17	6
18	1
19	6
20	8
Class Times	10
Rooms	5
1	688
2	311
3	851
4	264
5	472
Classes	20
Teachers	10
1	7
2	9
3	2
4	6
5	8
6	8
7	10
8	1
9	10
10	4
11	2
12	6
13	7
14	4
15	5
16	1
17	5
18	9
19	3
20	3
Class Times	10
Rooms	5
1	159
2	84
3	302
4	83
5	107
Classes	20
Teachers	10
1	10
2	6
3	9
4	1
5	8
6	10
7	3
8	5
9	2
10	9
11	8
12	6
13	7
14	1
15	7
16	5
17	2
18	3
19	4
20	4
