Students	4500
1	14 8 19 2
2	14 5 13 9
3	12 9 5 7
4	19 14 4 12
5	5 19 11 15
6	18 1 17 15
7	3 20 15 10
8	8 3 10 7
9	16 9 13 20
10	16 15 18 17
11	9 7 8 5
12	13 4 3 7
13	12 7 18 17
14	3 12 6 2
15	9 10 18 8
16	5 12 8 15
17	17 12 19 3
18	12 15 8 5
19	17 19 1 16
20	7 18 12 10
21	6 16 11 4
22	18 8 10 14
23	14 8 10 4
24	10 12 13 2
25	10 4 14 9
26	11 14 1 6
27	16 10 11 14
28	16 8 10 12
29	19 7 9 10
30	17 20 1 18
31	19 20 5 7
32	18 2 10 4
33	6 9 10 13
34	1 16 6 2
35	1 18 5 20
36	18 14 12 10
37	20 10 19 3
38	5 4 18 19
39	17 11 20 9
40	13 15 2 11
41	9 8 5 11
42	5 3 13 19
43	12 9 3 13
44	16 18 13 14
45	5 16 14 11
46	14 9 18 11
47	1 3 10 20
48	20 7 18 19
49	9 4 15 18
50	19 12 3 15
51	6 7 11 3
52	19 10 20 16
53	9 17 16 2
54	15 6 20 16
55	18 11 9 16
56	16 7 13 18
57	7 10 19 20
58	3 10 12 2
59	18 3 14 13
60	12 10 11 19
61	4 10 6 2
62	18 7 10 14
63	4 15 1 20
64	16 20 18 8
65	16 17 7 8
66	16 18 2 8
67	12 8 2 17
68	20 7 11 18
69	17 9 1 15
70	2 6 1 14
71	1 8 11 6
72	17 4 3 13
73	6 2 10 15
74	8 1 14 11
75	6 19 8 5
76	7 15 6 1
77	5 18 10 11
78	6 7 18 20
79	6 12 13 10
80	19 13 11 20
81	4 13 9 12
82	18 9 12 19
83	17 11 7 14
84	19 11 20 1
85	16 2 15 11
86	6 16 18 1
87	6 13 16 20
88	9 14 3 6
89	13 16 18 9
90	5 6 10 20
91	16 10 7 8
92	16 14 17 18
93	17 6 14 11
94	16 9 1 11
95	20 17 7 4
96	3 18 5 7
97	19 17 8 7
98	5 8 17 6
99	15 19 10 20
100	15 13 14 9
101	4 13 5 18
102	14 9 12 2
103	4 18 8 2
104	13 9 19 20
105	4 8 14 18
106	13 16 7 1
107	9 5 2 1
108	18 11 5 3
109	9 7 3 10
110	14 1 3 9
111	2 19 18 6
112	6 3 4 15
113	12 10 17 9
114	2 8 19 13
115	8 15 14 10
116	14 19 17 9
117	4 7 15 20
118	9 19 3 16
119	19 3 1 14
120	2 20 9 13
121	18 7 16 14
122	17 7 15 9
123	13 10 4 7
124	3 6 10 15
125	6 8 9 1
126	17 18 16 3
127	14 18 13 3
128	5 8 20 18
129	7 12 9 6
130	18 12 13 5
131	2 5 16 15
132	3 1 8 11
133	19 9 7 18
134	20 3 7 16
135	20 19 12 13
136	9 10 4 5
137	10 12 6 20
138	2 6 20 9
139	6 12 11 20
140	8 6 4 7
141	7 1 13 14
142	10 18 2 20
143	7 2 14 9
144	11 18 14 9
145	16 15 13 18
146	14 13 10 19
147	9 15 16 10
148	12 8 10 15
149	11 7 5 20
150	12 3 9 19
151	3 11 8 10
152	1 17 13 6
153	9 3 19 5
154	2 4 6 15
155	5 15 16 10
156	9 11 16 8
157	8 4 16 3
158	17 6 11 2
159	2 7 11 17
160	11 3 17 2
161	14 18 2 8
162	12 10 17 2
163	13 5 15 16
164	2 1 11 9
165	2 5 3 8
166	11 2 19 3
167	2 8 10 4
168	17 13 4 9
169	6 8 2 4
170	6 7 18 16
171	14 7 8 20
172	11 19 12 9
173	7 18 6 16
174	3 15 13 2
175	18 7 14 10
176	17 3 18 9
177	17 7 11 19
178	17 16 7 20
179	16 3 15 10
180	16 15 19 4
181	4 12 20 1
182	12 16 2 1
183	13 18 6 15
184	1 7 13 19
185	18 1 13 19
186	6 4 20 3
187	17 3 9 16
188	8 3 20 15
189	16 17 12 15
190	15 2 6 11
191	15 6 14 10
192	15 5 8 13
193	1 9 19 17
194	5 6 18 8
195	13 6 14 18
196	7 19 15 9
197	4 5 17 6
198	5 15 4 8
199	17 1 10 8
200	2 9 15 10
201	3 5 6 20
202	15 2 6 8
203	8 4 20 10
204	17 20 13 1
205	13 16 14 7
206	11 20 16 8
207	15 10 9 8
208	11 17 15 19
209	15 12 18 13
210	7 16 11 8
211	7 11 20 16
212	2 15 1 10
213	2 7 6 1
214	3 8 9 11
215	12 2 20 13
216	16 8 2 13
217	15 2 14 1
218	8 18 1 11
219	4 10 17 2
220	2 19 7 5
221	17 10 9 14
222	15 7 14 9
223	7 8 20 19
224	6 17 1 14
225	1 10 6 5
226	10 4 6 12
227	4 6 15 5
228	8 11 14 16
229	3 19 1 6
230	15 7 16 9
231	8 9 4 5
232	14 4 20 18
233	17 7 19 8
234	9 7 14 16
235	3 17 11 14
236	4 6 7 13
237	11 17 1 3
238	6 2 17 8
239	6 14 5 19
240	11 7 4 12
241	11 4 19 6
242	13 10 8 7
243	3 12 5 20
244	18 14 19 9
245	19 8 20 16
246	16 9 8 3
247	3 20 13 6
248	19 7 12 15
249	6 15 17 9
250	3 16 19 4
251	16 17 4 5
