Students	2000
1	19 6 3 5
2	7 8 5 15
3	4 17 8 12
4	6 7 10 1
5	9 8 13 19
6	12 1 20 11
7	3 11 6 18
8	14 8 1 3
9	5 14 9 19
10	10 4 15 3
11	18 10 11 7
12	8 11 20 16
13	16 5 3 10
14	7 10 20 13
15	12 3 10 14
16	4 9 7 16
17	7 14 5 12
18	11 12 9 6
19	3 11 1 9
20	14 18 8 4
21	17 19 20 12
22	19 2 15 4
23	17 18 12 1
24	5 9 1 10
25	10 3 9 7
26	20 4 16 10
27	4 11 10 3
28	2 5 13 16
29	14 17 16 7
30	9 18 16 11
31	10 4 12 3
32	4 9 12 14
33	17 5 19 12
34	15 16 5 14
35	11 3 19 2
36	16 14 4 12
37	10 16 14 7
38	14 5 10 3
39	19 14 11 10
40	15 20 2 18
41	12 9 20 4
42	7 2 17 6
43	19 14 6 18
44	10 11 9 14
45	8 12 15 14
46	5 9 2 4
47	1 2 7 17
48	8 12 3 7
49	11 5 4 19
50	14 19 6 4
51	15 8 19 5
52	2 8 15 17
53	2 9 3 7
54	12 15 7 13
55	11 1 6 15
56	11 12 19 15
57	16 4 5 15
58	2 6 19 3
59	19 2 16 6
60	9 19 13 16
61	5 15 7 4
62	19 6 2 1
63	1 17 5 11
64	6 4 3 19
65	14 18 17 9
66	15 8 5 2
67	4 12 19 17
68	6 7 19 1
69	20 7 9 4
70	18 12 19 3
71	11 13 3 14
72	19 18 1 10
73	3 12 7 4
74	18 7 4 9
75	6 16 2 11
76	3 16 7 6
77	1 19 2 16
78	17 1 13 7
79	5 18 7 13
80	11 18 17 19
81	5 1 15 11
82	10 15 5 9
83	7 2 14 19
84	1 18 20 12
85	20 8 16 15
86	10 7 2 5
87	12 17 7 11
88	12 20 11 15
89	7 17 18 15
90	15 16 10 5
91	4 2 16 6
92	17 16 7 9
93	5 16 20 2
94	13 8 19 5
95	3 20 12 19
96	17 6 2 7
97	14 12 5 19
98	9 14 10 4
99	4 3 13 14
100	3 5 11 10
101	4 17 20 6
102	15 1 20 16
103	13 9 3 18
104	13 1 9 7
105	17 2 8 19
106	5 14 19 11
107	5 8 3 11
108	16 1 20 19
109	11 13 5 1
110	13 5 18 6
