Course	Room	Teacher	Time	Students
002153	TH110	0428815	1	0252627 3088571 3191285 3214617 3215876 3218908 3219639 3223468 3223593 3232822 3242147 3243105 3243225 3245522 3247055 3250904 3252673 3261847 3262890 3293645 3309285 3311410 3315613 3315934 3323189 3323644 3323699 3324108 3329668 3329756 3330273 3330630 3331578 3331618 3331989 3332580 3332714 3340189 3351610 3356399 3373119 3373472 3374627 3375084 3381343 3382098 3385569 3387721 3388003 3388714 3388734 3388882 3389687 3390131 3396570 3397250 3397575 3403576 3403581 3403680 3403953 3404979 3405286 3405436 3406004 3407233 3407265 3407466 3407911 3408037 3408274 3408625 3408820 
006847	BYC127	3427120	1	1073230 1155110 3093208 3189051 3194683 3249841 3330372 3330439 3332978 
011219	RCCON	1168490	1	0692830 3213412 3416251 
001837	PK25	0409956	1	0828226 3063119 3095908 3121582 3154498 3204517 3204688 3211006 3215635 3216609 3221143 3221922 3232650 3248182 3250907 3266721 3281747 3283446 3304008 3306835 3308695 3314945 3316281 3316653 3323328 3323454 3347834 3389987 3397567 3397573 3398166 3405873 3405943 3406150 3408041 3410241 
004276	GOB	1165566	1	0854238 1078911 3094479 3153576 3215889 3219719 3221557 3322722 3330431 3374832 3389664 3406546 3406720 
011306	TH251	3319825	1	1157995 3170878 3194888 3305199 3344462 3350650 
006862	EHIII	0031347	1	0889130 3074091 3090029 3095021 3099423 3145694 3190685 
011312	TAYSEM	0125630	1	0892947 3061686 3093349 3213402 3322151 
011962	RCSEM	0492451	1	3081988 
001249	TH224	0031388	1	0903788 1072178 3082033 3083207 3083717 3087472 3093246 
009270	TAYE	3310251	1	3105292 3219029 3305828 3306992 3388046 3389259 3404942 
012104	PK278	1167884	1	0997873 1163242 3088147 3155201 3192437 3209872 3217615 3219367 3244790 3248326 3248478 3256706 3284809 3312114 3323493 3333260 3346922 3396626 3398464 3404945 3405568 3407597 3408797 3410901 
001763	CARP13	0027799	1	3062958 3087757 3179026 3204279 3217724 3329187 3336686 
003439	GOCOM	1165592	1	1017457 1073076 3076209 3097192 3119630 3356546 3408495 
012286	BYC239	1165592	2	1017457 1154382 1154715 1157995 3067585 3085407 3329964 
003278	EHSEM	0675005	1	1045484 1155813 3072284 3081410 3088969 
003279	PK227	0675005	2	1045484 1155813 3072284 3081410 3088969 3090375 
006588	CARP17	3194739	1	1088574 3079829 3085302 3092151 3093319 3098490 
008429	PK229	3405054	1	1048446 3079769 3079915 3089769 3094575 3112040 3119048 3145695 3153306 3191876 3217413 3331776 3332738 3332980 3334056 3357061 3364522 3373846 3388359 3390262 3397398 3398251 3405177 3405863 3409423 3409736 3431091 
011207	CARP15	0031478	1	3084716 3091889 3094700 3121966 3160933 3329964 
002399	BYC239	3422490	1	1049332 1133589 3066736 3090058 3105866 3189715 3204619 3210877 3215099 3302367 3315767 3319376 3405296 
003541	PK10	0599596	1	3088052 3092012 3211478 3212008 
004885	BYC106	0672202	1	3095417 3217444 3221785 3223740 3252851 3311808 
009271	EHLEC	0058557	1	1059404 1070105 3067793 3079120 3094263 3101150 3205208 3220932 3317234 3332249 3335255 3343092 3358560 3403676 3404683 
009213	EHI	0138190	1	3095599 3265154 3330820 3344691 
003422	CAN314	0024092	1	3307517 3311550 3347031 
011528	CARP17	3310251	2	1073076 3092012 3250904 3321831 3333138 3403427 3407566 
001887	TAYC	3426758	1	3086192 3088141 3183942 
001891	EH103	3422398	1	
007365	PK338	0603646	1	1075130 3094556 3115992 3118178 3177873 3188882 3192054 3210027 3241545 3254195 3260419 3262172 3276024 3304357 3307952 3309042 3310852 3312024 3321377 3322686 3322777 3329757 3330203 3332518 3332955 3333301 3333780 3334296 3335184 3335236 3335406 3336573 3337363 3340395 3343234 3344231 3344476 3345082 3345933 3349875 3350800 3352587 3357841 3376542 3381444 3382096 3382524 3382642 3388628 3388735 3389464 3389488 3390539 3397064 3397154 3397815 3398026 3398117 3398717 3401632 3403427 3404051 3405615 
007403	CARP25	0031611	1	3080546 3081698 3087231 3087414 3090325 3091870 3092604 3098983 3100468 3142378 3177388 3178019 3217346 3236537 3249531 3296121 3330095 3410355 
001893	TAYC	3426758	2	1075264 1155110 1160418 3075104 3089580 3093257 3120137 
001840	CARP21	0168763	1	1092805 1154715 3068878 3083995 3089542 3096229 3114269 3114853 3120137 3126930 3136630 3152434 3173096 3191191 3194474 3204830 3212784 3246661 3248149 3304324 3331496 3335809 
001842	PK180	0031557	1	1079538 1091600 1160418 3067214 3068181 3068911 3070045 3071791 3081234 3081400 3082852 3085394 3086119 3089555 3091890 3096911 3096963 3098317 3099257 3106403 3118090 3173283 3185376 3208714 3211081 3211473 3219428 3309190 3315059 3323539 3329885 3331474 3333459 3389756 3409420 
001843	TH102	0056992	1	3087330 3091176 3107592 3158474 3194428 3223001 3256154 
006031	PK349	0213446	1	1080542 3108814 3122857 3192055 3204153 3211727 3215879 3220304 3222944 3239030 3264020 3292462 3303949 3306786 3315632 3326451 3330334 3331582 3332411 3332871 3333501 3351178 3356346 3359167 3362013 3373902 3394688 3396601 3398618 3404068 3406438 3406700 3406889 3408249 3408776 3409080 3409721 3409934 3410501 
011208	BYC100	0637692	1	3089014 
006043	PK336	3392923	1	1080636 3088264 3088433 3092781 3099184 3110627 3115257 3125856 3149019 3152572 3152667 3155346 3185122 3188399 3193776 3210876 3214138 3217313 3217371 3228759 3248716 3306482 3316614 
001195	EHII	0031471	1	1081304 1156282 3069455 3079005 3084353 3087117 3094738 3099375 3214178 3216244 3216580 3219920 3260308 3323692 3332410 
009240	EHLEC	0138190	2	1081304 3097080 3216554 3221081 3248326 3296990 3322939 3332202 3395005 3405296 3407639 
002182	TAYG	0428815	2	1090070 3076209 3078071 3078822 3085643 3088141 3091305 3092408 3098983 3150160 3183942 3205454 3306835 3315084 
011204	TAYG	0408816	1	1124340 3065568 3072097 3075252 3078150 3085002 3085021 3087948 3088010 3093257 3095867 3104870 3160008 3205454 3209873 3211360 3218034 3231914 3260264 3306703 3311445 3315084 3322149 3322949 
