Course	Room	Teacher	Time	Students
013176	PK227	0995587	1	3425114 3634695 3823438 3612203 3521265 3559900 3818675 3668817 3797643 
006026	TAYE	0213446	1	3544262 3551641 3580389 3591211 3651365 3692761 3693185 3768034 3796974 3816181 3819309 3764422 3699593 3861195 3581605 3540124 3579723 3651486 3655428 3676165 3716057 3790792 3790825 3820395 3668916 3668978 3797594 3797623 3797660 3797748 3797750 3910744 
005723	PK336	3648007	1	3788919 3915044 3930614 3711406 3819380 3911124 3914166 3931889 3693921 3901484 3597302 3717144 3827187 3829442 3834370 3901669 3914676 3576002 
001213	TAYC	3577228	1	3574483 3574563 3581830 3580714 3483511 3580991 3561772 
015513	TH104	3996563	1	3820397 3576231 3797576 3788983 3498772 3695539 3540190 3558796 3559537 3668365 3692756 3537536 3579181 3910480 3910496 3910729 
002929	PK10	3995790	1	3818782 3821116 3903833 3901004 3820587 3716357 3576361 
004807	PK126	3326005	1	3699561 3929810 3913786 3432357 3816180 3823092 3823192 3674492 3914822 
004276	DAL119	1165566	1	3821162 3580259 3488858 3823271 3902667 3653119 3930683 3579645 3694828 3668831 3695271 3910497 3910595 3929572 4086249 4086301 4086311 4086333 
006045	TH224	0207327	1	3492423 3503382 3559534 3575916 3577485 3578252 3578804 3581135 3651243 3667273 3691416 3692098 3692771 3820030 3821393 3478356 3651499 3651605 3690361 3789055 3475959 3580584 3492361 3691981 3820032 3650596 3694417 3821439 3789493 3581077 3715155 3691575 3695554 3462565 3574519 3693789 3629518 3581282 3695543 3487429 3555932 3574873 3576879 3581375 3694236 3695368 3797331 
005846	DAL10	3176705	1	3692164 3929954 3913807 3464954 3798513 3768458 3650225 
014570	PK20	0409956	1	3631215 3930841 3789175 3907037 3929704 3839910 3930674 3910185 3795919 3813457 3851345 3699567 3816108 3820858 3821440 3823307 3846717 3901790 3903861 3914344 3915040 3915043 3929235 3930042 3930544 3930831 3693084 3790857 3799474 3801768 3818064 3833378 3845742 3902905 3910848 3913671 3914502 3929586 3773692 3834985 3902439 3858042 3931962 3722764 3799593 3913164 3915088 3652353 3816483 3930025 3648550 3695145 3863747 3930070 3930608 3823094 3911054 3915054 3771823 3819393 3823391 3902404 3721962 3788616 3854723 3513947 3561660 3606418 3715444 3768515 3820588 3821097 3843290 3858715 3860357 3902911 3906818 3909951 3913863 3914696 3912597 3930865 3931064 3915203 3517604 3797694 4086403 4086471 
015666	RCCON	3900232	1	3430527 3901254 3910343 
013613	PK229	0492580	1	3695510 3498974 3821588 3821571 3797429 3817637 3820405 3821008 3819598 3821359 3578842 3789806 3820971 3668880 3797604 3910466 3910468 3910516 3910543 3910580 3910624 
005739	BYC239	3392421	1	0468326 3817048 3650256 3668766 3669004 
015674	CAN205	1051497	1	
015675	TAYB	0431946	1	3483546 3930253 3505185 3580139 3606293 3655749 3668623 3694433 3851907 3929651 3720506 
015676	TH129	0851717	1	
007128	PK25	0162976	1	3581207 3460718 3510878 3483954 3570123 3581192 3487623 3690445 3561402 3577795 3559645 3581995 3581038 3516442 3559624 3568950 3581249 3692609 3463919 
004048	DAL2	0031578	1	3581786 3585962 3905715 3558800 3598090 3465332 3578963 3584557 3692849 3561098 3599497 3668816 3668882 
002368	PK278	1051497	2	3819380 3498974 3671929 3708638 3758045 3905885 3820963 3464954 3902667 3817419 3914724 3768025 3818805 3822122 3823278 3929241 3929800 3930137 3792406 3668831 3668923 3668972 3689944 3822886 3910466 3910503 3910563 3910690 3910721 3910741 4086260 4086320 4086333 4086433 4086488 
015106	GOB	3208421	1	3560193 3479534 3690346 3689919 3692380 3820010 3693280 3694481 3931474 3668849 3668895 3797645 3797692 3797833 
015406	ROSTUD	0024092	1	3506324 3694101 3652473 3462019 3547282 3474374 3690204 3668800 3668810 
