Class Times	10
Rooms	5
1	403
2	413
3	903
4	625
5	357
Classes	20
Teachers	10
1	1
2	9
3	1
4	4
5	9
6	10
7	4
8	2
9	6
10	5
11	3
12	3
13	7
14	2
15	8
16	6
17	5
18	8
19	7
20	10
Class Times	10
Rooms	5
1	84
2	930
3	365
4	190
5	553
Classes	20
Teachers	10
1	4
2	10
3	5
4	9
5	5
6	6
7	8
8	10
9	4
10	2
11	1
12	1
13	6
14	8
15	7
16	2
17	3
18	9
19	7
20	3
Class Times	10
Rooms	5
1	188
2	71
3	328
4	178
5	784
Classes	20
Teachers	10
1	3
2	10
3	7
4	6
5	2
6	2
7	1
8	9
9	9
10	10
11	1
12	3
13	5
14	5
15	6
16	8
17	8
18	4
19	4
20	7
Class Times	10
Rooms	5
1	722
2	110
3	869
4	900
5	817
Classes	20
Teachers	10
1	6
2	10
3	8
4	8
5	1
6	1
7	10
8	5
9	3
10	4
11	2
12	2
13	5
14	3
15	9
16	4
17	6
18	7
19	7
20	9
Class Times	10
Rooms	5
1	295
2	292
3	336
4	399
5	739
Classes	20
Teachers	10
1	9
2	5
3	3
4	7
5	10
6	7
7	3
8	6
9	4
10	6
11	2
12	2
13	10
14	1
15	8
16	9
17	1
18	8
19	4
20	5
Class Times	10
Rooms	5
1	410
2	667
3	793
4	552
5	238
Classes	20
Teachers	10
1	2
2	3
3	5
4	7
5	9
6	8
7	9
8	3
9	6
10	2
11	4
12	4
13	10
14	5
15	10
16	7
17	1
18	6
19	1
20	8
Class Times	10
Rooms	5
1	973
2	335
3	762
4	637
5	570
Classes	20
Teachers	10
1	10
2	4
3	7
4	6
5	5
6	4
7	8
8	7
9	2
10	3
11	8
12	6
13	9
14	10
15	9
16	2
17	1
18	5
19	1
20	3
Class Times	10
Rooms	5
1	708
2	307
3	267
4	453
5	643
Classes	20
Teachers	10
1	4
2	1
3	1
4	6
5	4
6	3
7	5
8	6
9	7
10	3
11	10
12	5
13	9
14	10
15	7
16	8
17	9
18	8
19	2
20	2
Class Times	10
Rooms	5
1	314
2	538
3	757
4	840
5	786
Classes	20
Teachers	10
1	9
2	6
3	8
4	1
5	2
6	6
7	9
8	1
9	8
10	4
11	7
12	7
13	5
14	3
15	4
16	5
17	2
18	10
19	10
20	3
Class Times	10
Rooms	5
1	662
2	601
3	340
4	189
5	982
Classes	20
Teachers	10
1	1
2	9
3	1
4	3
5	3
6	2
7	8
8	5
9	10
10	8
11	5
12	7
13	9
14	7
15	10
16	6
17	6
18	4
19	4
20	2
Class Times	10
Rooms	5
1	839
2	381
3	272
4	541
5	221
Classes	20
Teachers	10
1	7
2	2
3	10
4	2
5	10
6	5
7	4
8	5
9	9
10	7
11	8
12	4
13	8
14	6
15	9
16	6
17	1
18	3
19	1
20	3
Class Times	10
Rooms	5
1	283
2	953
3	561
4	604
5	875
Classes	20
Teachers	10
1	2
2	9
3	7
4	4
5	4
6	10
7	9
8	1
9	2
10	5
11	10
12	1
13	6
14	6
15	8
16	3
17	3
18	5
19	7
20	8
Class Times	10
Rooms	5
1	781
2	573
3	362
4	437
5	30
Classes	20
Teachers	10
1	3
2	10
3	4
4	3
5	6
6	9
7	7
8	8
9	9
10	5
11	4
12	5
13	8
14	6
15	10
16	2
17	1
18	7
19	2
20	1
Class Times	10
Rooms	5
1	903
2	906
3	465
4	843
5	248
Classes	20
Teachers	10
1	2
2	4
3	2
4	10
5	7
6	6
7	5
8	8
9	8
10	6
11	3
12	5
13	4
14	9
15	1
16	9
17	3
18	7
19	1
20	10
