Students	3000
1	12 15 18 7
2	14 3 1 9
3	5 11 6 12
4	3 16 4 19
5	12 10 17 20
6	1 17 11 16
7	14 4 15 2
8	18 3 9 11
9	15 19 11 8
10	6 1 18 4
11	13 12 18 6
12	11 1 15 6
13	1 2 5 6
14	4 3 18 20
15	16 17 5 3
16	4 12 8 6
17	10 20 6 18
18	16 1 20 12
19	8 6 12 5
20	11 13 1 15
21	14 19 7 15
22	2 12 15 1
23	8 6 4 10
24	2 1 9 15
25	11 10 9 17
26	10 18 20 19
27	18 19 14 20
28	6 17 2 7
29	10 2 19 3
30	12 9 16 17
31	18 4 11 10
32	12 16 19 14
33	4 5 13 2
34	8 13 1 7
35	4 9 10 16
36	16 14 6 2
37	8 16 3 14
38	7 4 14 20
39	9 5 15 13
40	6 16 5 20
41	3 19 10 9
42	19 6 9 7
43	17 18 8 6
44	3 6 16 2
45	4 12 2 5
46	14 7 20 15
47	2 1 3 20
48	2 15 13 17
49	17 2 15 18
50	19 9 16 8
51	11 13 12 6
52	12 6 2 10
53	10 16 13 19
54	17 6 20 12
55	10 7 20 1
56	8 20 18 3
57	2 16 20 14
58	7 9 12 3
59	10 1 14 6
60	18 2 19 12
61	2 4 8 7
62	4 6 8 9
63	17 20 6 11
64	13 12 18 5
65	17 1 13 5
66	18 15 4 20
67	14 7 20 1
68	1 18 6 16
69	12 8 14 19
70	3 5 2 20
71	17 5 16 12
72	8 18 17 14
73	16 20 17 5
74	13 3 10 8
75	4 7 13 15
76	2 8 1 7
77	6 10 7 5
78	14 11 17 2
79	20 9 3 18
80	17 8 5 6
81	5 14 16 18
82	18 12 19 9
83	6 15 20 16
84	15 18 9 6
85	9 19 4 15
86	10 3 12 16
87	1 15 18 7
88	2 19 6 1
89	9 15 2 16
90	6 5 19 20
91	19 1 17 2
92	15 7 14 4
93	6 18 2 10
94	13 5 17 15
95	7 14 12 11
96	16 10 6 14
97	6 10 9 19
98	6 7 19 12
99	12 15 16 8
100	2 8 16 9
101	17 14 16 11
102	12 5 20 3
103	8 10 1 9
104	11 19 13 14
105	2 20 10 3
106	7 17 18 14
107	12 14 16 15
108	1 4 3 9
109	20 9 14 7
110	6 5 8 17
111	9 12 18 2
112	16 14 18 20
113	11 12 4 13
114	16 20 5 4
115	10 8 6 20
116	16 8 6 11
117	1 20 11 16
118	16 6 12 9
119	20 11 15 17
120	8 6 9 17
121	13 20 19 3
122	1 17 6 4
123	4 13 9 3
124	2 19 13 18
125	11 16 19 17
126	11 7 2 19
127	10 13 11 16
128	4 18 14 13
129	19 4 20 10
130	13 19 9 10
131	10 8 11 5
132	15 12 8 14
133	16 13 20 17
134	12 4 13 1
135	13 17 15 6
136	7 13 4 11
137	4 17 14 7
138	12 15 11 19
139	6 11 2 5
140	13 20 17 15
141	3 19 15 14
142	9 2 19 10
143	5 3 8 17
144	3 10 8 6
145	20 9 5 17
146	12 2 7 9
147	12 14 18 3
148	12 15 13 6
149	1 8 9 6
150	17 2 18 6
151	16 10 6 4
152	14 11 12 7
153	9 14 4 5
154	1 15 12 3
155	9 16 14 18
156	17 11 13 7
157	17 3 14 20
158	17 19 16 15
159	15 3 6 7
160	12 2 15 1
161	10 6 7 3
162	18 20 15 13
163	10 12 16 18
164	1 5 14 15
165	8 20 19 14
166	14 11 1 15
167	3 10 9 18
168	18 15 7 9
169	14 3 6 2
170	6 8 12 17
171	17 4 3 7
172	11 15 14 12
173	11 6 1 3
174	19 2 15 14
175	10 11 8 3
176	11 15 7 1
177	13 5 16 19
178	7 11 10 1
179	18 16 13 7
180	4 3 2 6
181	2 4 6 12
182	17 2 6 16
183	12 10 13 11
184	6 17 2 12
185	13 18 3 5
186	17 15 6 16
187	8 16 1 13
188	6 4 10 5
189	5 12 6 13
190	16 10 19 7
191	2 15 14 19
192	15 10 19 9
193	13 1 18 8
194	7 19 6 1
195	11 8 7 13
196	2 4 12 6
197	18 15 13 9
198	10 7 6 20
199	19 5 8 9
200	7 20 16 18
201	7 3 18 4
202	12 15 18 4
203	4 20 17 7
204	18 1 7 8
205	15 12 19 8
206	2 14 17 1
207	16 13 12 2
208	1 12 10 9
209	18 9 20 8
210	10 19 3 13
211	5 4 18 8
212	11 14 8 15
213	13 3 19 16
214	3 6 12 10
215	9 2 12 1
216	6 12 5 17
217	2 3 6 11
218	20 16 1 14
219	5 1 3 8
220	15 9 17 12
221	13 17 4 20
222	18 17 11 3
223	11 10 8 15
224	17 10 3 2
225	13 8 2 19
226	11 1 15 9
227	20 1 5 6
228	7 18 17 13
229	19 20 6 12
230	13 5 19 20
231	6 19 10 13
232	16 20 12 4
233	12 3 20 7
234	10 15 17 13
235	15 19 17 12
236	18 3 6 1
237	12 8 1 5
238	6 10 17 4
239	3 14 4 6
240	6 13 2 3
241	5 7 6 10
242	10 6 20 19
243	8 9 11 10
244	10 14 16 11
245	16 19 17 3
246	7 6 17 11
247	13 6 2 12
248	13 2 18 15
249	19 12 10 16
250	12 11 10 16
251	3 13 10 17
252	19 13 15 2
253	19 5 6 17
254	20 1 15 19
255	14 1 19 4
256	14 13 2 4
257	2 20 7 17
258	20 3 6 14
259	19 7 16 9
260	15 17 16 10
261	15 10 8 6
262	14 12 5 9
263	7 4 12 6
264	15 12 14 9
265	10 7 6 16
266	15 5 12 8
267	20 8 7 19
268	14 1 11 2
269	20 9 19 6
270	9 3 10 20
271	6 10 17 14
272	7 18 20 13
273	15 12 6 17
274	13 17 11 9
275	17 18 14 2
276	15 13 14 10
277	12 16 9 17
278	5 20 13 19
279	3 13 5 20
280	18 17 4 13
281	3 17 6 5
282	14 19 5 15
283	10 15 14 8
284	20 6 1 14
285	13 20 17 4
286	8 7 13 20
287	4 9 13 8
288	18 1 15 17
289	3 6 18 19
290	4 13 2 10
291	3 19 10 20
292	20 3 13 16
293	12 16 17 2
294	8 2 10 16
295	17 4 3 5
296	19 20 10 6
297	9 20 6 1
298	5 4 17 14
299	6 17 13 7
300	12 11 3 5
301	18 15 14 1
302	1 20 14 2
303	1 17 7 5
304	5 6 13 7
305	9 10 6 20
306	17 11 3 4
307	13 14 2 10
308	2 13 16 3
309	1 14 5 7
310	6 3 15 16
311	8 6 9 17
312	18 4 8 2
313	1 9 2 18
314	7 15 14 4
315	19 13 18 2
316	19 9 6 4
317	16 15 14 3
318	14 5 8 4
319	20 17 15 11
320	11 13 2 1
321	4 15 19 5
322	11 3 17 8
323	20 17 12 9
324	6 3 11 9
325	3 6 12 13
326	19 18 3 15
327	3 4 6 11
328	7 3 6 2
329	12 8 7 6
330	18 10 13 1
331	13 14 7 3
332	9 1 8 19
333	18 15 19 10
334	7 4 20 9
335	7 5 9 6
336	13 11 7 19
337	14 5 15 19
338	20 1 9 13
339	8 6 18 9
340	2 13 14 8
341	2 18 3 13
342	12 2 20 4
343	7 14 8 5
344	7 18 19 4
345	4 6 11 8
346	7 18 6 20
347	7 16 4 9
348	18 3 16 1
349	3 17 15 1
350	20 17 15 12
351	15 11 8 1
352	15 10 2 13
353	7 15 12 1
354	1 7 16 3
355	11 19 17 5
356	14 6 19 20
357	9 20 3 13
358	17 19 4 12
359	12 10 11 14
360	3 17 6 16
361	17 13 14 19
362	6 9 1 14
363	11 18 8 15
364	9 20 4 11
365	16 14 11 1
366	10 1 4 12
367	11 9 8 15
368	5 12 10 18
369	18 12 14 16
370	12 7 13 8
371	11 9 13 12
372	17 4 20 16
373	1 17 9 14
374	20 10 19 8
375	9 10 3 7
376	11 12 6 19
377	20 5 3 15
378	19 13 16 2
379	11 20 4 16
380	16 19 13 9
381	13 15 12 8
382	1 18 15 19
