Students	4000
1	2 16 14 20
2	4 10 14 9
3	16 9 20 5
4	8 15 5 18
5	13 6 18 3
6	5 19 16 7
7	14 7 11 12
8	3 17 1 20
9	16 15 17 10
10	2 15 8 19
11	2 5 11 18
12	20 1 2 18
13	4 19 16 5
14	19 18 1 15
15	19 5 9 20
16	3 19 1 11
17	16 18 1 13
18	12 14 9 16
19	18 7 9 12
20	6 8 14 12
21	2 15 11 18
22	4 16 8 18
23	8 13 4 7
24	5 3 9 15
25	16 17 12 2
26	18 1 7 11
27	20 16 4 5
28	14 19 3 6
29	15 6 1 20
30	10 18 8 5
31	15 6 7 9
32	13 5 4 11
33	15 5 17 9
34	8 17 5 20
35	9 1 15 2
36	20 6 19 13
37	5 1 6 15
38	19 13 20 5
39	11 8 10 17
40	5 6 14 19
41	8 4 12 6
42	12 8 6 15
43	17 7 6 4
44	11 10 4 5
45	11 4 8 5
46	17 2 3 8
47	3 4 6 16
48	3 11 12 1
49	8 12 4 18
50	12 10 17 13
51	4 3 14 11
52	17 2 19 7
53	17 12 2 20
54	16 20 3 10
55	6 2 3 5
56	15 8 13 4
57	1 20 11 16
58	8 17 6 3
59	4 5 2 18
60	12 8 2 19
61	14 12 10 6
62	13 3 10 11
63	19 14 7 15
64	5 12 19 4
65	1 16 9 11
66	12 2 4 15
67	13 19 2 10
68	17 1 10 15
69	15 7 9 20
70	7 17 19 2
71	15 3 4 11
72	7 9 12 13
73	13 9 12 20
74	15 16 2 11
75	18 6 12 13
76	4 11 17 18
77	12 10 9 2
78	3 7 2 11
79	1 9 5 18
80	18 8 9 17
81	15 3 11 18
82	4 2 11 15
83	4 13 8 14
84	20 17 9 2
85	14 17 2 16
86	7 10 20 5
87	20 17 4 1
88	4 10 16 14
89	13 7 1 18
90	16 13 20 9
91	1 14 20 10
92	15 6 8 19
93	6 17 5 11
94	15 9 20 5
95	11 5 3 9
96	18 4 9 6
97	12 7 6 9
98	12 14 2 19
99	3 6 8 2
100	20 13 5 10
101	8 5 14 16
102	20 18 6 8
103	6 3 4 2
104	11 16 18 8
105	13 16 3 6
106	8 16 20 19
107	4 10 3 8
108	10 4 19 2
109	3 7 1 14
110	13 11 17 2
111	7 11 18 9
112	13 6 4 7
113	14 16 13 3
114	11 8 1 13
115	12 9 6 16
116	7 6 18 2
117	6 18 2 5
118	14 7 20 4
119	17 10 12 20
120	10 20 11 12
121	11 10 14 17
122	16 17 1 2
123	16 18 5 9
124	12 7 18 5
125	15 4 17 6
126	18 16 2 13
127	19 14 4 2
128	14 17 18 10
129	3 20 14 1
130	5 13 15 3
131	7 20 17 6
132	3 2 9 15
133	3 20 9 18
134	14 16 20 5
135	15 8 14 18
136	12 14 17 2
137	11 12 8 7
138	11 18 7 19
139	19 20 1 11
140	17 13 4 1
141	5 14 3 4
142	19 13 7 20
143	5 9 15 12
144	7 11 2 6
145	5 15 19 3
146	10 18 9 16
147	18 15 13 20
148	11 8 4 5
149	14 6 2 10
150	15 7 20 5
151	19 18 5 11
152	19 6 12 15
153	14 7 13 4
154	14 10 17 8
155	12 3 6 8
156	3 16 13 1
157	15 20 7 13
158	2 17 11 14
159	11 12 15 6
160	12 8 7 6
161	14 8 10 19
162	16 14 4 8
163	5 19 10 9
164	12 1 10 6
165	16 11 2 1
166	18 1 5 11
167	20 12 5 10
168	14 7 8 15
169	10 13 20 6
170	16 14 10 6
171	12 14 3 7
172	14 20 16 13
173	2 16 7 14
174	9 18 14 5
175	8 14 10 1
176	8 20 17 19
177	3 1 14 18
178	3 1 18 4
179	9 18 15 20
180	14 5 13 4
181	7 15 5 18
182	7 4 17 15
183	13 20 11 7
184	20 18 3 12
185	4 15 12 7
186	8 6 1 15
187	17 2 15 9
188	10 14 12 15
189	16 9 2 4
190	9 1 3 15
191	3 2 1 4
192	5 9 19 3
193	17 19 11 6
194	11 15 2 6
195	3 1 12 10
196	4 16 6 14
197	20 12 1 19
198	17 1 14 13
199	10 2 8 16
200	9 17 1 4
201	9 14 12 18
202	6 8 3 4
203	12 4 11 9
204	18 20 1 3
205	15 14 19 17
206	16 3 5 6
207	4 2 17 3
208	13 14 4 12
209	13 5 17 2
210	11 7 15 8
211	4 8 19 14
212	12 10 20 3
213	6 18 4 9
214	15 3 16 18
215	1 13 6 18
216	16 2 1 3
217	17 20 6 7
218	2 6 14 20
219	18 2 7 6
220	11 20 18 16
221	17 19 11 20
222	10 8 20 7
223	17 4 16 15
224	14 11 7 8
225	3 1 7 6
226	17 16 19 1
227	18 7 14 17
228	15 12 18 11
229	3 17 4 1
230	9 12 18 20
231	10 13 17 19
232	17 14 13 2
233	7 13 16 5
234	11 20 16 7
235	9 3 16 18
236	7 3 10 8
237	4 11 19 17
238	8 5 4 16
239	13 7 12 18
240	7 13 10 11
241	6 17 7 2
242	4 5 6 2
243	18 8 10 19
244	3 5 9 1
245	5 16 19 10
246	11 13 17 4
247	1 15 10 7
248	17 12 20 16
249	18 14 17 8
250	15 17 5 16
251	14 4 13 5
252	1 6 20 13
253	2 15 20 17
254	13 14 2 5
255	18 5 2 12
256	8 18 6 9
257	6 14 18 2
258	8 20 15 11
259	12 9 16 13
260	11 7 12 6
261	11 14 4 6
262	12 8 7 5
263	8 10 14 6
264	14 15 6 12
265	14 1 3 7
266	7 13 12 4
267	11 3 10 19
268	20 2 15 6
269	6 14 8 18
270	13 5 17 19
271	8 7 9 1
272	13 3 5 19
273	4 20 17 9
274	14 6 3 20
275	11 14 17 5
276	14 17 13 11
277	10 6 13 8
278	1 12 17 9
279	9 20 6 4
280	12 7 9 1
281	7 16 3 1
282	2 8 13 7
283	10 18 6 7
284	4 13 3 17
285	19 3 16 17
286	16 20 2 15
287	1 19 3 2
288	3 11 13 19
289	19 6 17 20
290	15 8 10 4
291	15 20 5 13
292	15 14 12 9
293	5 8 2 20
294	11 10 20 9
295	3 13 15 4
296	14 17 6 19
297	7 9 3 17
298	16 6 2 10
299	10 20 17 16
300	19 8 11 7
301	7 10 13 17
302	20 10 19 13
303	13 10 2 18
304	17 14 20 3
305	16 15 20 9
306	1 5 3 14
307	10 18 7 14
308	8 17 13 15
309	13 5 2 11
310	19 10 11 15
311	7 20 15 10
312	16 1 9 3
313	10 14 17 8
314	7 18 11 8
315	2 9 4 18
316	18 7 9 2
317	7 11 19 20
318	2 1 16 10
319	9 17 4 14
320	15 3 20 2
321	18 1 16 14
322	18 9 3 10
323	2 1 8 11
324	11 1 19 10
325	14 8 12 15
326	15 8 9 1
327	13 1 9 15
328	12 11 19 18
329	5 18 6 4
330	1 2 5 11
331	5 6 9 16
332	1 17 13 2
333	7 6 13 4
334	6 18 3 5
335	14 2 3 1
336	7 3 10 14
337	5 8 18 15
338	11 14 18 4
339	11 20 4 16
340	4 2 3 6
341	1 5 8 10
342	9 1 10 16
343	12 17 19 3
344	20 6 4 9
345	14 5 7 18
346	7 9 8 4
347	14 16 9 19
348	5 8 4 17
349	13 9 8 11
350	14 7 17 18
351	15 16 19 9
352	18 9 19 2
353	3 4 1 14
354	12 4 8 18
355	5 7 10 11
356	5 13 20 6
357	9 14 19 20
358	8 14 11 7
359	2 20 16 9
360	6 13 9 2
361	17 20 5 3
362	14 16 13 9
363	7 13 16 3
364	16 1 3 7
365	12 11 13 1
366	19 15 7 18
367	4 1 12 16
368	18 1 20 4
369	3 2 18 17
370	1 19 8 14
371	10 13 6 3
372	8 4 3 2
373	19 3 2 17
374	2 11 18 1
375	2 5 11 10
376	8 15 5 16
377	8 12 7 1
378	19 10 18 12
379	3 1 15 7
380	15 11 2 17
381	19 5 18 20
382	19 11 13 4
383	3 14 8 5
384	20 13 12 18
385	4 12 14 18
386	6 20 19 8
387	6 11 19 9
388	13 17 16 10
389	5 10 2 13
390	11 13 16 19
391	5 10 4 19
392	15 16 1 4
393	3 10 9 20
394	17 6 15 14
395	5 4 3 19
396	8 20 9 2
397	5 4 17 6
398	5 10 1 7
399	17 6 14 18
400	9 5 7 10
401	11 19 12 5
402	11 7 16 9
403	7 18 11 2
404	1 9 11 15
405	17 11 13 8
406	18 11 20 16
407	14 6 2 10
408	16 19 13 9
409	13 17 6 16
410	17 1 18 2
411	4 14 11 19
412	12 20 8 18
413	11 3 16 15
414	6 17 11 4
415	19 11 13 12
416	2 5 19 8
417	20 17 13 15
418	1 16 17 19
419	6 4 20 17
420	1 2 16 12
421	15 11 19 4
422	16 3 17 12
423	6 9 18 20
424	2 9 16 8
425	1 10 18 16
426	6 11 14 1
427	7 3 15 2
428	6 11 13 1
429	4 16 6 14
430	8 12 10 13
431	18 14 12 8
432	5 4 7 19
433	19 3 15 10
434	6 13 2 19
435	19 14 13 16
436	13 6 8 10
437	20 5 16 19
438	11 10 20 13
439	19 3 13 16
440	2 8 9 6
441	19 14 4 5
442	10 1 16 5
443	1 13 6 11
444	14 18 9 16
445	3 7 15 9
446	8 1 7 4
447	7 11 9 12
448	17 20 10 4
449	18 11 5 1
450	18 10 16 19
451	7 19 17 9
452	17 18 7 4
453	6 8 4 9
454	9 11 5 7
455	14 5 3 8
456	5 9 18 7
457	20 10 16 13
458	15 8 16 12
459	13 16 17 5
460	19 6 17 2
461	8 1 6 19
462	6 4 20 11
463	4 1 2 11
464	11 15 12 17
465	6 20 5 19
466	16 8 19 7
467	16 17 4 8
468	16 15 5 1
469	12 3 19 2
470	13 14 20 9
471	20 5 17 18
472	1 14 8 4
473	2 5 16 10
474	13 7 6 12
475	1 16 3 19
476	1 12 17 7
477	15 1 12 13
478	12 10 15 16
479	17 18 19 4
480	1 16 4 8
481	15 18 3 14
482	1 13 10 5
483	4 17 5 12
484	10 9 7 17
485	3 4 7 6
486	10 2 20 3
487	11 19 13 6
488	13 19 15 14
489	5 16 20 6
490	3 17 11 2
491	1 11 16 15
492	8 19 3 14
493	5 2 15 3
494	10 13 18 20
495	7 6 2 3
496	1 6 5 13
497	16 19 11 20
498	8 15 9 20
499	16 6 12 19
500	2 4 11 17
501	3 10 4 2
502	8 17 6 5
503	9 19 14 2
504	3 2 20 10
505	17 15 3 13
506	11 3 17 13
507	20 5 17 10
508	20 12 2 9
509	19 12 1 8
510	6 16 11 20
511	11 10 9 8
512	6 1 9 13
513	8 11 17 15
514	9 13 10 12
515	3 14 19 5
516	5 14 10 4
517	11 1 17 14
518	7 11 16 8
519	5 20 6 17
520	16 12 5 14
521	14 6 18 8
522	17 2 13 8
523	9 20 12 17
524	17 16 13 14
525	6 3 7 4
526	2 19 10 16
527	4 3 13 17
528	6 4 11 8
529	19 5 11 2
530	7 8 17 16
531	8 15 19 12
532	7 9 14 20
533	8 19 1 16
534	13 20 6 7
535	5 19 20 17
536	9 15 20 3
537	16 15 10 13
538	15 2 16 4
539	4 14 7 20
540	19 15 16 12
541	2 12 6 3
542	2 18 8 7
543	9 10 20 4
544	18 7 1 6
545	16 17 19 13
546	5 15 2 17
547	8 1 4 18
548	6 2 1 13
549	8 19 18 14
550	10 14 6 16
551	16 15 14 19
552	5 1 9 2
553	18 20 10 8
554	8 11 7 20
555	11 2 16 12
556	7 12 5 20
557	2 8 9 6
558	19 6 14 13
559	20 2 7 16
560	13 15 1 11
561	4 6 13 8
562	2 1 13 8
563	16 15 13 5
564	7 10 11 19
565	9 7 8 13
566	17 15 7 4
567	4 3 7 20
568	10 12 6 19
569	6 16 7 1
570	7 9 19 3
571	18 16 9 20
572	4 19 16 3
573	18 8 20 14
574	18 20 16 2
575	20 17 10 12
576	15 1 4 10
577	4 13 15 14
578	5 4 1 19
579	9 19 8 2
580	9 1 11 2
581	15 10 1 4
