Class Times	10
Rooms	5
1	390
2	575
3	344
4	778
5	637
Classes	20
Teachers	10
1	4
2	7
3	3
4	2
5	7
6	1
7	9
8	10
9	9
10	6
11	3
12	5
13	4
14	10
15	2
16	6
17	5
18	8
19	1
20	8
Class Times	10
Rooms	5
1	395
2	504
3	795
4	573
5	549
Classes	20
Teachers	10
1	7
2	8
3	3
4	2
5	5
6	3
7	2
8	4
9	9
10	8
11	5
12	6
13	10
14	1
15	6
16	10
17	7
18	4
19	1
20	9
Class Times	10
Rooms	5
1	180
2	500
3	180
4	439
5	838
Classes	20
Teachers	10
1	10
2	9
3	2
4	6
5	3
6	9
7	1
8	7
9	2
10	8
11	1
12	3
13	4
14	7
15	4
16	10
17	8
18	6
19	5
20	5
Class Times	10
Rooms	5
1	350
2	880
3	884
4	713
5	226
Classes	20
Teachers	10
1	9
2	5
3	10
4	5
5	9
6	10
7	3
8	6
9	6
10	7
11	4
12	7
13	1
14	3
15	4
16	8
17	8
18	2
19	1
20	2
Class Times	10
Rooms	5
1	916
2	486
3	195
4	99
5	721
Classes	20
Teachers	10
1	1
2	4
3	5
4	3
5	9
6	1
7	2
8	5
9	9
10	7
11	6
12	7
13	10
14	10
15	6
16	2
17	3
18	4
19	8
20	8
Class Times	10
Rooms	5
1	840
2	846
3	243
4	393
5	889
Classes	20
Teachers	10
1	2
2	1
3	8
4	1
5	2
6	5
7	6
8	9
9	3
10	10
11	9
12	5
13	3
14	7
15	7
16	4
17	8
18	4
19	6
20	10
Class Times	10
Rooms	5
1	752
2	664
3	635
4	490
5	942
Classes	20
Teachers	10
1	9
2	9
3	7
4	5
5	2
6	8
7	4
8	4
9	5
10	1
11	1
12	3
13	6
14	3
15	2
16	7
17	6
18	10
19	10
20	8
Class Times	10
Rooms	5
1	203
2	150
3	784
4	475
5	590
Classes	20
Teachers	10
1	1
2	2
3	7
4	7
5	2
6	10
7	5
8	1
9	9
10	8
11	9
12	10
13	3
14	6
15	8
16	5
17	6
18	4
19	3
20	4
Class Times	10
Rooms	5
1	720
2	410
3	586
4	420
5	336
Classes	20
Teachers	10
1	4
2	4
3	2
4	8
5	7
6	2
7	1
8	3
9	3
10	9
11	1
12	6
13	6
14	5
15	10
16	8
17	9
18	7
19	10
20	5
Class Times	10
Rooms	5
1	806
2	65
3	903
4	190
5	74
Classes	20
Teachers	10
1	9
2	1
3	6
4	8
5	7
6	10
7	9
8	1
9	6
10	8
11	2
12	10
13	2
14	3
15	3
16	7
17	5
18	4
19	4
20	5
Class Times	10
Rooms	5
1	54
2	736
3	640
4	545
5	402
Classes	20
Teachers	10
1	6
2	9
3	10
4	5
5	9
6	6
7	5
8	2
9	8
10	2
11	8
12	3
13	1
14	10
15	1
16	3
17	4
18	7
19	7
20	4
Class Times	10
Rooms	5
1	420
2	558
3	185
4	670
5	763
Classes	20
Teachers	10
1	7
2	2
3	4
4	9
5	10
6	7
7	3
8	1
9	8
10	2
11	1
12	5
13	9
14	3
15	5
16	4
17	10
18	8
19	6
20	6
Class Times	10
Rooms	5
1	638
2	639
3	477
4	344
5	748
Classes	20
Teachers	10
1	3
2	1
3	3
4	2
5	5
6	9
7	5
8	9
9	10
10	10
11	6
12	6
13	8
14	1
15	2
16	7
17	7
18	8
19	4
20	4
Class Times	10
Rooms	5
1	469
2	275
3	464
4	784
5	982
Classes	20
Teachers	10
1	9
2	4
3	1
4	10
5	6
6	9
7	5
8	8
9	1
10	7
11	2
12	10
13	6
14	3
15	4
16	2
17	7
18	3
19	5
20	8
