Class Times	10
Rooms	5
1	829
2	78
3	739
4	963
5	115
Classes	20
Teachers	10
1	10
2	8
3	1
4	3
5	2
6	5
7	4
8	8
9	3
10	10
11	9
12	4
13	7
14	7
15	6
16	1
17	2
18	9
19	6
20	5
Class Times	10
Rooms	5
1	473
2	758
3	776
4	721
5	415
Classes	20
Teachers	10
1	8
2	5
3	5
4	3
5	4
6	9
7	9
8	6
9	10
10	6
11	8
12	2
13	3
14	10
15	7
16	4
17	1
18	2
19	1
20	7
Class Times	10
Rooms	5
1	919
2	232
3	778
4	213
5	325
Classes	20
Teachers	10
1	10
2	1
3	1
4	10
5	3
6	4
7	3
8	8
9	2
10	2
11	7
12	4
13	7
14	9
15	6
16	9
17	8
18	6
19	5
20	5
Class Times	10
Rooms	5
1	761
2	638
3	76
4	344
5	79
Classes	20
Teachers	10
1	3
2	3
3	6
4	6
5	4
6	10
7	2
8	2
9	1
10	10
11	5
12	1
13	7
14	9
15	8
16	4
17	8
18	9
19	7
20	5
Class Times	10
Rooms	5
1	990
2	16
3	350
4	131
5	280
Classes	20
Teachers	10
1	4
2	5
3	5
4	8
5	10
6	6
7	1
8	1
9	8
10	3
11	2
12	2
13	9
14	9
15	7
16	7
17	10
18	6
19	3
20	4
Class Times	10
Rooms	5
1	153
2	943
3	838
4	350
5	636
Classes	20
Teachers	10
1	9
2	9
3	8
4	4
5	6
6	2
7	4
8	1
9	3
10	6
11	1
12	2
13	7
14	10
15	7
16	5
17	3
18	10
19	5
20	8
Class Times	10
Rooms	5
1	524
2	489
3	698
4	568
5	989
Classes	20
Teachers	10
1	7
2	2
3	2
4	1
5	5
6	6
7	10
8	7
9	10
10	4
11	1
12	4
13	6
14	8
15	9
16	9
17	8
18	5
19	3
20	3
Class Times	10
Rooms	5
1	802
2	410
3	487
4	107
5	941
Classes	20
Teachers	10
1	9
2	3
3	5
4	2
5	10
6	1
7	7
8	10
9	1
10	7
11	5
12	6
13	4
14	9
15	3
16	8
17	8
18	2
19	4
20	6
Class Times	10
Rooms	5
1	863
2	851
3	583
4	484
5	105
Classes	20
Teachers	10
1	7
2	5
3	5
4	10
5	9
6	7
7	4
8	8
9	6
10	8
11	2
12	6
13	3
14	9
15	2
16	10
17	1
18	4
19	1
20	3
Class Times	10
Rooms	5
1	814
2	503
3	249
4	53
5	81
Classes	20
Teachers	10
1	6
2	10
3	8
4	4
5	7
6	4
7	3
8	7
9	8
10	9
11	10
12	1
13	3
14	9
15	6
16	2
17	2
18	1
19	5
20	5
Class Times	10
Rooms	5
1	404
2	837
3	739
4	17
5	425
Classes	20
Teachers	10
1	8
2	4
3	7
4	9
5	4
6	9
7	1
8	2
9	8
10	7
11	2
12	5
13	5
14	1
15	3
16	6
17	10
18	6
19	3
20	10
Class Times	10
Rooms	5
1	890
2	820
3	926
4	242
5	472
Classes	20
Teachers	10
1	2
2	5
3	9
4	2
5	6
6	4
7	6
8	1
9	3
10	4
11	8
12	3
13	1
14	7
15	5
16	9
17	10
18	7
19	10
20	8
Class Times	10
Rooms	5
1	92
2	253
3	592
4	971
5	339
Classes	20
Teachers	10
1	6
2	10
3	7
4	5
5	1
6	9
7	2
8	8
9	10
10	1
11	9
12	5
13	6
14	3
15	2
16	7
17	8
18	4
19	4
20	3
Class Times	10
Rooms	5
1	145
2	257
3	34
4	262
5	157
Classes	20
Teachers	10
1	7
2	5
3	6
4	10
5	10
6	9
7	2
8	2
9	6
10	8
11	4
12	1
13	7
14	5
15	9
16	3
17	4
18	1
19	3
20	8
