Class Times	10
Rooms	5
1	45
2	431
3	228
4	569
5	862
Classes	20
Teachers	10
1	10
2	6
3	6
4	5
5	8
6	7
7	8
8	9
9	2
10	7
11	2
12	1
13	5
14	10
15	1
16	9
17	3
18	4
19	3
20	4
Class Times	10
Rooms	5
1	187
2	316
3	473
4	919
5	408
Classes	20
Teachers	10
1	5
2	7
3	4
4	4
5	3
6	8
7	6
8	2
9	9
10	1
11	8
12	2
13	10
14	6
15	10
16	3
17	5
18	9
19	1
20	7
Class Times	10
Rooms	5
1	332
2	559
3	251
4	252
5	852
Classes	20
Teachers	10
1	8
2	4
3	2
4	8
5	7
6	2
7	7
8	4
9	10
10	9
11	5
12	1
13	1
14	5
15	10
16	3
17	9
18	6
19	6
20	3
Class Times	10
Rooms	5
1	261
2	693
3	915
4	399
5	693
Classes	20
Teachers	10
1	1
2	8
3	7
4	3
5	5
6	8
7	10
8	10
9	4
10	2
11	4
12	3
13	2
14	5
15	6
16	6
17	9
18	9
19	7
20	1
Class Times	10
Rooms	5
1	562
2	778
3	793
4	233
5	593
Classes	20
Teachers	10
1	3
2	8
3	5
4	3
5	7
6	10
7	6
8	4
9	2
10	8
11	9
12	4
13	1
14	10
15	5
16	6
17	7
18	9
19	1
20	2
Class Times	10
Rooms	5
1	632
2	830
3	926
4	593
5	721
Classes	20
Teachers	10
1	5
2	3
3	2
4	1
5	7
6	10
7	8
8	8
9	6
10	3
11	7
12	9
13	5
14	4
15	9
16	6
17	4
18	1
19	2
20	10
Class Times	10
Rooms	5
1	384
2	234
3	90
4	279
5	882
Classes	20
Teachers	10
1	9
2	10
3	4
4	6
5	2
6	4
7	7
8	8
9	2
10	8
11	6
12	1
13	9
14	5
15	10
16	3
17	7
18	3
19	5
20	1
Class Times	10
Rooms	5
1	536
2	851
3	760
4	451
5	398
Classes	20
Teachers	10
1	2
2	7
3	7
4	10
5	8
6	3
7	5
8	1
9	10
10	6
11	4
12	8
13	1
14	9
15	4
16	3
17	5
18	2
19	6
20	9
Class Times	10
Rooms	5
1	536
2	83
3	584
4	159
5	13
Classes	20
Teachers	10
1	2
2	8
3	6
4	6
5	3
6	1
7	3
8	4
9	5
10	10
11	9
12	5
13	4
14	1
15	2
16	8
17	9
18	10
19	7
20	7
Class Times	10
Rooms	5
1	847
2	875
3	296
4	807
5	323
Classes	20
Teachers	10
1	1
2	3
3	10
4	10
5	3
6	4
7	7
8	8
9	7
10	2
11	2
12	4
13	6
14	8
15	6
16	5
17	9
18	9
19	5
20	1
Class Times	10
Rooms	5
1	496
2	95
3	443
4	269
5	454
Classes	20
Teachers	10
1	4
2	2
3	10
4	9
5	2
6	3
7	1
8	9
9	1
10	8
11	4
12	6
13	3
14	6
15	10
16	7
17	7
18	8
19	5
20	5
Class Times	10
Rooms	5
1	299
2	833
3	537
4	671
5	242
Classes	20
Teachers	10
1	2
2	4
3	5
4	1
5	6
6	9
7	9
8	6
9	1
10	2
11	3
12	3
13	4
14	10
15	8
16	5
17	10
18	8
19	7
20	7
Class Times	10
Rooms	5
1	597
2	275
3	899
4	43
5	969
Classes	20
Teachers	10
1	6
2	9
3	2
4	6
5	8
6	3
7	8
8	3
9	2
10	1
11	10
12	9
13	7
14	1
15	5
16	7
17	5
18	4
19	10
20	4
Class Times	10
Rooms	5
1	70
2	304
3	671
4	381
5	596
Classes	20
Teachers	10
1	3
2	3
3	10
4	10
5	2
6	8
7	7
8	7
9	6
10	9
11	8
12	1
13	4
14	1
15	2
16	6
17	9
18	4
19	5
20	5
