85.39326
Zero Conflict:22413
Nonzero Conflict:2311
More students interested than room limit: 1
Course	Room	Teacher	Time	Students
005728	4 / 16 / 5	TH251	0031543	1	0145661 0917040 1028249 1065238 
009283	6 / 19 / 7	GOB	1084297	2	0145661 0849713 0951991 1037745 1039831 1079564 
008501	8 / 26 / 10	TAYE	0031553	1	0534728 0746213 0858864 0859719 0861648 0871788 0903222 1003539 
004804	12 / 31 / 15	TAYF	0348369	2	0672478 0850327 0869575 0904719 0906963 0910421 0947693 1018271 1085324 3072063 3080198 3080592 
005310	8 / 79 / 11	PK338	1020104	3	0672478 0819263 0823997 0827772 0865618 0890945 0896487 0918277 
002569	5 / 60 / 5	PK25	0564741	3	0700408 0781976 0830862 0958879 0987613 
001837	60 / 79 / 60	PK338	0409956	6	0710449 0860257 0884876 0918549 0992796 1004225 1006744 1008967 1009559 1017444 1020150 1021867 1025533 1029566 1034405 1035148 1038420 1041559 1055290 1056688 1056963 1064045 1065142 1066778 1067460 1067933 1068371 1076009 1076989 1078390 1078921 1079363 1079993 1082150 1083594 1088636 1088785 1095157 1098099 1099059 1129814 1142212 1143290 1158007 1169257 1169962 1170071 1170303 3065039 3070344 3070438 3071094 3072447 3072484 3073357 3073666 3074570 3076930 3078073 3080595 
002992	38 / 79 / 38	PK338	3093799	5	0710449 0819816 0849245 0849379 0852945 0860532 0899316 0902217 0909240 0918549 0989590 0991672 0999195 1034578 1065271 1065732 1066431 1067502 1094134 1096152 1101031 1101350 1102723 1131602 1143265 1143717 3065039 3067556 3068353 3071094 3072594 3075188 3076190 3076896 3077064 3080198 3081061 3089651 
007405	5 / 60 / 5	PK25	0031611	4	0710449 0892206 0900371 1002047 1067377 
004016	15 / 66 / 16	TH110	0215359	4	0746210 0852148 0889210 0989432 0992796 1007952 1059677 1081952 1085106 1141220 1143639 1169402 3067556 3072208 3076896 
002402	13 / 66 / 13	TH110	3090482	5	0746213 0807750 0859186 0869484 0882728 0887467 0906085 0915622 0918064 1001806 1058058 1066007 3074570 
004275	34 / 66 / 34	TH110	0031577	6	0747519 0904680 0909216 0911775 0987861 1005412 1011104 1017840 1018817 1056281 1056970 1057779 1064148 1064385 1067724 1076299 1076923 1077065 1078508 1078648 1081952 1083626 1083627 1084321 1086867 1090564 1111901 1122905 1158362 1169968 1170823 3073138 3074930 3077163 
005161	11 / 66 / 11	TH110	0031582	7	0747519 0901262 0909693 0950504 1017492 1018183 1029787 1046086 1049050 1056857 1122784 
001249	16 / 79 / 16	PK338	0031471	7	0748765 0773014 0789284 0819118 0830197 0858752 0871255 0881793 0900409 0904540 0909675 0911706 0914260 0915652 0917702 1016462 
001887	11 / 66 / 11	TH110	0898918	8	0751788 0820055 0862176 0873557 0885444 0899636 0907897 0954240 0960068 0993506 1172397 
008434	16 / 79 / 16	PK338	0031553	9	0751788 0785336 0858034 0886011 0903222 0906085 0906618 0967042 0991672 1002706 1050781 1073544 1077003 1086489 1145578 3076576 
008496	6 / 66 / 9	TH110	0031619	10	0860298 0867153 0963413 0988544 1053105 1073544 
006862	11 / 79 / 11	PK338	0031335	8	0754161 0824299 0830862 0886011 0889210 0909585 0957333 0958186 0989432 0991769 1055590 
004362	9 / 66 / 9	TH110	0989327	9	0755872 0847790 1005068 1047339 1066308 1077416 1077482 1083431 1100899 
004889	10 / 79 / 10	PK338	0348369	10	0755872 0856959 0859310 0871309 0899135 0899292 0901481 0911347 0914599 1003476 
