85.70652
Zero Conflict:29714
Nonzero Conflict:2637
Course	Room	Teacher	Time	Students
001839	12 / 22 / 12	TAYE	3426758	1	0252627 1156282 3082852 3087533 3089542 3090325 3092781 3119909 3211081 3213727 3214617 3260264 
002151	63 / 64 / 69	TH110	1167863	2	0252627 3088571 3209873 3214617 3218908 3223468 3223593 3232822 3243225 3245522 3250904 3252673 3262890 3293645 3315613 3315934 3323189 3323454 3323644 3323699 3324108 3329668 3330273 3330597 3330630 3331483 3331578 3331618 3331989 3332580 3332714 3340189 3344476 3351610 3373119 3373472 3374627 3375084 3381343 3382098 3385569 3387721 3388734 3388735 3388882 3389687 3390131 3396570 3397575 3397815 3403581 3403680 3403953 3405286 3405436 3407233 3407265 3407911 3408274 3408625 3409420 3409792 3410241 
006846	28 / 51 / 28	TH224	1167884	3	0252627 0820816 1073230 1155110 3063119 3068181 3081400 3089555 3092781 3093208 3095460 3098317 3121582 3142378 3189051 3194683 3216609 3249841 3261685 3261847 3306835 3311445 3316653 3323699 3330372 3330439 3332978 3407079 
005732	3 / 13 / 6	EHSEM	0031543	1	0460748 3097080 3153306 
004666	7 / 20 / 7	PK354	0775640	2	0525775 1155839 3094527 3193288 3211384 3217313 3329812 
008427	20 / 48 / 24	PK349	0125630	3	0692830 1163242 3067133 3077926 3079120 3081073 3087472 3089542 3112040 3191210 3209872 3233697 3248326 3283446 3293645 3305222 3319378 3322740 3333459 3336573 
001836	44 / 64 / 54	TH110	0056992	4	0820816 3063119 3114251 3121582 3154498 3204517 3204688 3211006 3216609 3222944 3223468 3232650 3248182 3250904 3250907 3257376 3268127 3281747 3283446 3293645 3304008 3306835 3308695 3310852 3311410 3314945 3316281 3322141 3322720 3323454 3332978 3358560 3373902 3389987 3397566 3397567 3397573 3398026 3398166 3405873 3405943 3406150 3408041 3409419 
002160	50 / 120 / 50	PK338	0004950	5	0820816 3082852 3095908 3098380 3114853 3115992 3142378 3154498 3173096 3177873 3188399 3210074 3211006 3211081 3214147 3215249 3219786 3221922 3227208 3238039 3238414 3239494 3242649 3249841 3250907 3260264 3276024 3281747 3283446 3288377 3303949 3304005 3304008 3306703 3307517 3309190 3310852 3311445 3315632 3315961 3316653 3322149 3322942 3323692 3330372 3331473 3332978 3347031 3373902 3409557 
006867	8 / 51 / 8	TH224	3426911	4	0889130 3072284 3074091 3094263 3095021 3099423 3190685 3204495 
007377	18 / 64 / 18	TH110	0701976	5	0892947 1155700 3078071 3080512 3087117 3087231 3096808 3100468 3120610 3205329 3218679 3226387 3246661 3296121 3329671 3364522 3373846 3388364 
008479	16 / 120 / 16	PK338	0031619	6	0892947 1078911 3081988 3093349 3095254 3095396 3098243 3173096 3179026 3208714 3213402 3216906 3217434 3217439 3218034 3316273 
002712	5 / 64 / 5	TH110	0138190	6	0997873 1079912 3080774 3091889 3094422 
009320	9 / 64 / 9	TH110	0031478	7	0997873 3082959 3094422 3096963 3099375 3126602 3210020 3304941 3332980 
003572	42 / 120 / 42	PK338	0024092	10	1017457 1037213 1045484 1059404 1070105 1072178 1073076 1093772 1154382 1154715 1156612 1157995 1158383 3062439 3063303 3065947 3066711 3067358 3067585 3069455 3073216 3080539 3080843 3081410 3081503 3081720 3081927 3082246 3082688 3082959 3084658 3086455 3087809 3088052 3089884 3091781 3092012 3096229 3096248 3099676 3100458 3145695 
004013	24 / 120 / 24	PK338	0163316	8	1017457 3153576 3210020 3212787 3214147 3231837 3292462 3297051 3299552 3304324 3309190 3314971 3323454 3330334 3331184 3332409 3333094 3333301 3333459 3334296 3343092 3359167 3389434 3405863 
001765	13 / 120 / 13	PK338	0033637	7	1037213 1073076 1154382 1154715 3067358 3082688 3119630 3125873 3126883 3211542 3216871 3220932 3265154 
007375	31 / 120 / 31	PK338	0031631	9	1037213 3065779 3078602 3097075 3114853 3119048 3211384 3211593 3214299 3216420 3217195 3218679 3226387 3232225 3232650 3233697 3260308 3299552 3303921 3312114 3316906 3317266 3331473 3331618 3332518 3349789 3373846 3373902 3382642 3410355 3410901 
011396	13 / 64 / 13	TH110	3310251	8	1037213 1072178 1095145 3063558 3065947 3067585 3073216 3080539 3081720 3082246 3087948 3088052 3095417 
003277	7 / 64 / 7	TH110	0675005	9	1045484 1155813 3072284 3081410 3088969 3090375 3095290 
007372	32 / 120 / 32	PK338	0603646	11	1045484 3081410 3081698 3088969 3097709 3114139 3114269 3179026 3191191 3194873 3205329 3209872 3209873 3211006 3211155 3211593 3215889 3219786 3232225 3232322 3232625 3252312 3307002 3310852 3314945 3314971 3317234 3317266 3323644 3330926 3331496 3381343 
006562	3 / 64 / 3	TH110	0031573	10	1048446 3083995 3098947 
012487	11 / 64 / 11	TH110	3426095	11	1048446 1095145 3061917 3080142 3081073 3094575 3096229 3103910 3108487 3231837 3260308 
001200	13 / 64 / 13	TH110	0254151	12	1049332 1081304 3066711 3085021 3088010 3093246 3126602 3211360 3217778 3221143 3311445 3315776 3323692 
002472	7 / 64 / 7	TH110	0493725	13	1049332 1133589 3063558 3066736 3089769 3095460 3095867 
009233	7 / 64 / 7	TH110	0029475	14	1049332 3080142 3100415 3155348 3217408 3218034 3233850 
012317	15 / 120 / 15	PK338	0899465	12	1056457 3111037 3223001 3232650 3245522 3249841 3256154 3256812 3303949 3306968 3315059 3316653 3329757 3351178 3358560 
003475	28 / 120 / 28	PK338	3425459	13	1059404 1093772 1155700 1158383 3082688 3084658 3089884 3092577 3120610 3125450 3153306 3179026 3194888 3205208 3211478 3213840 3216840 3220189 3227145 3228428 3242936 3260419 3284809 3330627 3336686 3340395 3347031 3388458 
004830	13 / 120 / 13	PK338	0348369	15	1059404 3081720 3085407 3095417 3169644 3204511 3216609 3217408 3218335 3260419 3268686 3316281 3344691 
006518	21 / 120 / 21	PK338	0777265	14	1059404 1080636 1155700 3089884 3090752 3092196 3094527 3097933 3099375 3099745 3119048 3126433 3158474 3210027 3238039 3306992 3316273 3322663 3330630 3333675 3357841 
004874	7 / 64 / 7	TH110	0032827	15	1068953 3093184 3099191 3121782 3180697 3311452 3311808 
011044	11 / 64 / 11	TH110	3213249	16	1068953 1095145 3091870 3155348 3210876 3212008 3215879 3216633 3221785 3224239 3322204 
001764	13 / 120 / 13	PK338	1165592	16	1070105 3062439 3081410 3089884 3097192 3153576 3155201 3194888 3211478 3254879 3329187 3329964 3409695 
003488	13 / 64 / 13	TH110	3426910	17	1070105 1163242 3063558 3075104 3088047 3097080 3097192 3145695 3149019 3216840 3308669 3311808 3381444 
001151	51 / 120 / 51	PK338	0031388	17	1072178 1124340 3079872 3087533 3111582 3113753 3122857 3125322 3150160 3155060 3169335 3209873 3215666 3215889 3217313 3231914 3232650 3239494 3245522 3254879 3262890 3264020 3280006 3295766 3296990 3303921 3304197 3307002 3314945 3315776 3316281 3316906 3323692 3329836 3330439 3334296 3336573 3336686 3337363 3343996 3349789 3350767 3352018 3385569 3388735 3389314 3389488 3389756 3397064 3407233 3407639 
001213	17 / 120 / 17	PK338	0031471	18	1072178 1156282 3065568 3066711 3079169 3083717 3085021 3087472 3088010 3091218 3096808 3098317 3122857 3126602 3135241 3212787 3216914 
001248	16 / 120 / 16	PK338	0031388	19	1072178 1081304 1098264 1156282 3065568 3075252 3079169 3082033 3083207 3083717 3085021 3087472 3088010 3093246 3094738 3099745 
001760	6 / 64 / 6	TH110	0254474	18	1073076 1163242 3067358 3078331 3248478 3316782 
012446	11 / 64 / 11	TH110	3426910	19	1073076 3066711 3073216 3084658 3087809 3096229 3125873 3145695 3152788 3165225 3209949 
001844	11 / 64 / 11	TH110	3312777	20	1073211 1133589 3086119 3086240 3091218 3091370 3158474 3194428 3208714 3215666 3315934 
002992	71 / 120 / 71	PK338	0222805	22	1073211 3067214 3067387 3082488 3088147 3088572 3091781 3093050 3105219 3175356 3185122 3192657 3204248 3204619 3204905 3205138 3210877 3211155 3214617 3215099 3215249 3219367 3221557 3221612 3223593 3231914 3233850 3238414 3251946 3262172 3284809 3302367 3302457 3309190 3312024 3321787 3321871 3322084 3322204 3322715 3322740 3322752 3323493 3330273 3330377 3330926 3331578 3335255 3356157 3389664 3389864 3390492 3398026 3403530 3403558 3403576 3403676 3403968 3405092 3405257 3405436 3405615 3406438 3406889 3408820 3409080 3409477 3409557 3409721 3409934 3410139 
004292	2 / 64 / 2	TH110	3092832	21	1073211 3088571 
002653	12 / 120 / 12	PK338	0576472	20	1075130 3085126 3155201 3216013 3217615 3228778 3231826 3248326 3311550 3333105 3358246 3388628 
007381	28 / 120 / 28	PK338	0031611	21	1075130 3068181 3075104 3078150 3087414 3092604 3098983 3099257 3100468 3114853 3115992 3119048 3177388 3177873 3178019 3194428 3204153 3216601 3221143 3221922 3236537 3249531 3296121 3299552 3315084 3331473 3405436 3410355 
012437	18 / 64 / 18	TH110	0825571	22	1075130 3065779 3070045 3078150 3079005 3079120 3080546 3087757 3091892 3096808 3097075 3100468 3119048 3126930 3178019 3205329 3330095 3331474 
007010	22 / 120 / 22	PK338	0162976	23	1079538 3091747 3096963 3121782 3126883 3190802 3191340 3213217 3214129 3216601 3224239 3231826 3231837 3262172 3265154 3284809 3296990 3304723 3329172 3330377 3333094 3406623 
007026	22 / 120 / 22	PK338	0907625	24	1079538 3082488 3086119 3107592 3191210 3193996 3220189 3223593 3254195 3256154 3256706 3275971 3302457 3329744 3330337 3332409 3332411 3344231 3345082 3356346 3364522 3376542 
007127	35 / 120 / 35	PK338	0162976	25	1079538 1104799 1163131 3061686 3065990 3067056 3067313 3067387 3068911 3078232 3078408 3079774 3080142 3081073 3081074 3084853 3085612 3087144 3087328 3088350 3089115 3090776 3091781 3091890 3092244 3093411 3094479 3094575 3097321 3097933 3098242 3098284 3098947 3100080 3214129 
012300	15 / 120 / 15	PK338	3195964	26	1079538 3085391 3103910 3105292 3213217 3217793 3221081 3231837 3256154 3261754 3311808 3321871 3322663 3330095 3333635 
008812	3 / 64 / 3	TH110	0576472	23	1079912 3189715 3304357 
004280	9 / 64 / 9	TH110	0031577	24	1080636 3215889 3216609 3218908 3252673 3280006 3315767 3330431 3332580 
006042	26 / 64 / 26	TH110	3392923	25	1080636 3081503 3088141 3088433 3092781 3095908 3097709 3099184 3110627 3125856 3149019 3152572 3152667 3155346 3185122 3188399 3193776 3210876 3214138 3216906 3217313 3217371 3228759 3248716 3306482 3316614 
006564	8 / 64 / 8	TH110	0777265	26	1080636 3079829 3079915 3085302 3092151 3092196 3099375 3329964 
005271	19 / 120 / 19	PK338	3427601	27	1081304 3079872 3086119 3088071 3092179 3095254 3098947 3135241 3180697 3185376 3191340 3205454 3213727 3214178 3216013 3250904 3306692 3316653 3323189 
004359	17 / 64 / 17	TH110	0847593	27	1086904 3114776 3120788 3160008 3190685 3215249 3216554 3218908 3233850 3254053 3271107 3296990 3304324 3309375 3317234 3329671 3332580 
004377	4 / 64 / 4	TH110	0847593	28	1086904 3155695 3205491 3242506 
005196	60 / 120 / 60	PK338	0493855	30	1086904 1162423 3065947 3067793 3068444 3072097 3079887 3085394 3089115 3092333 3094263 3094556 3095396 3096229 3099676 3106403 3107592 3118027 3118178 3126772 3152623 3189051 3192055 3197905 3205208 3213840 3217413 3217615 3217724 3219685 3228428 3228778 3250907 3252374 3254195 3256706 3261754 3292462 3295766 3304357 3311410 3311445 3315676 3322686 3322939 3329413 3330095 3331184 3333007 3333635 3335236 3335809 3336640 3343234 3354864 3390414 3396665 3398251 3398618 3409510 
009299	9 / 64 / 9	TH110	0031473	29	1086904 3078437 3081179 3095599 3095867 3145520 3169644 3180697 3192054 
002162	20 / 120 / 20	PK338	0168378	28	1090070 1160418 3075104 3088390 3089580 3092411 3093208 3098380 3103166 3119909 3150160 3193776 3204644 3205337 3205454 3211360 3213412 3213727 3227175 3316614 
011826	16 / 120 / 16	PK338	0384265	29	1090070 3070184 3088390 3092411 3095021 3103166 3119909 3150160 3189051 3204644 3205337 3205454 3211360 3213412 3213727 3227175 
001185	3 / 64 / 3	TH110	0031577	30	1091600 3142378 3204688 
001892	3 / 64 / 3	TH110	0814748	31	1091600 3088047 3095337 
009303	13 / 64 / 13	TH110	0029475	32	1091600 3068444 3079816 3081234 3084716 3084782 3126639 3197905 3213840 3216013 3217604 3227754 3329413 
004009	42 / 120 / 42	PK338	0163316	31	1092805 3065990 3067214 3080774 3098947 3204905 3216013 3217778 3242496 3242506 3242920 3257376 3316782 3322777 3323608 3330203 3332955 3333780 3335809 3344476 3345326 3345567 3349875 3350800 3352018 3356399 3374246 3389864 3390193 3390262 3393733 3397064 3397250 3403581 3405092 3408191 3409080 3409464 3409760 3409777 3409975 3410501 
006500	25 / 120 / 25	PK338	0031399	32	1092805 1138637 3085391 3092196 3099375 3099423 3114776 3233348 3304197 3322108 3323189 3329459 3332738 3332955 3333260 3333381 3348796 3374246 3388364 3388648 3389259 3396808 3405296 3405568 3409464 
006519	6 / 64 / 6	TH110	0031478	33	1092805 3079915 3083207 3091889 3221785 3295766 
010954	14 / 120 / 14	PK338	3401548	33	1093772 3114139 3114776 3197905 3219783 3223001 3244203 3244790 3247156 3258543 3329812 3333094 3347834 3406720 
001838	7 / 64 / 7	TH110	0168763	34	1095145 3103910 3108487 3114269 3211384 3256154 3331638 
006026	30 / 120 / 30	PK338	3421383	34	1098264 3081179 3111582 3205337 3212787 3214704 3322777 3323539 3329187 3329459 3329885 3330203 3331496 3332738 3332761 3333780 3342720 3343996 3345326 3346922 3388628 3388630 3388648 3388883 3396626 3398117 3404683 3409419 3409424 3409695 
012293	5 / 64 / 5	TH110	3098022	35	1098264 3094738 3125322 3155060 3212787 
002562	21 / 120 / 21	PK338	1168490	35	1104799 3078232 3080142 3080512 3085394 3094700 3099257 3100402 3214138 3217615 3242920 3252374 3254195 3308878 3323493 3326451 3389756 3390262 3396786 3404068 3405568 
007125	16 / 120 / 16	PK338	0162976	36	1104799 1155839 3065990 3078232 3078408 3081074 3083717 3085612 3091890 3092244 3093411 3094575 3097321 3098242 3100080 3214129 
008824	7 / 120 / 7	PK338	0031572	37	1104799 1138637 1156086 3067313 3077926 3090375 3090714 
001180	5 / 64 / 5	TH110	0031388	36	1124340 1153904 3125322 3165225 3329836 
011045	4 / 64 / 4	TH110	3213249	37	1124340 3087117 3220923 3390539 
012330	34 / 120 / 34	PK338	3420576	38	1124340 3069455 3079005 3081698 3092012 3118178 3152623 3153576 3208714 3213402 3216840 3217439 3217793 3224239 3261697 3322204 3329885 3332518 3335809 3336640 3344462 3346922 3382642 3388628 3390229 3390414 3395005 3397154 3403580 3405177 3405257 3406720 3406817 3409424 
002951	6 / 64 / 6	TH110	3196642	38	1134649 1156277 3062898 3084782 3097521 3098240 
009262	12 / 120 / 12	PK338	3196642	39	1134649 3098240 3099423 3219029 3316693 3322722 3346867 3373472 3382096 3390278 3409423 3427184 
012320	6 / 120 / 6	PK338	3427449	40	1134649 3081503 3098240 3205491 3217724 3225263 
012311	4 / 64 / 4	TH110	3194197	39	1138637 1156086 3067214 3090375 
003034	5 / 64 / 5	TH110	0222805	40	1153904 1155839 3065568 3084117 3085394 
006024	40 / 120 / 40	PK338	0301909	41	1153904 1161808 3108814 3243105 3265154 3323699 3324108 3329756 3330597 3330630 3331184 3331483 3333301 3335236 3351610 3356346 3357841 3374627 3381444 3382098 3388882 3389687 3390131 3394688 3395332 3396601 3397573 3398618 3403953 3404068 3405873 3406004 3406438 3406490 3406700 3406889 3408820 3409464 3409721 3409934 
003447	26 / 64 / 26	TH110	0031359	41	1154382 3065947 3085407 3085421 3104014 3114139 3114251 3152667 3175356 3188882 3190802 3205208 3216649 3219920 3227145 3268127 3305828 3314971 3322939 3331638 3344476 3356399 3403440 3404683 3408495 3409706 
003474	18 / 120 / 18	PK338	3318436	42	1154382 1157995 1163242 3073216 3079120 3081927 3095417 3099676 3125873 3145695 3213968 3220189 3228428 3261697 3275971 3305222 3305828 3408280 
001862	9 / 64 / 9	TH110	3422398	42	1154430 3068878 3082852 3099257 3106403 3120137 3173283 3185376 3315059 
004725	12 / 120 / 12	PK338	0058557	43	1154715 1156612 1157995 3087141 3092604 3095396 3096248 3193987 3213909 3220932 3265450 3316273 
004739	3 / 64 / 3	TH110	1084458	43	1155110 3096911 3153713 
005862	10 / 64 / 10	TH110	0031416	44	1155110 3078958 3080774 3086995 3096911 3112040 3112329 3188887 3191191 3216649 
005873	3 / 64 / 3	TH110	0031582	45	1155110 1156628 3078958 
012291	10 / 120 / 10	PK338	0409956	46	1155110 3079887 3080546 3081234 3086240 3087231 3126930 3145520 3152571 3217346 
006033	25 / 120 / 25	PK338	3421383	44	1155813 3081951 3087527 3090752 3092532 3092830 3094556 3094802 3095908 3109227 3110627 3125856 3126433 3126731 3149019 3152572 3185122 3192657 3204306 3205324 3210876 3215784 3217313 3248716 3251946 
006059	14 / 120 / 14	PK338	3392923	45	1155813 3061686 3072895 3079774 3079866 3079871 3081951 3085421 3087527 3088264 3088433 3090752 3094802 3096963 
004665	9 / 64 / 9	TH110	3194466	46	1155839 3209832 3311410 3315789 3329656 3397154 3398117 3409422 3410241 
004282	4 / 64 / 4	TH110	1165566	47	1156277 3082370 3088571 3089014 
012447	11 / 120 / 11	PK338	3425459	47	1156612 1158383 3086455 3088052 3092577 3104014 3125450 3153306 3205208 3215784 3216649 
001473	12 / 64 / 12	TH110	0030512	50	1156628 1158585 3078437 3080405 3081763 3082941 3085002 3089763 3093298 3095599 3096355 3100196 
011986	10 / 120 / 10	PK338	0004955	48	1156628 3078958 3093298 3097082 3112040 3322236 3335999 3350761 3351190 3372887 
012292	18 / 64 / 18	TH110	3098022	49	1156628 3081763 3082370 3082941 3085002 3089763 3093246 3093298 3095599 3096355 3100196 3104777 3120788 3217604 3258543 3280006 3315934 3322084 
004750	1 / 64 / 1	TH110	0031582	48	1158585 
