83.324326
Zero Conflict:32170
Nonzero Conflict:2781
Course	Room	Teacher	Time	Students
007125	17 / 36 / 18	TAYE	0162976	1	0362014 1012362 1019072 1070812 1074737 1081112 1093453 1123611 1141987 1163270 3065426 3065806 3067313 3068612 3073034 3077926 3094479 
007127	36 / 45 / 36	TH110	0028980	2	0362014 1012362 1019072 1049392 1052099 1057570 1058853 1059804 1068660 1070812 1071318 1073179 1073428 1074737 1081112 1093453 1094952 1097508 1104323 1123611 1136139 1137568 1141766 1141987 1163270 1163883 3059978 3062862 3065426 3065806 3068612 3069318 3071694 3073483 3077926 3078066 
011321	11 / 36 / 11	TAYE	0028980	3	0362014 1104323 1137568 1163883 3068911 3071694 3078066 3081073 3095290 3096229 3097933 
011838	16 / 49 / 16	EHII	0031619	4	0362014 1012362 1049392 1162892 3061460 3066114 3067056 3077931 3081988 3086192 3208714 3211727 3216244 3218034 3223468 3329656 
002571	6 / 10 / 6	TH251	0564741	1	0692830 1163719 3068633 3069893 3086709 3097468 
006863	4 / 17 / 5	TH102	0402773	2	0889130 1092551 3074091 3095021 
008427	17 / 45 / 18	TH110	0125630	3	0892947 3078602 3081698 3091176 3150738 3178019 3190134 3204830 3213402 3219719 3264020 3308669 3316819 3330334 3330820 3332425 3332580 
010954	4 / 40 / 4	BYC106	3401548	4	0892947 3101907 3211393 3257376 
001248	23 / 64 / 23	PK25	0031388	5	0898104 0903788 1058203 1070296 1070620 1072725 1073523 1079503 1080204 1084538 1085421 1087579 1093772 1095813 1107899 1122236 1126437 1130377 1153036 1162493 3064715 3077943 3100011 
005263	11 / 64 / 11	PK25	0493855	6	0898104 1032290 1089244 1118914 1133642 1136656 1162792 3069040 3079829 3081431 3121199 
006044	25 / 119 / 25	PK338	0207327	5	0901284 0950914 1080806 1086556 1096920 1131814 1143387 1153554 1155813 1162725 1163719 3062828 3064630 3078822 3079774 3087527 3088264 3088390 3088433 3089763 3091221 3092532 3094802 3204306 3204893 
001213	19 / 119 / 19	PK338	0031471	6	0903788 1058203 1079503 1081304 1084538 1087579 1092958 1098264 1136139 1153036 1163179 3064485 3082033 3083207 3093246 3094738 3099745 3100011 3160008 
001845	11 / 64 / 11	PK25	0123161	7	0908849 1143121 3077943 3080546 3084494 3086240 3092091 3204830 3211081 3219428 3323692 
002712	6 / 64 / 6	PK25	0468281	8	0908849 1058068 1071068 1107899 1161763 3064156 
001166	21 / 119 / 21	PK338	0135660	7	0910971 1057174 1060971 1071507 1122236 1162384 1163245 3065929 3069758 3070184 3083207 3093246 3095867 3100011 3122857 3123316 3126602 3135241 3188793 3209232 3217778 
001862	13 / 119 / 13	PK338	0031557	8	0910971 1057174 1073230 1160418 1161679 1162493 3065779 3075104 3084494 3087533 3089580 3097588 3104489 
006559	3 / 64 / 3	PK25	0031478	9	0910971 3071694 3083207 
001183	13 / 119 / 13	PK338	0406445	9	0940115 1122236 1138637 3065560 3065568 3088010 3091218 3093100 3094700 3096808 3126602 3160008 3212787 
001473	7 / 64 / 7	PK25	0031632	10	0940115 1003163 1079349 1090632 1133031 1162390 1164777 
004869	6 / 64 / 6	PK25	0053518	11	0940115 1056297 1068953 1163424 3065289 3209936 
004888	20 / 119 / 20	PK338	3092667	12	0940115 1000374 1056297 1059105 1068953 1086904 1093047 1096573 1108799 1131900 1134151 1161791 1163424 3060775 3061759 3062413 3063437 3065289 3073014 3306653 
006059	22 / 119 / 22	PK338	0619470	10	0950914 1047770 1051891 1058218 1073075 1075264 1080806 1086556 1088892 1096638 1109564 1131814 1135712 1138792 1143387 1149469 3064630 3064899 3065016 3065591 3066088 3069893 
007396	23 / 119 / 23	PK338	0825571	11	0979769 1058154 1070105 1071785 1096920 1115206 1136145 1139204 1141766 1161804 3057399 3065488 3065560 3066589 3069352 3078150 3080943 3081234 3082073 3087231 3090325 3093411 3097192 
