98.17364
Course	Room	Teacher	Time	Students
007888	PK200	0470839	1	0171491 3462246 
005271	EHIII	1137952	1	0496921 3350298 3389574 3458451 3458469 3463126 3463993 3482588 3483298 
003406	PK100	3320456	1	0750570 3334029 3416998 3430527 3441310 3457988 3463022 3464638 3469615 3476930 3477576 3478050 3479718 3483084 3483546 3483567 3483651 3484314 3484750 3484752 3484763 3485416 3485727 3485800 3486133 3486182 3486311 3486475 3486569 3486571 3487316 3487321 3487429 
011298	DAL2	0058557	1	0825970 3396312 3414205 3419470 3429732 3431672 3433686 3442641 3446645 3460820 3461826 3462293 3463526 3463589 3466014 3482198 3484243 3486844 3487621 
008764	PK278	0428728	1	1086489 3337463 3429810 3441004 3448314 3450546 3451168 3455227 3455625 3458136 3458957 3460338 3460737 3461197 3462416 3462639 3464638 3465036 3465050 3466962 3469615 3475745 3475941 3478050 3478964 3479054 3479085 3479350 3479718 3479885 3480069 3480810 3481557 3481875 3481967 3483003 3483467 3483546 3484243 3485228 3485288 3485537 3486311 3486389 3486777 3487276 3487640 
007397	PK336	3474098	1	3093424 3342969 3352269 3363735 3396377 3405248 3411158 3411254 3420434 3429894 3433788 3433881 3438443 3439283 3439564 
008423	TH104	0132890	1	3093424 3344151 3372100 3377851 3419002 3426638 3439588 3455294 3457979 3459647 3478309 3481557 
012107	DAL10	0031619	1	3093424 3337246 3411186 3420837 3434210 3439588 3456290 3461057 3462115 3462414 
013999	SW3	3461401	1	3094516 3340797 3398070 3411018 
005217	TAYC	0493856	1	3103190 3219927 3340287 3404534 3415217 3437365 3439511 3440024 3460073 3463919 3477580 3482989 
005310	PK180	1020104	1	3103190 3251781 3252368 3330264 3342762 3342814 3344218 3350298 3350812 3355412 3362442 3367107 3395624 3397992 3402266 3411005 3412381 3413574 3417314 3437701 3462936 
007028	EHII	0316015	1	3103190 3236337 3453472 3454476 3456645 3459972 3460235 3461937 3468504 3480166 3480734 3481798 3483467 3486858 3487093 
006872	ROSTUD	0031347	1	3198918 3411108 3425755 3430978 3432344 
004048	TAYSEM	0031578	1	3212483 3331186 3337246 3339029 3343167 3397442 3406042 3406073 3417359 3431672 3436683 3483929 
006043	CARP13	0409737	1	3212483 3331071 3364991 3404179 3413193 3431080 3436260 3436311 3437778 3439437 3439670 3441004 3463587 
006060	PK127	0431634	1	3212483 3281059 3331071 3334029 3369591 3412100 3415827 3416354 
007043	TH102	3481299	1	3217041 3227014 3248623 3331179 3343167 3374470 3396208 3414298 3417000 3419002 3426244 3432027 3447306 3453218 3453467 3454115 3460369 3462872 3465591 3479945 3484334 3485931 
005247	BYC239	3555101	1	3219927 3249725 3393147 3414811 3416424 3417001 3421604 3459109 3462936 
009304	DAL119	0493856	1	3219927 3366307 3415801 3416286 3416424 3421770 3426556 3426658 3429524 3429706 3429810 3432759 3435734 3437365 3438471 3439511 3440024 3460766 3462554 
