91.310425
Course	Room	Teacher	Time	Students
010957	RCSEM	1167978	1	0145661 0982172 1170479 
006023	DAL204	0213446	1	0254082 0480377 0787159 0945809 0954240 0971073 0988826 1005548 1006105 1008967 1017492 1029210 1044791 1056024 1056815 1063875 1065646 1065732 1066982 1067251 1067297 1067382 1077413 1077683 1080272 1080808 1081250 1086867 1087116 1088636 1088785 1090564 1092187 1094929 1099178 1100383 1100625 1102030 1104151 1122905 1139478 1141167 1146782 1149344 1150758 1162008 1163391 1169331 1169386 1169962 1169968 1170071 1170470 1170479 1171002 3069991 3070344 3070881 3072447 3073004 3073138 3073143 3073146 3073568 
006848	PK328	0031347	1	0254082 1025460 1080654 1084909 3072594 3079862 3081669 3085649 3089081 3089892 3093369 3094719 3094992 3097636 3099359 3100835 
008763	PK338	0899465	1	0254082 0917334 0988625 0999689 1056024 1083594 1086710 1087116 1088785 1161960 1165961 1169331 1170709 3068353 3070374 3071136 3074167 3074711 3079862 3080198 3080473 3085728 3087493 3088124 3088521 3090785 3092431 3093697 3095625 3099704 3100408 3100678 3102153 3102380 3102915 3104541 3105046 3105802 3105821 3106074 3106953 3107589 3112067 3195980 
003007	EHI	0222805	1	0480377 0856128 0948568 1001894 1008967 1021751 1034405 1078819 1081249 1081917 1131602 1139392 1146782 1150758 3072477 3073066 3076896 3077064 3085513 3089651 3102057 3104731 3107980 
003009	CARP15	0375562	1	0480377 0906447 0945264 0966414 0998972 1026650 1056963 1078836 1131602 1160658 3073004 3073169 3077472 3085403 
008782	PK337	0576472	1	0480377 1088690 1161132 3073702 3074891 3078408 
006500	PK180	3198623	1	0672478 0821922 0918549 0992186 1008925 1017492 1025623 1028249 1029787 1055078 1055590 1059677 1076531 1088120 1088690 1093044 1094929 1096113 1096152 1116854 1136830 1170860 3064977 3070374 3087347 3087407 3088352 3091573 3092880 3092999 3093221 3094287 3094695 3099468 3099729 3102884 3104653 3104658 3105862 3106068 
009263	PK264	3196642	1	0672478 0773276 0909942 0917165 0992189 1058893 3099957 
002568	TH3F	1168490	1	0700408 1017339 1171297 
007397	DAL112	0603646	1	0731629 0852608 0914076 0986367 0989395 1003100 1055441 
009322	TAYF	0127086	1	0731629 0757321 0896929 0915648 0915885 0919283 0945959 0958879 0959200 0960037 0960497 0964596 0971315 0972660 0988990 1002248 1005068 1007348 1007554 1013197 1016434 1025460 1036225 1049299 1055078 1055590 1067933 1068371 1143723 1150699 3073666 
010961	PK349	0492451	1	0731629 0852608 0914076 0945449 0999733 1003128 1005112 1015275 
008500	DAL318	0031619	1	0746213 0751788 0827963 0906085 0907596 0913989 0945635 0967042 0971073 0972633 0976318 0988544 1006405 1009104 
006525	GOCOM	1075274	1	0751788 1067251 1076238 1096152 1169360 
001845	CARP25	0123161	1	0756739 0849713 0907217 0920095 0970262 0991672 0993268 1045379 1056688 1067297 1067933 1079993 1082907 1083626 1090564 1099059 1128560 1158007 1158026 3071015 3073357 3076930 
001862	CARP21	0031557	1	0757321 0915885 0920095 0945969 0959200 0966299 0989590 0992744 1003020 1006744 1021867 1029566 1029787 1036442 1038420 1049299 1055290 1078921 1083594 1084909 1172397 
002855	PK25	0031573	1	0757321 1056024 1056910 1066982 1076531 1077683 1079756 1080654 1080808 1082708 1087116 1087490 1088120 1088214 1099178 1102354 1112377 1141167 1161482 1161960 1162008 1162293 1163278 1163326 1163391 1163417 1163664 1163855 1163860 1164190 1164206 1165573 1165961 1166163 1167438 1167714 1167996 1169386 1170709 1170820 1171905 3070017 3070476 3070881 3071136 3072397 3072890 3073146 3073568 3074289 3074314 3074634 3074711 3074792 3074891 3074965 3075163 3075371 3075829 3076456 3076489 3077033 3077623 3077762 3079369 3079370 
007008	TAYE	0316015	1	0757321 0852502 1000750 1004324 1005427 1006899 1056738 1056970 1059677 1065148 1067862 1078390 1080757 1112377 1121871 1149344 3075745 3085504 3085986 3087493 3088124 3088651 3092431 3095009 3095928 3099359 3102057 3106525 3107658 
006562	PK236	0031573	1	0773276 1002706 3074023 
011056	CAN314	3198619	1	0773276 0911936 0998799 1004968 1007952 1025522 
001183	PK200	0406445	1	0779081 0912439 1055078 3082398 3090785 
001444	TH102	0031403	1	0779081 0901262 0911361 0954830 0987276 0993532 1010741 1056281 1077815 1078819 1083627 1095157 1117264 1169968 3073066 3074551 
001473	TH251	0024218	1	0779081 0900240 0912439 0913880 0950504 0993532 0999195 1005149 1007196 
001836	TH110	0205229	1	0781523 0870197 0948390 0972660 1005102 1006105 1008925 1017492 1036225 1040045 1040874 1058180 1064752 1065148 1077874 1078896 1080648 1080757 1082315 1082842 1084057 1085106 1088558 1092187 1095157 1099178 1102030 1111549 1116854 1122905 1139478 1143639 1143723 1150699 1159063 1160158 1160614 1170823 1171002 1171905 3064940 3068353 3068712 3071015 3072208 3073169 3073507 3074314 3074965 3075371 3075829 3078500 3080198 3082682 3085986 3087444 3088117 3088978 
002160	GIL210	0301910	1	0781523 0870197 1010643 1017492 1034405 1041559 1045379 1056688 1056980 1059572 1064605 1066309 1066778 1082315 1082907 1084057 1085106 1088558 1088785 1090933 1099059 1101406 1116854 1119989 1133174 1134358 1142418 1143290 1143639 1150699 1150965 1158007 1160158 1169962 1170303 3068712 3072484 3077762 3078073 3080595 3093770 3095719 3096547 3099165 
006846	PK229	1167884	1	0781523 0870197 0954240 0960068 0970193 0970262 0988263 1006405 1017444 1020150 1021867 1029566 1029787 1038671 1055290 1058048 1067460 1068371 1076009 1076989 1078921 1079366 1088785 1090933 1101406 1104216 1111549 1119989 1134358 1150965 1170303 3064940 3067556 3070406 3072484 3073357 3078073 3080333 3080595 
004017	TH104	0031578	1	0795445 0832653 0900240 0959304 1017832 1019006 1039831 1065271 1076923 1078896 1079564 1085106 1095717 1099059 1104669 1169109 3078408 3099467 3104731 3107658 
006044	TH224	0431634	1	0795445 0909240 0945449 0959337 0967988 0970193 0999715 1000355 1001039 1002248 1002405 1005112 1024283 1036027 1058223 1064780 1068052 1068526 1077482 1081917 1086916 1143290 3077471 
006059	GOB	0619470	1	0795445 0896929 0909240 0915622 0945449 0945959 0958879 0959337 0964596 0967988 0987613 0999715 1000895 1001039 1002248 1002405 1005112 1007394 1016434 1068052 1086916 
001168	TAYD	0309967	1	0821922 0871681 0904516 0909091 0917883 0920095 0952783 0957333 0988263 0989432 0991668 0993517 1010643 1021017 1038420 1045379 1055078 1056281 1078680 1080303 1081101 1082907 1085324 1087081 1088180 1088882 1095157 1129814 1170823 3073138 
010725	GOA	3092941	1	0825970 0833266 0912781 0920248 0959919 1005720 1080398 1081250 1102354 
008479	EHII	0031619	1	0827963 0906618 0909942 0971073 0976318 0987937 0988544 0991120 1000750 1006405 1009104 1032929 1050781 1064270 1073544 1082799 1084017 
008485	DAL100A	0031553	1	0827963 0906085 0906618 0945635 0986094 1016434 1019827 1032929 1077003 1079614 
001547	CAN311	1054236	1	0828394 0993517 1076234 1087782 1167438 3100897 
001561	PK11	0031756	1	0828394 0964596 3070374 3086400 3098799 
003277	PEMSTD	0675005	1	0833266 0952594 0987243 1001039 
