87.775894
Zero Conflict:43472
Nonzero Conflict:3454
Course	Room	Teacher	Time	Students
001837	2 / 7 / 4	PK247	3452118	1	3539996 3576379 
002161	45 / 152 / 89	PK20	3926209	2	3539996 3576379 3799593 3822778 3823307 3854723 3858042 3869959 3890005 3902911 3906818 3929235 3964186 3989696 4093315 4095083 4170299 3789493 3845742 3911054 3913863 4000366 4041708 3931666 4015108 4278502 3902905 3928589 4002094 4280706 3915040 4086277 4174206 3816108 3823391 3899772 3902196 3930817 3907037 3913671 4003188 4014851 4095071 3910848 3910587 
006847	44 / 152 / 44	PK20	0031347	3	3539996 3576379 3560236 3695145 3712888 3817487 3852791 3854723 3861195 3883991 3914344 3921208 3929222 3929812 3930302 3964186 4095301 3819393 3910738 3911054 3796247 3910617 3833378 3902905 3774808 3817969 4002075 4086222 3789529 3885128 4174206 3816104 3821632 4086241 3844962 4086415 3823094 3995730 4086377 4096177 3914552 3910702 3910704 4086364 
007007	20 / 45 / 29	TH224	0028980	1	4096749 3951018 4031284 4096251 4176818 4280500 4282099 3818746 4088956 4152983 4175407 3904251 3820858 4181991 4372390 4007305 4277162 4278454 4279260 3768339 
010725	23 / 81 / 23	PK25	3092941	2	4096749 3561430 3759552 3790792 3796148 3957394 3676165 3816860 3817969 3822201 4275712 3816181 3227350 3818274 3910496 3789283 3797084 3815902 3999899 4023528 4158080 3609407 3821766 
003007	22 / 81 / 22	PK25	3473854	3	3464954 3908117 4043543 4093015 4280658 4282099 4175389 4280913 3796906 3851913 4372023 4279920 3817637 4165503 4175347 4175489 4092819 4175327 4175309 4468375 3910610 3821034 
010944	11 / 81 / 11	PK25	3083296	4	3464954 3630501 3730202 3759552 3771823 3908117 3913138 3616206 3975519 3797084 3793534 
007396	31 / 152 / 31	PK20	0162977	4	3483059 3592680 3692316 3693185 3722992 3767997 3796148 3796723 3930547 4092928 3816992 3863747 4087169 4096261 3816970 3902905 3910343 4037708 3691616 3931959 4280157 3409210 3816104 3846234 3821088 3910720 3728679 3821766 3789136 4372030 3903986 
007398	16 / 81 / 16	PK25	0851717	5	3483059 3610681 3717137 3722992 3759127 3904965 4094813 3818746 3630474 3797168 3816970 3931323 3914814 3930469 3929704 4086371 
004889	18 / 152 / 18	PK20	0321808	5	3486653 3710476 3717144 3790825 3816180 3819585 3820900 3609410 3816860 3820380 3821886 3910713 3821180 3910609 3579361 3910630 3820958 3910686 
001899	11 / 81 / 11	PK25	3899727	6	3521001 3611135 3712888 3764208 3768625 3816722 3820732 3796247 3819332 3788897 3930864 
013193	20 / 81 / 20	PK25	0898918	7	3521001 3710991 3712888 3764208 3858042 3861195 3914344 3708949 3818762 3819393 3863747 3918056 3796247 3821069 3833378 3715444 3914502 3821166 3913671 3843290 
003275	16 / 152 / 16	PK20	0695890	6	3561430 3796964 3819628 3851838 3814296 4091163 3855583 3910515 3910650 4002204 3820970 3901254 3930891 4175287 4073784 4175463 
001249	23 / 152 / 23	PK20	0254151	7	3581265 3611048 3630526 3651465 3704166 3820397 3931971 3910738 3817177 3797839 3714653 3771747 3821059 3774808 3929165 3699567 3797164 3668365 3690845 3694668 3764422 3931064 3580586 
004306	8 / 81 / 8	PK25	3646542	8	3583596 3675467 3816993 3579645 3684090 3821269 3910595 3910605 
007407	35 / 152 / 35	PK20	0031631	8	3592680 3651750 3667385 3693185 3724014 3767997 3796007 3796723 3796964 3819645 3931688 3789573 3816992 3817260 3818746 3818762 3820479 3630474 3816970 3774943 3768356 3774116 3931323 3689328 3691616 3817682 3931959 3722764 3712913 3711406 3797192 3816336 3910712 3467384 3789136 
