64.60812
Course	Room	Teacher	Time	Students
002394	5 / 14 / 11	TH111	0020988	1	3460770 3580095 3561098 3668800 3668849 
002428	5 / 13 / 10	PK354	3452082	1	3475298 3458339 3442432 3477580 3461556 
012731	11 / 20 / 14	DAL25	0032827	1	1088365 3458441 3465036 3468749 3481221 3463587 3484361 3484272 3464848 3484816 3576465 
013157	3 / 13 / 9	DAL10	3648007	1	3574563 3574475 3669016 
004292	3 / 13 / 9	CARP17	3092832	1	3375323 3458176 3455690 
011865	0 / 11 / 6	DAL20	1165566	1	
003572	25 / 49 / 26	PK25	0897399	1	3375410 3451551 3453467 3455519 3457393 3457808 3458121 3462293 3462606 3412881 3430131 3455808 3457932 3463879 3442335 3454476 3443092 3460073 3427633 3454210 3431257 3444537 3459584 3450069 3426858 
011528	5 / 13 / 10	CARP13	0431946	1	3440958 3485628 3446645 3581274 3486834 
001769	7 / 19 / 13	DAL212A	3099830	1	3412725 3462955 3559900 3479838 3462019 3471745 3669045 
001845	11 / 26 / 16	PK349	0123161	1	3454100 3544945 3471447 3481690 3581085 3457988 3482101 3463768 3454625 3576326 3576570 
001847	13 / 27 / 17	DAL2	3483424	1	3417108 3460867 3483298 3455915 3692269 3481943 3483587 3650277 3437534 3463993 3470393 3462514 3481862 
003277	3 / 6 / 4	BYC239	1061861	1	3476930 3374040 3459109 
004082	5 / 12 / 9	EHIII	0031578	1	3417908 3461936 3416891 3448687 3441406 
001248	22 / 40 / 22	TH224	0031388	1	3418606 3432223 3435187 3439912 3462297 3462417 3462849 3452964 3455291 3463776 3459645 3462964 3443283 3461498 3475198 3461933 3455058 3459980 3462647 3463126 3451663 3451496 
001898	2 / 12 / 9	RCCON	0168763	1	3463071 3462292 
012288	9 / 25 / 15	TH104	0409956	1	3421500 3448679 3456677 3458295 3458972 3459523 3487041 3475573 3445081 
002874	5 / 10 / 6	PK282	0031582	1	3423839 3463453 3436710 3458037 3559872 
012895	8 / 27 / 17	PK336	3792641	1	3447681 3441894 3417819 3454115 3480264 3463589 3463882 3576383 
014231	3 / 6 / 5	PK227	1168214	1	3485970 3437341 3576474 
014534	15 / 44 / 24	PK278	0031631	1	3425347 3427674 3438113 3449400 3450068 3456722 3459032 3463602 3463936 3481520 3453262 3464985 3485636 3440419 3487621 
001764	5 / 17 / 12	CARP15	1061058	1	3439636 3602435 3638594 3694828 3668900 
006050	2 / 9 / 6	PK10	0031526	1	3460488 3462228 
006023	102 / 160 / 102	PK20	0213446	1	3425679 3476797 3538202 3557244 3559870 3575735 3576260 3580139 3580217 3581918 3579592 3575971 3581913 3560858 3561229 3577187 3537536 3540705 3580248 3581080 3544262 3483640 3485774 3489089 3492423 3493764 3498974 3559464 3574519 3578240 3579361 3579864 3580211 3591211 3595071 3595163 3595641 3596713 3597215 3597302 3599536 3602816 3608097 3608602 3620520 3629951 3629970 3631042 3631215 3632103 3632720 3632881 3649880 3650256 3650736 3651033 3651365 3651487 3651573 3651605 3652473 3656490 3667381 3667608 3667674 3668130 3669280 3689402 3690361 3690733 3690800 3690806 3691575 3691748 3692316 3692514 3693092 3693219 3693230 3693280 3693286 3693813 3693840 3693902 3694236 3694289 3694415 3694417 3694738 3694791 3695024 3695027 3695345 3695542 3695643 3577806 3655393 3574546 3668985 3669024 3669033 3669036 
012845	14 / 37 / 22	TAYF	3195964	1	3428608 3437962 3478691 3451168 3561402 3452988 3481031 3510878 3556594 3577795 3465327 3560308 3669051 3692917 
001894	3 / 11 / 6	ROSTUD	3483424	2	3428608 3460235 3405451 
002568	5 / 8 / 6	RCSEM	0564741	1	3429199 3456313 3484894 3463439 3453663 
008769	36 / 60 / 47	PK243	0428728	1	3430697 3462639 3483511 3559225 3559476 3560167 3581846 3581999 3457459 3555254 3570123 3483954 3467781 3455227 3575969 3581980 3486050 3476864 3574483 3580407 3483059 3496439 3559319 3559903 3575259 3601391 3606293 3606350 3630915 3652273 3668386 3690204 3692766 3461197 3561660 3580397 
011321	5 / 18 / 13	PK126	0028980	1	3481562 3482264 3465591 3478951 3559645 
014545	4 / 12 / 6	TAYC	0168763	2	3432223 3462293 3450069 3458744 
001546	14 / 36 / 20	PK182	0031756	1	3438206 3462356 3462414 3485800 3577485 3460737 3478964 3474374 3462298 3463883 3576482 3668765 3668895 3669018 
001547	2 / 11 / 7	TH251	1054236	1	3577682 3458957 
004011	32 / 58 / 40	PK241	3442425	1	3432357 3480728 3483036 3531305 3540428 3576126 3577167 3578963 3575769 3581827 3460718 3581786 3508682 3533093 3576763 3581967 3579687 3493931 3581389 3666801 3690346 3690516 3692187 3693433 3693473 3694101 3695292 3473086 3577590 0172459 3580383 3669003 
014138	8 / 17 / 13	TAYB	0493855	1	3561318 3560649 3578707 3556169 3559462 3645720 3665045 3559731 
007381	55 / 69 / 57	TH110	0031611	1	3429761 3433881 3486617 3581609 3540714 3549272 3581920 3460134 3481102 3481894 3578177 3480999 3558528 3560487 3580159 3479311 3480069 3497993 3667676 3691361 3692628 3694754 3426943 3455043 3442188 3487316 3485092 3525384 3576299 3576325 3576330 3576406 3576461 3576462 3576565 3668778 3668785 3668789 3668797 3668798 3668834 3668844 3668861 3668887 3668904 3668906 3668916 3668917 3668926 3668934 3668979 3669007 3669041 3797881 3797882 
012107	8 / 26 / 17	EHLEC	0031619	1	3487055 3510665 3578861 3559537 3559534 3576230 3579116 3576334 
001213	13 / 35 / 20	TAYG	0031471	1	3478747 3481798 3484763 3487321 3451331 1160238 3580341 3485912 3486632 3463526 3467983 3576375 3576391 
007127	25 / 51 / 27	DAL119	0162976	1	3436588 3439917 3441413 3453472 3454439 3455297 3456645 3461469 3462872 3463143 3463708 3479945 3581031 3438342 3453856 3443453 3458949 3458469 3462290 3454433 3446653 3485305 3456066 3239415 3462956 
008485	3 / 8 / 6	TH121	0031553	1	3441166 3445607 3576523 
008488	3 / 11 / 6	PK259	0031553	2	3436588 3461933 3445607 
009283	4 / 12 / 9	DAL6	1167978	1	3558800 3337463 3487040 3576305 
005738	6 / 13 / 10	TAYSEM	0031543	1	3438068 3480423 3428042 0468326 3484314 3456210 
002456	14 / 21 / 15	DAL1	0493725	1	3486141 3458049 3464398 3462851 3486182 3454497 3460369 3405427 3483003 3458452 3482445 3485816 3576364 3576389 
005263	15 / 30 / 18	TAYE	0029475	1	3438102 3444811 3452561 3455908 3456053 3457873 3482989 3520100 3578921 3433275 3457935 3465244 3442237 3477004 3463859 
014572	6 / 20 / 14	EHII	0695890	1	3456820 3481557 3461057 3463729 3502893 3446670 
014573	6 / 19 / 12	CARP25	0695890	2	3462606 3438119 3460134 3505185 3502893 3446670 
004839	12 / 21 / 14	DAL1	3452082	2	3438113 3453472 3581870 3459823 3485970 3477824 3484361 3455690 3533093 3578488 3462246 3463851 
007899	3 / 6 / 5	BYC106	0031386	1	3524066 3482018 3668752 
012733	0 / 5 / 3	SW8	0910346	1	
002162	14 / 28 / 18	GOB	0168378	1	3466364 3480668 3481419 3574543 3582040 3477824 3483467 3459522 3456228 3480710 3487087 3485027 3576428 3576442 
004827	25 / 52 / 32	PK180	0031373	1	3438232 3440454 3456016 3474409 3524963 3561001 3474620 3575908 3581907 3480382 3481944 3442991 3479085 3574967 3576753 3580340 3561511 3482198 3581149 3462246 3575581 3576412 3576448 3668770 3668852 
011826	6 / 20 / 13	DAL25	0168378	2	3438232 3481419 3483467 3441900 3456228 3480710 
014381	5 / 14 / 11	PK264	0053518	1	3457327 3581247 3572330 3603544 3797692 
