87.53842
Zero Conflict:25817
Nonzero Conflict:2595
More students interested than room limit: 5
Course	Room	Teacher	Time	Students
010957	3 / 8 / 3	CAN311	1167978	1	0145661 0982172 1170479 
006023	128 / 9999 / 128	zoom	0213446	4	0254082 0480377 0787159 0945809 0954240 0971073 0988826 1005548 1006105 1008967 1017492 1029210 1044791 1056024 1056815 1063875 1065646 1065732 1066982 1067251 1067297 1067382 1077413 1077683 1080272 1080808 1081250 1086867 1087116 1088636 1088785 1090564 1092187 1094929 1099178 1100383 1100625 1102030 1104151 1122905 1139478 1141167 1146782 1149344 1150758 1162008 1163391 1169331 1169386 1169962 1169968 1170071 1170470 1170479 1171002 3069991 3070344 3070881 3072447 3073004 3073138 3073143 3073146 3073568 3074314 3074711 3077033 3077809 3079369 3080198 3080612 3080794 3081669 3085986 3086512 3087449 3087493 3087720 3088117 3088421 3088521 3088651 3088978 3089081 3089298 3089566 3089636 3090266 3092580 3092599 3092972 3092999 3093190 3093369 3093697 3094695 3094809 3094908 3095105 3095719 3095842 3096150 3096547 3096592 3097133 3097636 3098330 3098883 3098948 3099420 3099448 3099704 3099774 3099986 3100110 3100408 3102153 3102316 3102380 3102599 3103038 3103933 3104770 3105818 3106561 3106835 3107254 3107774 
006848	12 / 33 / 16	PK336	0031347	1	0254082 1025460 1080654 1084909 3072594 3081669 3085649 3089081 3093369 3094719 3097636 3100835 
008763	44 / 66 / 44	PK25	0899465	2	0254082 0917334 0988625 0999689 1056024 1083594 1086710 1087116 1088785 1161960 1165961 1169331 1170709 3068353 3070374 3071136 3074167 3074711 3079862 3080198 3080473 3085728 3087493 3088124 3088521 3090785 3092431 3093697 3095625 3099704 3100408 3100678 3102153 3102380 3102915 3104541 3105046 3105802 3105821 3106074 3106953 3107589 3112067 3195980 
003007	22 / 55 / 23	PK338	0222805	2	0480377 0856128 0948568 1001894 1008967 1021751 1034405 1078819 1081249 1081917 1131602 1146782 1150758 3072477 3073066 3076896 3077064 3085513 3089651 3102057 3104731 3107980 
003009	13 / 55 / 14	PK338	0375562	3	0480377 0906447 0945264 0966414 0998972 1026650 1056963 1078836 1131602 1160658 3073004 3073169 3085403 
008782	4 / 66 / 6	PK25	0576472	5	0480377 1088690 1161132 3078408 
006500	40 / 64 / 40	DAL204	3198623	3	0672478 0821922 0918549 0992186 1008925 1017492 1025623 1028249 1029787 1055078 1055590 1059677 1076531 1088120 1088690 1093044 1094929 1096113 1096152 1116854 1136830 1170860 3064977 3070374 3087347 3087407 3088352 3091573 3092880 3092999 3093221 3094287 3094695 3099468 3099729 3102884 3104653 3104658 3105862 3106068 
009263	7 / 44 / 7	GIL210	3196642	4	0672478 0773276 0909942 0917165 0992189 1058893 3099957 
002568	2 / 64 / 3	DAL204	1168490	5	0700408 1171297 
007397	7 / 64 / 7	DAL204	0603646	6	0731629 0852608 0914076 0986367 0989395 1003100 1055441 
009322	29 / 66 / 31	PK25	0127086	7	0731629 0757321 0896929 0915648 0915885 0919283 0945959 0958879 0959200 0960037 0960497 0964596 0971315 0972660 0988990 1002248 1005068 1007348 1007554 1016434 1025460 1036225 1049299 1055078 1067933 1068371 1143723 1150699 3073666 
010961	8 / 64 / 8	DAL204	0492451	8	0731629 0852608 0914076 0945449 0999733 1003128 1005112 1015275 
008500	14 / 66 / 14	PK25	0031619	6	0746213 0751788 0827963 0906085 0907596 0913989 0945635 0967042 0971073 0972633 0976318 0988544 1006405 1009104 
006525	5 / 64 / 5	DAL204	1075274	7	0751788 1067251 1076238 1096152 1169360 
001845	22 / 66 / 22	PK25	0123161	8	0756739 0849713 0907217 0920095 0970262 0991672 0993268 1045379 1056688 1067297 1067933 1079993 1082907 1083626 1090564 1099059 1128560 1158007 1158026 3071015 3073357 3076930 
001862	20 / 66 / 21	PK25	0031557	9	0757321 0915885 0945969 0959200 0966299 0989590 0992744 1003020 1006744 1021867 1029566 1029787 1036442 1038420 1049299 1055290 1078921 1083594 1084909 1172397 
002855	273 / 9999 / 273	zoom	0031573	10	0757321 1056024 1056910 1066982 1076531 1077683 1079756 1080654 1080808 1082708 1087116 1087490 1088120 1088214 1099178 1102354 1112377 1141167 1161482 1161960 1162008 1162293 1163278 1163326 1163391 1163417 1163664 1163855 1163860 1164190 1164206 1165573 1165961 1166163 1167438 1167714 1167996 1169386 1170709 1170820 1171905 3070017 3070476 3070881 3071136 3072397 3072890 3073146 3073568 3074289 3074314 3074634 3074711 3074792 3074891 3074965 3075163 3075371 3075829 3076456 3076489 3077033 3077623 3077762 3079369 3079370 3079675 3079862 3080473 3080612 3080794 3081368 3081669 3082682 3082830 3083787 3085083 3085649 3085728 3085810 3085836 3085909 3085986 3086015 3086180 3086400 3086512 3086536 3086747 3087347 3087352 3087394 3087407 3087433 3087444 3087449 3087493 3087696 3087720 3087983 3088090 3088117 3088124 3088352 3088421 3088521 3088651 3088652 3088812 3088978 3088988 3089009 3089081 3089276 3089298 3089341 3089566 3089611 3089636 3089824 3089892 3090266 3090362 3090519 3090537 3090785 3091295 3091573 3091653 3091695 3092072 3092236 3092294 3092360 3092431 3092580 3092599 3092880 3092969 3092972 3092985 3092999 3093174 3093190 3093221 3093369 3093697 3093770 3094033 3094287 3094573 3094695 3094719 3094722 3094809 3094906 3094908 3094992 3095009 3095050 3095105 3095111 3095335 3095387 3095588 3095625 3095630 3095649 3095719 3095842 3095928 3095968 3096011 3096149 3096150 3096547 3096592 3096693 3096962 3097133 3097158 3097341 3097347 3097462 3097607 3097636 3097894 3097903 3097953 3098292 3098330 3098354 3098754 3098796 3098799 3098883 3098948 3099165 3099359 3099420 3099448 3099467 3099468 3099470 3099590 3099704 3099729 3099757 3099774 3099822 3099911 3099986 3100110 3100408 3100628 3100678 3100824 3100835 3100876 3100897 3100927 3100989 3102057 3102153 3102316 3102380 3102599 3102832 3102868 3102884 3102915 3102974 3103038 3103177 3103445 3103807 3103826 3103933 3104386 3104489 3104541 3104653 3104658 3104731 3104770 3104899 3105046 3105166 3105511 3105612 3105802 3105818 3105820 3105821 3105854 3105862 3106068 3106131 3106525 3106561 3106769 3106835 3106953 3107254 3107323 3107589 3107658 3107774 3107963 3107966 3107980 3107993 3108036 
007008	29 / 66 / 29	PK25	0316015	11	0757321 0852502 1000750 1004324 1005427 1006899 1056738 1056970 1059677 1065148 1067862 1078390 1080757 1112377 1121871 1149344 3075745 3085504 3085986 3087493 3088124 3088651 3092431 3095009 3095928 3099359 3102057 3106525 3107658 
006562	3 / 64 / 3	DAL204	0031573	9	0773276 1002706 3074023 
011056	6 / 64 / 6	DAL204	3198619	10	0773276 0911936 0998799 1004968 1007952 1025522 
001183	5 / 64 / 5	DAL204	0406445	11	0779081 0912439 1055078 3082398 3090785 
