65.44016
Course	Room	Teacher	Time	Students
001837	0 / 1 / 1	SW2	3452118	1	
002153	60 / 139 / 119	PK20	3415849	1	3105802 3481664 3489089 3497993 3539996 3560256 3579291 3579864 3580211 3611135 3629467 3651605 3652353 3692796 3692862 3693789 3694754 3695368 3722764 3797331 3818029 3818274 3821069 3823130 3559464 3630501 3650277 3652276 3687862 3818773 3821440 3558796 3609553 3715444 3721962 3816483 3651487 3671851 3695543 3710991 3820588 3716638 3789175 3668196 3816722 3581918 3650239 3821197 3694101 3699567 3768197 3680751 3689500 3722926 3821097 3816554 3816104 3693224 3820732 3576212 
006847	43 / 79 / 95	TH110	3646602	1	3430298 3461197 3475298 3480714 3481805 3493748 3496673 3516634 3591591 3693813 3483298 3574137 3631215 3496439 3521461 3529298 3650578 3575483 3470846 3481943 3591844 3650956 3691241 3638301 3651017 3482323 3482592 3576311 3576403 3576406 3576410 3576421 3576464 3576496 3576536 3576555 3668790 3668829 3668846 3668855 3668912 3669050 3797616 
012832	10 / 20 / 17	PK336	1168592	1	3397840 3485054 3546417 3559970 3580095 3465588 3559804 3446353 3576429 3668923 
015106	5 / 14 / 11	RCCON	3896857	1	3668623 3433962 3480166 3576426 3576521 
001851	8 / 23 / 20	TAYC	0409956	1	3476797 3576260 3581085 3486379 3467093 3576386 3576512 3599497 
008770	33 / 52 / 46	PK243	0428728	1	3426943 3516442 3596713 3651365 3690020 3694481 3694813 3728679 3691983 3480734 3690800 3796723 3695542 3689919 3611048 3666207 3692756 3579645 3692269 3816336 3663306 3694289 3695022 3768356 3818024 3689329 3816181 3692514 3694828 3768686 3474395 3910507 3910592 
014984	4 / 16 / 14	DAL1	3577231	1	3575928 3576415 3576522 3797828 
009303	18 / 24 / 21	DAL6	0029475	1	3432357 3445680 3467427 3561772 3479355 3487055 3433686 3579579 3478309 3581827 3486782 3457873 3476082 3506165 3575581 3576417 3576465 3576529 
013182	16 / 21 / 20	DAL2	1020104	1	3474374 3538688 3774943 3789070 3796732 3817668 3819367 3485628 3771747 3694810 3789464 3486838 3557478 3768972 3576548 3576563 
015113	14 / 26 / 24	BYC127	0820103	1	3443731 3456653 3484750 3692766 3480571 3464985 3467932 3476899 3484243 3486389 3576382 3576408 3668761 3910754 
007374	39 / 60 / 48	PK180	0987494	1	3444536 3483567 3578861 3579592 3606350 3608097 3651816 3689893 3693084 3694434 3695285 3704166 3774116 3818746 3531305 3621523 3483587 3821008 3595163 3620017 3789136 3693219 3480867 3560487 3577806 3612623 3642204 3692915 3692187 3440687 3487621 3581247 3576460 3578673 3797605 3797680 3797823 3910628 3910654 
007396	19 / 35 / 35	DAL119	0162977	1	3501476 3635008 3667319 3579099 3822613 3480939 3544945 3460569 3485636 3560234 3690482 3556617 3823113 3484324 3576397 3576419 3576449 3576457 3576631 
004394	0 / 3 / 2	PK247	0138190	1	
004306	3 / 15 / 14	CARP17	1165566	1	3451724 3451557 3576444 
007087	6 / 13 / 9	TH116	0031573	1	3581207 3461517 3542887 3668768 3668919 3692372 
003029	10 / 23 / 21	CARP25	3764395	1	3461937 3576879 3576424 3668867 3668874 3668880 3668881 3668947 3669006 3669038 
003031	1 / 6 / 3	TH118	0375562	1	3486569 
003478	9 / 19 / 16	PK200	0431946	1	3508682 3592325 3475941 3465591 3477014 3610671 3851907 3576331 3668917 
004889	7 / 15 / 14	GOCOM	0031373	1	3481221 3484272 3484816 3484361 1088365 3482588 3576569 
011313	31 / 35 / 37	TAYG	0672202	1	3458441 3481944 3482989 3486653 3521265 3560687 3581830 3695201 3695643 3712913 3469520 3597302 3694741 3619255 3691694 3821180 3540705 3468749 3559612 3456660 3480069 3818805 3477580 3474789 3576462 3576499 3576578 3668765 3668801 3668848 3797644 
006043	41 / 48 / 44	DAL300	0207327	1	3460338 3478506 3482288 3574873 3575898 3577022 3578811 3581980 3650596 3691575 3692771 3694006 3695373 3464850 3469615 3481643 3486852 3505157 3556970 3577109 3464327 3578804 3580114 3485288 3628726 3694426 3513947 3448314 3477425 3485727 3645471 3475933 3581952 3822535 3694797 3575916 3578252 3576420 3576530 3668782 3797740 
006874	4 / 9 / 7	TH223	1167884	1	3558543 3579094 3693921 3493704 
014570	72 / 139 / 139	PK20	0409956	2	3460338 3489089 3574519 3580251 3608097 3611135 3615055 3692098 3712888 3728679 3764208 3768625 3781152 3797331 3818762 3819332 3820885 3821069 3717137 3722992 3789573 3821231 3693712 3790244 3817427 3725997 3774808 3789507 3649880 3817487 3714653 3577187 3785953 3816722 3667404 3768620 3788897 3816336 3819304 3821166 3694101 3694668 3818807 3819645 3821254 3680751 3693219 3708949 3722926 3789529 3796247 3816486 3818024 3818025 3820768 3821269 3481894 3648970 3694712 3712905 3715174 3797164 3817419 3693286 3660063 3668812 3668912 3669028 3797625 3797643 3910533 3910741 
014571	1 / 79 / 130	TH110	3577231	2	3716357 
001749	12 / 18 / 15	TH111	3460008	1	3462240 3691140 3819309 3475327 3630915 3691783 3576534 3576535 3797634 3797729 3797803 3910518 
001474	1 / 9 / 6	RCSEM	3098022	1	3576313 
001843	14 / 27 / 25	EHLEC	0056992	1	3463768 3480868 3485912 3580326 3694318 3764208 3693712 3483640 3652273 3796247 3817962 3481862 3576542 3797594 
007128	15 / 26 / 24	TAYD	0162976	1	3464638 3465327 3469560 3481562 3691361 3474207 3482194 3483385 3467199 3478951 3486501 3487261 3483085 3474598 3485803 
004377	4 / 8 / 5	ROSTUD	0847593	1	3464666 3561026 3576360 3576626 
007040	20 / 33 / 21	TAYF	0162976	2	3464855 3581249 3666520 3692849 3694318 3484752 3560199 3518231 3467199 3478951 3498772 3581981 3576336 3576352 3576362 3576387 3576469 3576527 3576577 3910744 
014993	35 / 35 / 39	TH224	3195964	1	3464855 3478713 3481607 3568950 3577795 3581249 3652396 3655393 3668366 3695529 3452988 3484334 3581098 3576248 3559624 3560199 3478691 3652339 3602435 3642332 3464848 3694012 3581851 3576364 3576391 3576575 3662757 3668763 3668788 3669033 3797659 3797772 3797824 3797859 3910769 
005157	15 / 21 / 19	DAL25	3555100	1	3463560 3465036 3497948 3581389 3581907 3608602 3481203 3486623 3560511 3712286 3473086 3447322 3667311 3668941 3797710 
005723	29 / 33 / 32	TAYF	3648007	1	3559225 3655428 3668538 3774021 3819196 3822122 3789507 3773692 3797192 3819304 3821016 3694415 3695145 3816708 3819542 3819676 3576430 3576480 3910510 3910580 3910588 3910590 3910617 3910646 3910653 3910659 3910718 3870878 3910698 
002713	6 / 14 / 13	PK227	0468281	1	3487732 3480150 3462237 3576504 3576510 3576571 
003444	4 / 14 / 13	PK328	3818518	1	3652473 3667404 3580340 3796237 
013170	25 / 29 / 27	PK25	3092941	1	3465181 3465442 3484746 3544254 3629970 3667654 3689402 3485774 3815902 3821088 3581846 3768555 3464306 3665045 3480810 3485327 3487505 3488858 3480382 3576230 3790792 3478102 3464396 3910569 3931398 
015011	2 / 11 / 7	TH102	0138190	2	3465442 3474409 
004290	14 / 21 / 19	PEMSTD	3818521	1	3466014 3468070 3474140 3581962 3456089 3482144 3581220 3631042 3458061 3576365 3576425 3627845 3668767 3797728 
011865	17 / 25 / 17	TH104	3818521	2	3466014 3468070 3474140 3480714 3491953 3651439 3694039 3581220 3581918 3576365 3576423 3576446 3576483 3576531 3576555 3576623 3633806 
002178	3 / 12 / 8	DAL10	0180723	1	3466364 3582040 3487087 
012326	9 / 15 / 14	BYC106	3420576	1	3467452 3510665 3578036 3485028 3464398 3480423 3483467 3466962 3910517 
014204	28 / 52 / 35	PK243	3420576	2	3467452 3559476 3580248 3652396 3691140 3692285 3695784 3816549 3821006 3816483 3483977 3674492 3764207 3821886 3480791 3693433 3619323 3663306 3790306 3678350 3821571 3689931 3690845 3768458 3576546 3797653 3797784 3910762 
004282	7 / 23 / 16	TAYC	1165566	2	3581962 3456089 3694810 3631042 3458061 3576444 3627845 
004285	27 / 32 / 29	TAYE	0802802	1	3469119 3476908 3479085 3559900 3651293 3477576 3481798 3485361 3576231 3486141 3618222 3480791 3551641 3580159 3678357 3505185 3580407 3485504 3603544 3668842 3684090 3797709 3797744 3797768 3910481 3910605 3910763 
013191	17 / 25 / 22	PK229	0492451	1	3476930 3560373 3578240 3693473 3558800 3502893 3465245 3481557 3480264 3486311 3503630 3693433 3797564 3486777 3576399 3576477 3797814 
015243	0 / 18 / 15	TH129	0031631	1	
015244	0 / 17 / 15	CARP15	1167978	1	
002163	16 / 26 / 18	TAYD	3415849	2	3471447 3471450 3516634 3521265 3559302 3561074 3580269 3505157 3581996 3650578 3581605 3579723 3559149 3574543 3574558 3668829 
002166	14 / 21 / 19	PK126	0428815	1	3471447 3471450 3559302 3561074 3580248 3580251 3580269 3581996 3581605 3579723 3549272 3559149 3559857 3574558 
011827	0 / 25 / 17	PK229	0428815	2	
001757	11 / 21 / 14	PK126	3460008	2	3474374 3547282 3581389 3599090 3531305 3596492 3481102 3578443 3576299 3576474 3797590 
003514	8 / 19 / 16	PK337	0995587	1	3481702 3653119 3481354 3667821 3690204 3433275 3576532 3797643 
011305	4 / 14 / 13	GOB	0029059	1	3480732 3476860 3477004 3910478 
001899	4 / 13 / 10	TH251	3459335	1	3462817 3451168 3481690 3457988 
015248	5 / 11 / 8	TH102	3786642	1	3485548 3486834 3693368 3462019 3669013 
002161	33 / 59 / 47	PK182	1083806	1	3475573 3514964 3538202 3558739 3606536 3610287 3648550 3690043 3694432 3694903 3479311 3579143 3581081 3581232 3656490 3668420 3690806 3692440 3693276 3581038 3667503 3649880 3470393 3632720 3689375 3591774 3557244 3460343 3481894 3591211 3792350 3820380 3576513 
014982	4 / 13 / 11	DAL212E	0899465	1	3561430 3691981 3540190 3797084 
002368	31 / 34 / 35	PK278	1051497	1	3476864 3609407 3690346 3693280 3716057 3816203 3816960 3819598 3821006 3821116 3821162 3483977 3705083 3577187 3598090 3639772 3692294 3595071 3668365 3821632 3581469 3485816 3576467 3666161 3797827 3797829 3817001 3910529 3910636 3910645 3910761 
002403	1 / 7 / 4	GOHEP	1137952	1	3790244 
007377	56 / 75 / 59	PK338	0031522	1	3474620 3476927 3480375 3480592 3524963 3540124 3581609 3609410 3677885 3796007 3796964 3443522 3722992 3816924 3690652 3667676 3578191 3651465 3674492 3679221 3629518 3645720 3575309 3651573 3558838 3630474 3692628 3767997 3650228 3797206 3580912 3651033 3581149 3576557 3576568 3576625 3668806 3668865 3669047 3790863 3797632 3797639 3797656 3797668 3797690 3797691 3797714 3797787 3797839 3797862 3910463 3910501 3910525 3910537 3910556 3910564 
008764	20 / 25 / 24	TH104	3554385	1	3481075 3699593 3817637 3819628 3820030 3820257 3717137 3817682 3821048 3693185 3699536 3816463 3669069 3561280 3768088 3815949 3819433 3819645 3764422 3797429 
009225	7 / 15 / 14	EHIII	1061058	1	3781152 3820992 3639603 3474463 3619323 3709927 3819372 
006026	43 / 59 / 48	CARP21	0431634	1	3465050 3478356 3483511 3485170 3581920 3599090 3606418 3634695 3482264 3485169 3487093 3487266 3667677 3487034 3577054 3581995 3631101 3576753 3596492 3483003 3578443 3419024 3576359 3576373 3576383 3576388 3576556 3576577 3576586 3668911 3668949 3668966 3668984 3669010 3669084 3797608 3797640 3797687 3797712 3797718 3797749 3797765 3797868 
006036	26 / 44 / 42	PK349	1141520	1	3477824 3480668 3480710 3481419 3485228 3559534 3690799 3694738 3821439 3574349 3577485 3492361 3581282 3821393 3483651 3690361 3482019 3691416 3820774 3578842 3579949 3580397 3581913 3695554 3789283 3797727 
011319	4 / 12 / 9	PK264	3393853	1	3486571 3486475 3574543 3668950 
006060	10 / 21 / 14	TAYB	0207327	2	3478506 3484990 3485228 3581980 3464850 3469615 3486852 3483651 3448314 3576420 
002412	3 / 13 / 11	DAL212A	0697660	1	3486844 3797692 3797849 
001551	7 / 14 / 14	PK11	0031756	1	3479712 3793612 3821059 3820961 3768303 1084187 3576579 
001563	2 / 2 / 2	SW7	0031756	2	3479712 3483557 
001871	3 / 8 / 6	CARP13	1167863	1	3481813 3483638 3485550 
002571	10 / 21 / 18	TAYB	3792642	1	3480401 3521272 3576013 3581227 3452445 3484894 3690719 3576337 3668787 3910737 
013659	4 / 10 / 8	TAYSEM	0254151	1	3695784 3576518 3797593 3797747 
014865	75 / 75 / 79	PK338	0031522	2	3480592 3480732 3538688 3577795 3581609 3650225 3690020 3764157 3818746 3820378 3480571 3486321 3476860 3480939 3544945 3690516 3717144 3479976 3483385 3484202 3581846 3679221 3715155 3815949 3457988 3595641 3486617 3689920 3695434 3767997 3792406 3695145 3816860 3479054 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576408 3576432 3576448 3576472 3576579 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797713 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910628 3910766 
014866	76 / 139 / 76	PK20	0031522	3	3475745 3480592 3538688 3577795 3650225 3690020 3694006 3764157 3764208 3818746 3820378 3621523 3480571 3476860 3544945 3725997 3717144 3479976 3484202 3581846 3679221 3715155 3788897 3815949 3457988 3465588 3595641 3486617 3689920 3695434 3767997 3792406 3817419 3695145 3790792 3816860 3484324 3610681 3817087 3478297 3431655 3485092 3576329 3576339 3576355 3576358 3576375 3576391 3576406 3576432 3576448 3576457 3576472 3576625 3597868 3662232 3662759 3668853 3668985 3700270 3797591 3797592 3797610 3797667 3797669 3797672 3797750 3821552 3910491 3910556 3910583 3910591 3910624 3910628 3910766 3692316 
001187	6 / 14 / 13	DAL315	0031388	1	3475745 3540662 3454182 3466011 3574483 3479054 
010966	5 / 10 / 8	TH121	0775640	1	3764207 3691228 3668840 3797773 3910549 
006035	19 / 43 / 42	PK234	3839982	1	3574519 3577703 3667273 3691748 3692098 3694417 3651243 3693902 3820756 3820032 3475959 3578921 3576396 3576501 3576564 3576633 3668914 3668968 3797628 
008467	11 / 20 / 18	PK259	0125630	1	3480728 3559476 3574047 3575259 3577590 3724014 3482263 3525604 3661465 3502364 3576517 
013641	4 / 7 / 5	PK10	0893542	1	3559537 3455908 3556594 3597215 
001893	1 / 7 / 4	BYC239	0898918	1	3576411 
013193	8 / 16 / 11	DAL1	0898918	2	3485548 3582040 3462817 3521461 3470846 3692269 3487087 3576411 
013997	7 / 19 / 16	EHII	3575049	1	3480935 3493931 3601391 3606148 3518231 3498772 3576515 
008821	12 / 16 / 15	EHI	0031572	1	3480937 3470797 3430697 3478419 3478343 3565637 3576326 3576434 3576470 3668955 3797684 3797825 
013059	0 / 2 / 2	SW7	3212821	1	
003532	8 / 21 / 16	DAL2	3818982	2	3484845 3478964 3581870 3576230 3483925 3574866 3440687 3446645 
004020	5 / 10 / 7	TAYSEM	3646540	2	3481607 3683644 3652373 3576435 3797654 
013147	4 / 9 / 6	RCSEM	3332662	2	3577022 3692609 3768686 3668989 
005725	11 / 20 / 14	PK259	3392421	2	3481664 3579094 3634695 3671851 3650874 3817048 3481690 3493764 3650256 3651033 3910577 
012103	23 / 44 / 27	PK349	3393009	2	3480868 3481520 3481702 3484619 3578963 3592325 3597365 3818274 3486571 3579143 3575769 3651487 3712286 3465245 3689375 3789464 3558838 3650956 3475933 3692380 3655749 3576312 3576629 
013627	16 / 32 / 21	TAYE	3459335	2	3463768 3481805 3493748 3560256 3580211 3596713 3692796 3581081 3581232 3652276 3433686 3483640 3477425 3557244 3457873 3576442 
012818	7 / 20 / 14	PK336	3448653	2	3476908 3481875 3559815 3464327 3768025 3559645 3483950 
004874	5 / 18 / 12	TH129	0032827	2	3695201 3576753 3579361 3581469 3468749 
012839	0 / 1 / 1	SW2	3555100	2	
014381	12 / 24 / 17	DAL6	0053518	2	3481944 3560687 3581080 3581596 3693368 3694741 3578781 3691694 3692294 3480382 1084187 3910763 
001860	5 / 8 / 6	CARP13	0123161	2	3482101 3591211 3472549 3576319 3576522 
001766	11 / 21 / 15	DAL25	3839985	2	3482198 3649568 3774116 3481354 3471745 3465591 3695292 3576565 3668766 3668956 3797752 
006555	3 / 13 / 8	DAL212A	0916272	2	3668759 3669022 3797839 
006588	7 / 14 / 10	PK328	0031399	2	3650636 3461517 3486844 3480810 3483996 3485053 3462990 
006045	4 / 8 / 6	ROSTUD	0031526	2	3482288 3628726 3561280 3694797 
001896	8 / 15 / 11	CARP17	0987494	2	3483587 3482592 3576317 3576433 3576481 3576517 3576562 3576570 
002569	15 / 23 / 17	CARP25	3393847	2	3480401 3482739 3576013 3581077 3581171 3651499 3581227 3693902 3484894 3694384 3463439 3645471 3695024 3559591 3797845 
005247	11 / 21 / 15	PEMSTD	0493855	2	3574047 3579579 3577054 3486632 3477004 3576303 3576343 3576398 3668850 3668971 3797695 
001774	10 / 14 / 10	GOB	3474420	2	3483036 3559900 3438999 3600785 3447322 3475327 3487310 3576499 3576543 3668917 
011309	3 / 13 / 8	TH251	0180723	2	3689402 3482019 3619718 
001176	9 / 19 / 14	PK200	0031388	2	3483306 3574967 3579687 3582182 3666175 3639603 3695282 3671929 3576313 
004738	2 / 7 / 5	BYC239	3764403	2	3650997 3668795 
001164	8 / 14 / 9	RCCON	3646621	2	3483511 3516442 3559963 3560858 3486379 3451331 1160238 3797687 
002564	15 / 26 / 19	BYC127	3792642	2	3483929 3512896 3694417 3483638 3486382 3576020 3470393 3819143 3581952 3689845 3506165 3576490 3797628 3797767 3910641 
006862	8 / 17 / 12	CARP15	3102267	2	3558543 3579291 3693921 3465332 3441310 3479838 3576437 3669000 
004051	4 / 12 / 6	PK264	3646540	3	3484272 3455908 3668832 3797880 
003270	19 / 35 / 24	DAL119	0695890	2	3484746 3693230 3693565 3774021 3796723 3485288 3487321 3818480 3485727 3580346 3709927 3816104 3820405 3261773 3820038 3822535 3576374 3576473 3910470 
013146	4 / 9 / 5	RCSEM	3332662	3	3484750 3574873 3668880 3797697 
004852	23 / 43 / 26	PK234	3194193	2	3458441 3475298 3484816 3581830 3667749 3597302 3821048 3485537 3692852 3818227 3619255 3484361 3465244 3638956 3819433 3579116 3821047 3487621 3576584 3584685 3668832 3797690 3910553 
002397	19 / 29 / 21	PK25	0493725	2	3485170 3591436 3693280 3694481 3470797 3498974 3598090 3568636 3540705 3576763 3483003 3691514 3666161 3668827 3797645 3797692 3797829 3797849 3797856 
015239	7 / 13 / 8	TH116	3839983	2	3397840 3540190 3546417 3580389 3559970 3505185 3668923 
004072	5 / 12 / 8	PK264	0031578	2	3485290 3629467 3580095 3576571 3599497 
015250	3 / 7 / 6	PK10	3899727	2	3451168 3575483 3481943 
004012	15 / 35 / 26	TH224	3442425	2	3432357 3485812 3497993 3694980 3695529 3774943 3540662 3668420 3493704 3797576 3610671 3818686 3789806 3817962 3694433 
004806	6 / 21 / 15	DAL2	0032827	3	3597365 3712913 3693185 3821886 3797685 3910618 
013614	20 / 34 / 24	PK278	0375562	2	3476864 3486834 3577703 3580326 3629951 3691748 3694006 3694431 3694780 3492423 3578392 3581913 3576507 3667606 3668822 3669037 3797599 3797681 3797702 3797703 
004281	0 / 10 / 7	TH121	3092832	2	
012494	5 / 15 / 11	GOCOM	0853792	2	3667319 3667654 3816832 3546891 3612427 
013640	8 / 18 / 13	TH111	0893542	2	3493931 3601391 3690445 3581038 3462458 3581192 3576486 3668841 
004360	5 / 15 / 11	BYC106	0989327	2	3667608 3492361 3599536 3638301 3797631 
006024	60 / 60 / 75	PK180	3470402	2	3496673 3575259 3606536 3610287 3652353 3668623 3690799 3692862 3695027 3695510 3710476 3716140 3722764 3796906 3818029 3819177 3819598 3821179 3821439 3821554 3630501 3690778 3691834 3711797 3816180 3818773 3821077 3821440 3581663 3715444 3788990 3705083 3710991 3768339 3789175 3651465 3821195 3645720 3650239 3699567 3818064 3691616 3691783 3769368 3820037 3821097 3589576 3821588 3708638 3576002 3606290 3820745 3818770 3576425 3668767 3668854 3668867 3693581 3797728 3797744 
007882	6 / 13 / 9	DAL212E	0470839	2	3497948 3652473 3580671 3797679 3797764 3797833 
007904	0 / 7 / 6	GOHEP	0431946	2	
011075	4 / 13 / 7	DAL212E	3899727	3	3497993 3692440 3820745 3460586 
001152	41 / 59 / 62	CARP21	0254151	2	3501476 3591591 3651365 3651486 3653200 3693813 3704166 3730202 3796007 3817177 3820958 3821059 3690806 3559537 3609553 3610120 3721962 3821044 3611048 3630526 3695345 3579645 3711406 3821197 3613455 3668365 3689500 3695539 3764422 3768356 3574563 3768034 3792443 3580256 3694415 3820397 3676165 3820587 3790492 3797787 3910639 
007375	22 / 35 / 26	TAYG	0820103	2	3465327 3524963 3538202 3559319 3581085 3606350 3693084 3694434 3694754 3816924 3474207 3693092 3668196 3595163 3620017 3430697 3480867 3560487 3642204 3823113 3668821 3797862 
008420	21 / 48 / 29	DAL300	3898367	2	3580796 3635008 3665300 3691983 3693253 3483084 3559903 3816463 3820010 3666207 3578910 3689329 3816181 3818771 3597215 3668130 3695554 3818676 3668870 3797720 3910674 
001764	10 / 19 / 14	PK337	1000086	2	3508682 3579414 3581207 3724014 3620520 3665045 3575266 3612623 3692915 3576510 
004865	5 / 15 / 11	EHIII	0031373	2	3561001 3581907 1088365 3577741 3581149 
009296	1 / 3 / 4	PK247	0897706	2	3578036 
008778	7 / 14 / 11	PK11	3896858	2	3510665 3788983 3691962 3668944 3668988 3797717 3910483 
008811	5 / 9 / 7	TH223	0576472	2	3559225 3576260 3699561 3520989 3576470 
015245	7 / 14 / 11	PK227	3839981	2	3578861 3692786 3694791 3821589 3691925 3481967 3576037 
002396	2 / 12 / 8	DAL10	0020988	2	3533093 3668895 
006851	33 / 79 / 63	TH110	3102267	3	3512896 3559302 3574519 3581962 3667464 3690043 3690799 3694417 3694738 3716140 3821006 3584557 3690806 3818773 3821440 3610120 3612203 3788990 3789055 3820588 3716638 3632720 3789493 3451557 3820965 3818480 3769368 3460343 3631042 3691514 3820963 3633806 3797780 
008469	18 / 27 / 23	EHLEC	3420576	3	3514964 3575259 3652396 3691140 3694791 3485774 3693253 3559903 3559645 3666207 3487261 3488858 3689329 3823113 3597215 3668845 3668870 3797676 
005290	12 / 19 / 13	PK337	3555100	3	3521272 3560193 3561001 3819232 3486623 3560511 3533093 3818686 3576314 3576324 3576357 3576563 
003412	15 / 27 / 20	EHLEC	0058557	2	3482989 3524341 3692766 3481813 3815902 3699536 3690361 3513947 3630915 3542887 3630474 3460820 3476418 3581315 3910613 
003552	15 / 26 / 21	BYC127	0897706	3	3524341 3560687 3581171 3581596 3486382 3486571 3581870 3821729 3575769 3483278 3483925 3477580 3669048 3797640 3797805 
012107	10 / 19 / 14	EHII	0031619	2	3577590 3602816 3677885 3485774 3486623 3484898 3466962 3433962 3474463 3488858 
001165	11 / 21 / 14	PK126	3646621	3	3466364 3480935 3818762 3789315 3774808 3546891 3580341 3487310 3576548 3797839 3574639 
009304	9 / 16 / 12	EHI	0493856	2	3560193 3578707 3819232 3485628 3560649 3581827 3556617 3561516 3576357 
003508	4 / 14 / 10	DAL315	0024092	2	3539996 3502893 3479804 3580407 
001206	4 / 15 / 9	EHIII	0254151	3	3575735 3467983 3676089 3797782 
010949	3 / 6 / 5	TH118	0897399	2	3540124 3561318 3511123 
015246	58 / 75 / 60	PK338	0820103	3	3444536 3465327 3540124 3578861 3579592 3610287 3677885 3689893 3695784 3722764 3796007 3816992 3817668 3481798 3525604 3531305 3579099 3789573 3817682 3474207 3485931 3690652 3796723 3480939 3414205 3578191 3819585 3460569 3650239 3711406 3797192 3821008 3651573 3691616 3693219 3789529 3648970 3661465 3821016 3650228 3797206 3483085 3692187 3820479 3693224 3479350 3581497 3694433 3592680 3581247 3576376 3576422 3668959 3797605 3797806 3797823 3910541 3910622 
007368	25 / 59 / 40	PK182	0162977	2	3540428 3561026 3650736 3667385 3712913 3793612 3817637 3819309 3820729 3651243 3692761 3816970 3821088 3819230 3652339 3796974 3797429 3689328 3642332 3476899 3483059 3692514 3796237 3816466 3519499 
009270	20 / 52 / 22	PK243	0897706	6	3544254 3666801 3692519 3716140 3692761 3820900 3480734 3712286 3789055 3789175 3817260 3817487 3674492 3821886 3695292 3630915 3820405 3576565 3797813 3910685 
003454	13 / 26 / 20	TAYD	3443571	3	3549052 3559476 3634695 3652473 3692761 3480734 3600785 3768555 3560234 3619323 3559612 3455037 3668863 
001763	7 / 21 / 14	TAYB	3474420	3	3484845 3561074 3463199 3796974 3602435 3576459 3797696 
003565	8 / 52 / 13	PK243	3443571	4	3557742 3486083 3447306 3483278 3455037 3487040 3514920 3668805 
004275	31 / 48 / 34	DAL300	3646542	3	3557742 3574546 3629951 3667608 3694813 3820885 3559537 3639603 3694039 3480150 3632881 3789288 3650874 3692756 3821180 3790825 3540705 3580407 3692380 3456660 3561516 3577984 3599536 3652569 3478343 3525384 3576420 3576623 3583596 3668752 3668917 
013210	10 / 21 / 15	DAL25	3470325	3	3606418 3667385 3797532 3656490 3693092 3819230 3692294 3775417 3667311 3694712 
002992	40 / 59 / 52	PK182	3764395	3	3558543 3574047 3581249 3632103 3651439 3692609 3695643 3716057 3796230 3796732 3796906 3816203 3816764 3819598 3821116 3667674 3821048 3620520 3689991 3817427 3484898 3628726 3630526 3592208 3474463 3493764 3498772 3671929 3691228 3821034 3815898 3819372 3820732 3694797 3666161 3797803 3797856 3910476 3910596 3910630 
012303	12 / 24 / 18	DAL6	0576472	3	3559225 3559319 3693280 3578804 3790244 3674492 3475327 3581250 3691962 3556594 3581149 3797862 
013185	5 / 19 / 13	EHII	0132890	3	3578036 3581999 3514095 3503630 3576037 
