63.322975
Course	Room	Teacher	Time	Students
001473	PK227	3098022	1	0145931 1025845 1083627 
004725	DAL100A	0493856	1	0369592 1001894 1036442 1100338 
001836	PK25	0898918	1	0393089 0753686 0787159 0802127 0865750 1067377 1080303 1080808 1088120 1104216 1133174 1143290 1150965 1162688 1163278 1167996 3085083 3085649 3087449 3087465 3088124 3089636 3090430 3092072 3092599 3093818 3094809 3094908 3095105 3097133 3098330 3099669 3099911 3100786 3100835 3102380 3103177 3103445 3103486 3104541 3105958 3106561 3107966 3126626 3129759 3132705 3142819 3153098 3161291 3166052 3168511 3180674 3180861 3185451 3188399 3193198 3198263 3198863 3202006 3212408 3216292 3216810 3217421 3218454 3218659 3219051 3219056 3225302 3226257 
002160	PK336	0004950	1	1040045 1064752 1068549 1159063 1162008 1170071 3073357 3076456 3083787 3086400 3096592 3099448 3112067 3114802 3191520 3201354 
006846	TH224	0824244	1	1029737 1066309 1082907 1143639 1161482 3097120 3099822 3107980 
003026	TH251	0222805	1	1056963 1077294 1078819 1079363 1081249 1094929 1104669 1170703 3073004 3074570 3077064 3077336 3104731 
006029	DAL204	0409737	1	0480377 1008967 1017832 1065796 1078680 1082842 1088214 1090564 1094134 1101406 1116854 1160158 1163391 1167714 1170303 1171905 3070344 3070438 3071136 3074792 3079862 3081669 3087352 3087444 3089081 3092431 3092999 3093221 3094719 3094992 3095842 3096962 3098799 3098883 3099165 3100110 3100408 3102316 3102599 3105170 3105854 3153272 3153273 3211369 3211884 3212471 3212915 
008803	EHIII	0576472	1	1078508 1131602 1146215 3071734 3198776 
011331	PK300	3325447	1	1021751 1064780 
007010	CARP25	0162976	1	0501319 1026650 1056600 1066431 1078390 1101031 1112377 1169257 3073568 3075371 3076896 3085504 3093190 3094722 3099420 3107658 
009262	CAN314	3196642	1	1167438 3094695 3102969 
003277	PK128	0675005	1	0668952 
010724	PK232	1168490	1	0700408 1002036 1025460 1038420 
002151	PK349	3319913	1	1077874 1080789 1160614 3070697 3073507 3086583 3088352 3098948 3107254 3110744 3113981 3127487 3127715 3129160 3134622 3157738 3186604 3188275 3192700 3192954 3196371 3196629 3200235 3202261 3212073 3218938 3220990 3221305 3221716 
007099	CARP21	0028980	1	0827963 0911775 1013071 1020695 1024315 1056738 1064148 1080757 1084185 1158208 3070440 3105612 
008479	DAL112	0031619	1	1079614 1098099 3076576 
008500	GOA	0031619	2	0827963 0906618 0987937 0991120 1000750 1050781 1064270 1073544 1077003 1079614 1082799 1084017 
003572	TAYF	3092941	1	0832653 0991213 1003389 1018174 1019212 1025379 1038303 1039868 1039943 1040868 1053370 1056012 1056320 1058180 1065196 1066335 1066778 1066924 1076437 1079444 1084334 3080937 
002472	EHSEM	0493725	1	0897931 0950942 0998351 1001806 1005315 1019025 1019827 1023494 1034578 1055640 1058058 1058242 1065945 1066007 1082905 1083430 
002876	TAYG	1084458	1	1094520 1099662 3074551 3100678 3104660 3130894 3184862 3201250 
002878	PK200	0004955	1	1028249 
004735	TAYG	0004955	2	0897931 1017840 1037338 1089147 1099662 1111549 1166163 3090519 3099822 3106131 3196465 
009233	ROSTUD	0029475	1	1080792 
005141	EHII	0493856	2	0900525 1008967 1143265 3089892 3096693 3102969 3104587 3134461 3134622 3179084 3202006 3217362 
008420	GIL210	0031553	1	0900525 1039679 1086489 3070017 3100927 3199006 3202466 
001430	PK278	0020093	1	0901262 1017412 1017840 1037338 1044157 1059572 1082919 1166163 
005247	TH3F	0493855	1	0906618 1142309 
009304	TAYC	1020104	1	0992186 1005412 1010750 1054176 1057592 1066308 1076783 
001165	PK229	0309967	1	0904680 1000750 1004225 1009559 1011104 1013197 1020478 1030693 1037745 1056281 1067933 1068526 1077065 1077815 1079771 1095157 1095596 1115477 1126492 1129814 1140609 1150699 1163326 1163860 1169109 3064940 3064977 3070406 3092972 3094033 3104489 3174234 
011044	PK259	3213249	1	
001213	EHLEC	0031471	1	0987937 1018817 1025569 1055078 1057261 1077417 1078198 1081101 1087782 1088882 1103391 1134015 3072293 3082398 3082830 3085521 
001838	PK180	0168763	1	0905682 1020083 1056203 1065646 1067297 1080653 1082799 1087116 1088384 1100383 1105086 1116377 1149565 1169386 1170860 3074711 3074936 3075745 3075829 3079272 3080198 3086180 3086565 3087493 3092969 3095588 3099467 3099704 3099729 3103807 3106953 3107323 3107993 3160149 3160321 3199401 3199454 3201900 3224949 
008447	GOB	0132890	1	0920400 0988620 0992796 1019674 1042335 1049299 1050781 1053105 1056024 1056722 1065654 1067724 1077003 1092999 1144234 1150758 1160658 3070536 3075163 3102974 
003515	TH102	0031477	1	0906447 1021017 1037291 1044561 1059654 1065238 1084363 1169331 
007127	PK349	0162976	2	0906447 0911775 0917040 0920400 0993790 1001394 1013071 1018301 1019674 1020695 1024315 1025623 1027597 1030369 1040818 1056203 1056738 1056815 1064148 1066679 1067748 1067862 1068109 1076246 1077257 1077294 1077416 1078648 1080149 1083626 1084185 3105612 
001862	GIL101	0031557	1	1017492 1064605 1077413 1099059 1158007 1169962 
002992	TAYE	3195619	1	0906963 1084187 1099178 1169382 3080592 3097890 3104658 3114024 3125605 3158316 3158773 3162076 3184641 3184743 3195980 3200015 3200739 3200866 3211821 3221546 3224484 
004290	DAL318	1168243	1	1038671 
006042	TH224	0409737	2	0909942 0958492 1025644 1036027 1036225 1055348 1058223 1065796 1068526 1077482 1080653 1088384 1104216 1143290 1146370 1150965 1159063 3070406 3072594 3073666 3086400 3097341 
006044	TAYD	0207327	1	0909942 0948095 0987600 1005082 1006438 1006444 1009729 1020520 1025629 1025644 1035148 1036225 1037541 1049929 1055348 1058223 1059469 1065183 1067334 1076989 1077161 1089147 1096470 1146370 1157047 3072477 3072594 3073169 3073666 3075188 3076211 3079376 3093174 3097607 
003031	TAYSEM	0375562	1	1058048 1078836 
008801	EHI	3194197	1	0916427 1005427 1076274 1076854 1088690 1169341 3133028 
010962	RCSEM	0915760	1	1020370 
011195	PK264	3212821	1	1049050 3092985 3107963 3133434 3162926 
004355	PK354	0847593	1	0917040 0988990 1020727 1057779 3132900 3134350 3163273 3225118 
005730	PEMSTD	0031392	1	
007125	PK336	0162976	4	0917040 0993790 1000750 1001394 1001905 1020695 1023923 1024315 1027597 1030369 1056963 1066679 1067748 1067862 1068109 1077257 1077294 1078819 1079614 1080149 1083626 3073143 3085644 
001151	PK25	0309967	2	0918549 1068549 1080808 1088120 1090933 1100129 1102354 1116854 1131189 1170757 3064940 3071094 3072063 3073138 3073146 3074289 3082398 3086015 3087394 3087465 3087983 3088421 3089341 3090066 3090785 3092236 3092580 3093369 3095050 3095588 3096592 3097953 3098747 3099165 3099989 3100155 3102105 3102278 3102316 3104653 3105818 3116805 3118334 3126626 3129544 3130894 3132705 3134180 3153098 3160321 3161051 3167586 3172803 3196371 3201250 3202261 3211569 3212786 3212902 3216872 3218938 3219871 3220365 3223998 
001841	PK10	0814748	1	0918549 1003644 1025533 1029566 1055290 1065142 1083594 1085106 1088558 1088785 3071094 3072484 3080595 
006508	PK337	0031478	1	1136830 3085836 3100897 
004082	TH104	0854975	1	0919772 1019006 1023923 1039831 1040818 1065271 1170479 
010953	CARP17	0058557	1	1006105 3073143 3087407 
002564	ROSTUD	1168490	2	0948095 3070476 
011035	DAL105	3213250	1	1034405 1102030 1170567 3092236 3144208 
011325	GOCOM	0554585	1	
