84.770226
Zero Conflict:39284
Nonzero Conflict:3455
Course	Room	Teacher	Time	Students
004014	11 / 23 / 11	PK328	3996718	1	3432357 3712913 3793612 3653200 3774943 3667453 3762625 3769494 3931001 3816466 3583596 
012354	8 / 28 / 8	TAYF	0492321	2	3432357 3581786 3771823 3799593 3481532 3797855 3910508 3910761 
012355	5 / 50 / 5	DAL315	3817289	3	3432357 3771823 3668765 3668895 3910741 
015450	3 / 50 / 3	DAL315	1083671	4	3432357 3676165 3560199 
004082	9 / 23 / 11	EHII	1167978	1	3580095 3559657 3559857 3558800 3576248 3599497 3668775 3668816 3668920 
007127	23 / 75 / 23	PK349	3198619	2	3460718 3516442 3559624 3559645 3568950 3577795 3581038 3570123 3690445 3581207 3487623 3518231 3560199 3561402 3581995 3483954 3581249 3510878 3796230 3542887 3692609 3463919 3581192 
007381	40 / 192 / 40	PK20	0031611	3	3462240 3575309 3705083 3725997 3789573 3816336 3796237 3767997 3521461 3525604 3797206 3592680 3788983 3819645 3711406 3821231 3610681 3595163 3661465 3677885 3816104 3818762 3822613 3581786 3690652 3693286 3768356 3581149 3679221 3695784 3578673 3668777 3668868 3774124 3797605 3797708 3910510 3910539 3910614 3910622 
015243	15 / 70 / 15	PK278	0031631	4	3462240 3552259 3577806 3581085 3596492 3694434 3574866 3694433 3556617 3574137 3558838 3693219 3668969 3797650 3797806 
002174	10 / 75 / 10	PK349	3926209	5	3471450 3505157 3580269 3521265 3561074 3581996 3559302 3580251 3574543 3650578 
001765	12 / 192 / 12	PK20	3927849	5	3474374 3547282 3693565 3699593 3819309 3462019 3581389 3823228 3668801 3797777 3797780 3910677 
003572	31 / 192 / 31	PK20	0024092	6	3474374 3483036 3484746 3502893 3524341 3544254 3547282 3559900 3560687 3575769 3581171 3581870 3699536 3818686 3560511 3540714 3561001 3462019 3551641 3480734 3549052 3561318 3581846 3471190 3578177 3581596 3473086 3576230 3580407 3483546 3578488 
005197	18 / 75 / 18	PK349	1020104	6	3480728 3581247 3591591 3668538 3559903 3560649 3492423 3577054 3579579 3691228 3857764 3914822 3819542 3581981 3668986 3669019 3797808 3797817 
