64.28074
Course	Room	Teacher	Time	Students
001213	20 / 34 / 27	EHI	0031471	1	0310347 3331180 3359596 3405451 3415849 3422289 3425356 3431158 3432223 3434428 3434468 3435161 3438472 3443283 3451496 3451663 3455058 3455291 3459645 3461933 
001248	6 / 28 / 22	DAL300	0031388	1	3340287 3405619 3424520 3430944 3431535 3431740 
012317	4 / 11 / 10	DAL10	3554385	1	0750570 3413356 3475745 3475941 
003277	0 / 8 / 6	RCSEM	1061861	1	
007372	20 / 30 / 24	PK229	0603646	1	1005720 3198263 3396377 3417908 3420434 3432077 3439437 3439899 3443731 3444536 3453262 3455043 3457935 3459109 3460820 3462516 3463453 3467452 3469615 3484314 
014112	15 / 30 / 26	BYC127	3452853	1	1057610 3413923 3432595 3445680 3454059 3483965 3484898 3574563 3576477 3668783 3668811 3668894 3668971 3669002 3669027 
005282	1 / 3 / 2	PK231	0493856	1	3437365 
008769	34 / 47 / 62	PK180	0428728	1	1086489 3196460 3337463 3438471 3439387 3441004 3448314 3458136 3458957 3460338 3460737 3462416 3465050 3466962 3476899 3478964 3479054 3479085 3479350 3480810 3481557 3481967 3484243 3485537 3486311 3486389 3486777 3487640 3574866 3575971 3576449 3581171 3581952 3650578 
001161	13 / 30 / 18	BYC127	0031388	2	1160238 3250131 3418606 3421044 3422289 3461937 3462417 3462964 3463022 3463879 3481798 3576553 3651077 
002855	142 / 142 / 313	PK20	0031399	1	1160238 3226303 3432357 3460718 3462565 3465332 3470393 3470797 3470846 3471190 3471447 3471450 3473086 3474374 3476864 3477425 3478356 3479311 3479534 3480728 3480791 3480867 3480868 3480999 3481391 3481532 3481894 3481944 3482101 3482288 3483036 3483042 3483306 3483511 3483640 3483954 3484746 3485170 3485628 3485756 3485774 3487623 3492392 3502893 3503382 3503587 3503630 3503865 3505157 3505185 3506324 3508682 3510665 3510878 3510971 3512896 3513947 3514095 3514835 3514964 3516442 3516634 3518231 3519078 3519499 3519726 3520100 3521265 3521272 3521461 3524066 3524341 3524963 3525604 3529298 3530220 3531305 3533093 3533264 3537536 3538202 3538400 3538688 3538928 3539996 3540124 3540190 3540428 3540662 3540705 3540714 3542887 3543742 3544254 3544262 3544945 3546417 3546891 3547282 3549052 3549272 3551641 3552259 3555254 3555932 3556169 3556594 3556617 3556970 3557244 3557478 3558528 3558543 3558739 3558800 3558838 3559149 3559225 3559302 3559462 3559476 3559534 3559537 3559591 3559612 3559624 3559645 3559657 3559804 3559815 3559843 3559857 3559870 3559872 3559900 3559963 3559970 3560167 3560193 3560199 3560308 3560373 
004274	33 / 55 / 90	PK243	3092832	1	3415766 3418606 3431750 3433962 3436514 3461975 3462417 3465591 3467781 3474789 3476085 3479885 3483546 3485327 3560649 3561229 3576351 3576438 3576480 3576576 3576624 3579414 3579579 3580217 3580341 3581149 3581207 3581596 3581962 3668812 3668881 3668930 3668974 
003500	6 / 17 / 15	TAYC	3194193	1	3447306 3477580 3484845 3485642 3576753 3578488 
003572	31 / 39 / 35	PK349	0897399	1	3374470 3374569 3375685 3406406 3413146 3418264 3418441 3420037 3421153 3422414 3424318 3424363 3425114 3425401 3426654 3426717 3426718 3428844 3429732 3429832 3432238 3432622 3433275 3434210 3435183 3435380 3435397 3437252 3438465 3439402 3487243 
010844	5 / 10 / 7	CARP17	0824088	1	3418908 3434762 3440175 3455341 3576466 
007125	15 / 23 / 19	PK259	0162976	1	3213028 3421753 3426649 3430298 3432243 3434079 3434124 3437295 3437827 3439624 3439917 3453856 3459613 3463353 3463708 
