85.440155
Zero Conflict:48800
Nonzero Conflict:3803
Course	Room	Teacher	Time	Students
001837	1 / 1 / 1	SW2	3452118	1	3105802 
002153	60 / 139 / 119	PK20	3415849	2	3105802 3481664 3489089 3497993 3539996 3560256 3579291 3579864 3580211 3611135 3629467 3651605 3652353 3692796 3692862 3693789 3694754 3695368 3722764 3797331 3818029 3818274 3821069 3823130 3559464 3630501 3650277 3652276 3687862 3818773 3821440 3558796 3609553 3715444 3721962 3816483 3651487 3671851 3695543 3710991 3820588 3716638 3789175 3668196 3816722 3581918 3650239 3821197 3694101 3699567 3768197 3680751 3689500 3722926 3821097 3816554 3816104 3693224 3820732 3576212 
006847	52 / 139 / 95	PK20	3646602	4	3105802 3430298 3461197 3475298 3480714 3481805 3489089 3493748 3496673 3516634 3579864 3591591 3651605 3693789 3693813 3695368 3483298 3558796 3574137 3631215 3496439 3521461 3529298 3650578 3668196 3575483 3470846 3481943 3591844 3650956 3691241 3638301 3651017 3693224 3482323 3482592 3576311 3576403 3576406 3576410 3576421 3576464 3576496 3576536 3576555 3668790 3668829 3668846 3668855 3668912 3669050 3797616 
012832	15 / 24 / 17	DAL6	1168592	1	3397840 3475298 3479085 3469520 3487093 3485054 3485361 3486141 3546417 3559970 3580095 3559804 3446353 3576429 3668923 
015106	11 / 26 / 11	BYC127	3896857	2	3397840 3668623 3464398 3576231 3433962 3480166 3486838 3576417 3576426 3576521 3668923 
001851	20 / 79 / 20	TH110	0409956	6	3426943 3461197 3474620 3476797 3558739 3576260 3581085 3581920 3694432 3823130 3485169 3487055 3486379 3529298 3470846 3467093 3481862 3576386 3576512 3599497 
008770	46 / 139 / 46	PK20	0428728	3	3426943 3461197 3516442 3596713 3651365 3651816 3689893 3690020 3694481 3694813 3728679 3796007 3559464 3687862 3691983 3693276 3480734 3690800 3796723 3816483 3631215 3695542 3695543 3689919 3611048 3666207 3692756 3579645 3692269 3816336 3620017 3699567 3663306 3680751 3694289 3695022 3768356 3818024 3689329 3816181 3692514 3694828 3768686 3474395 3910507 3910592 
014984	14 / 79 / 14	TH110	3577231	5	3426943 3461197 3475573 3476797 3575928 3581085 3559464 3650277 3487055 3591211 3481862 3576415 3576522 3797828 
009303	21 / 79 / 21	TH110	0029475	3	3432357 3445680 3465050 3467427 3561772 3591591 3479355 3487055 3433686 3579579 3478309 3581827 3467199 3486782 3457873 3476082 3506165 3575581 3576417 3576465 3576529 
013182	19 / 59 / 20	PK182	1020104	4	3432357 3474374 3483511 3538688 3774943 3789070 3796732 3817668 3819367 3485628 3667503 3771747 3694810 3789464 3486838 3557478 3768972 3576548 3576563 
