79.4071
Zero Conflict:45050
Nonzero Conflict:3117
More students interested than room limit: 3
Course	Room	Teacher	Time	Students
007888	2 / 4 / 2	DAL212E	0470839	1	0171491 3462246 
005271	7 / 16 / 9	CARP13	1137952	1	0496921 3350298 3389574 3458451 3458469 3463126 3482588 
003406	22 / 60 / 33	PK20	3320456	2	0750570 3334029 3416998 3430527 3441310 3457988 3463022 3464638 3476930 3477576 3479718 3483546 3483567 3484750 3484752 3485416 3485727 3485800 3486182 3486311 3486569 3487316 
011298	19 / 50 / 19	TH110	0058557	2	0825970 3396312 3414205 3419470 3429732 3431672 3433686 3442641 3446645 3460820 3461826 3462293 3463526 3463589 3466014 3482198 3484243 3486844 3487621 
008764	47 / 91 / 47	PK278	0428728	3	1086489 3337463 3429810 3441004 3448314 3450546 3451168 3455227 3455625 3458136 3458957 3460338 3460737 3461197 3462416 3462639 3464638 3465036 3465050 3466962 3469615 3475745 3475941 3478050 3478964 3479054 3479085 3479350 3479718 3479885 3480069 3480810 3481557 3481875 3481967 3483003 3483467 3483546 3484243 3485228 3485288 3485537 3486311 3486389 3486777 3487276 3487640 
007397	15 / 50 / 15	TH110	3474098	3	3093424 3342969 3352269 3363735 3396377 3405248 3411158 3411254 3420434 3429894 3433788 3433881 3438443 3439283 3439564 
008423	12 / 91 / 12	PK278	0132890	4	3093424 3344151 3372100 3377851 3419002 3426638 3439588 3455294 3457979 3459647 3478309 3481557 
012107	10 / 73 / 10	DAL300	0031619	5	3093424 3337246 3411186 3420837 3434210 3439588 3456290 3461057 3462115 3462414 
013999	4 / 58 / 4	PK338	3461401	4	3094516 3340797 3398070 3411018 
005217	12 / 91 / 12	PK278	0493856	5	3103190 3219927 3340287 3404534 3415217 3437365 3439511 3440024 3460073 3463919 3477580 3482989 
005310	21 / 91 / 21	PK278	1020104	6	3103190 3251781 3252368 3330264 3342762 3342814 3344218 3350298 3350812 3355412 3362442 3367107 3395624 3397992 3402266 3411005 3412381 3413574 3417314 3437701 3462936 
007028	5 / 91 / 15	PK278	0316015	7	3103190 3236337 3456645 3461937 3480166 
