64.26342
Course	Room	Teacher	Time	Students
005728	1 / 9 / 5	RCCON	0031543	1	1065238 
009283	4 / 9 / 7	CARP13	1084297	1	0145661 0951991 1039831 1079564 
008501	7 / 14 / 10	EHI	0031553	1	0534728 0858864 0859719 0861648 0871788 0903222 1003539 
004804	8 / 19 / 15	GOB	0348369	1	0672478 0869575 0904719 0947693 1081939 1085324 1171297 3072063 
005310	8 / 16 / 11	PK227	1020104	1	0819263 0823997 0827772 0869670 0883015 0890945 0896487 0918277 
002569	3 / 8 / 5	CAN314	0564741	1	0700408 0781976 0987613 
001837	49 / 60 / 60	PK25	0409956	1	0710449 0860257 0884876 0992796 1004225 1006744 1017444 1020150 1021867 1025533 1029566 1034405 1038420 1041559 1055290 1056688 1056963 1065142 1066778 1076009 1076989 1078390 1078921 1079363 1079993 1083594 1088785 1095157 1098099 1099059 1129814 1142212 1143290 1158007 1169257 1169962 1170071 1170303 3065039 3070344 3071094 3072447 3072484 3073357 3073666 3074570 3076930 3078073 3080595 
002992	23 / 31 / 38	EHII	3093799	1	0849245 0849379 0852945 0860532 0899316 0902217 0909240 0989590 0991672 0999195 1034578 1065271 1066431 1094134 1096152 1101031 1102723 1143265 3067556 3075188 3077064 3080198 3081061 
007405	0 / 6 / 5	PK154	0031611	1	
004016	10 / 21 / 16	PK278	0215359	1	0746210 0852148 0889210 0989432 1007952 1085106 1141220 1143639 1169402 3072208 
002402	10 / 17 / 13	TAYC	3090482	1	0746213 0807750 0859186 0869484 0882728 0887467 0906085 0915622 0918064 1001806 
004275	25 / 31 / 34	TAYF	0031577	1	0747519 0904680 0909216 0911775 1005412 1017840 1018817 1056281 1057779 1064148 1064385 1067724 1076299 1076923 1077065 1078508 1078648 1083626 1083627 1084321 1086867 1169968 3073138 3074930 3077163 
005161	2 / 15 / 11	DAL318	0031582	1	0909693 1122784 
001249	9 / 21 / 16	PK354	0031471	1	0748765 0773014 0830197 0858752 0871255 0900409 0904540 0911706 0914260 
