95.786865
Course	Room	Teacher	Time	Students
004083	THTL	0376136	1	0145661 0795445 0903449 0915740 0945809 0965927 0972660 0982172 0988355 0999689 1000122 1000939 1040818 
006024	PK338	0301909	1	0254082 0897931 0948568 0954240 1001894 1006105 1008967 1017492 1017832 1067251 1077413 1080654 1080808 1088785 1090564 1092187 1094134 1094929 1099178 1104151 1141167 1146215 1163278 1163391 1166163 1169962 3070344 3070438 3070881 3071136 3074711 3074965 3077033 3080612 3081669 3087352 3087449 3088117 3088521 3088978 3089081 3089566 3090519 3092431 3092999 3093190 3093221 3093369 3093697 3094719 3094809 3094908 3095105 3095335 3095719 3095842 3096149 3096547 3096592 3097133 3097158 3097636 3098330 3098883 3099448 3099774 3099986 3100110 3100408 3100835 3102057 3102316 3102380 3102599 3103038 3104770 3105511 3105818 3105862 3106561 3106835 3107254 3107966 
006026	PK349	0213446	1	0254082 0911802 0959200 0989590 1026650 1036442 1058223 1077874 1080303 1093549 1094520 1095157 1100383 1112377 1136830 1145146 1170033 1170370 1170709 1172030 3069337 3074289 3074551 3074634 3075188 3078465 3079675 3089009 3094033 3095630 3099729 3102380 3103445 3103807 3104899 3106769 3107323 
008764	TH110	0899465	1	0254082 0999689 1037291 1056024 1086710 1087116 1088785 1161960 1165961 1169331 1170709 3068353 3071136 3074711 3079862 3080198 3085728 3087493 3088124 3088521 3090785 3092431 3093697 3095625 3099704 3100408 3100678 3102153 3102380 3102915 3104541 3105046 3105821 3106074 3106953 3107589 3112067 3195980 
003003	PK180	3214464	1	0480377 0906447 0945264 0966414 1001394 1056963 1067862 1078836 1079363 1079564 1102530 1131602 1157047 1170703 3065039 3067556 3072477 3073169 3073384 3074570 3077336 3077472 3077809 3080473 3080612 3085513 3087449 3092972 3093190 3095105 3095649 3095842 3099757 3100989 3102057 3104731 3105612 3105854 3107966 3107993 
010965	CARP21	0897706	1	0649837 0853174 0861816 0956475 0980544 0993506 1005315 1015256 1029566 1030693 1039868 1053370 1056320 1085061 1088192 1170470 1170860 3080937 
004815	CAN314	3092667	1	0672478 0967042 1001351 1066982 1100625 1122905 3078500 3092985 3103177 3106769 
006504	TAYE	3198623	1	0672478 0906963 0918549 0984724 1013197 1017492 1025623 1055590 1056024 1066309 1076299 1088120 1088214 1088690 1116854 1143228 1144234 1165961 3064977 3071015 3071734 3082682 3087407 3091573 3092880 3093174 3094719 3095625 3098292 3099729 3102884 3104386 3104658 3106068 
011230	PK200	1167856	1	0700408 1017339 1171297 3077471 
006555	CARP13	0127086	1	0731629 0960497 1021017 1021867 1055078 1076299 1088636 1170860 
006043	EHLEC	0409737	1	0744449 0896929 0909240 0915622 0952008 0964596 0967988 0970193 0987600 0999715 1000355 1002405 1005082 1005112 1006438 1007394 1009729 1016434 1018936 1020520 1024283 1040818 1049929 1064780 1067334 1068052 1076989 1077161 1081917 3073169 3077471 
006060	PK154	0031384	1	0744449 
008446	TH111	0893542	1	0751788 0853174 0897034 0906085 0949279 0971073 0988620 1000750 1005346 1007134 1007882 1029737 1056012 1056738 1056970 1058048 1082799 1098099 1150758 3076576 3090362 3099704 
008501	TH102	0125630	1	0751788 0906085 0907596 0913989 0945635 0967042 0971073 0972633 0976318 0988544 1006405 
010966	ROSTUD	0775640	1	0751788 0966094 1020520 1076009 1105086 1128560 
001840	DAL204	0168763	1	0757321 0786916 0859231 0908998 0946010 0986807 0988271 1000990 1004733 1009559 1013071 1017444 1017492 1020150 1036442 1039868 1056970 1067933 1077482 1078921 1079771 1080757 1081250 1082907 1088558 1092116 1096113 1141729 1142309 1143723 1149270 1159063 1169109 1170860 1171461 3070344 3070440 3073357 3098948 3106953 3112067 
001891	PK264	0031557	1	0757321 0786916 0908998 0920095 0966299 1088180 
011209	PK231	3208554	1	0757321 0987613 1143290 
001474	GIL210	0020093	1	0779081 0900240 0912439 0913880 0950504 0993532 0999195 1005149 1007196 
011204	PK243	0309967	1	0779081 0871681 0887586 0904516 0909091 0913880 0915622 0945449 0951991 0952211 0954830 0959200 0986807 0988245 0988263 0988544 0988625 0989590 0991668 0992796 0993517 0993818 0999733 1002248 1002606 1002706 1004206 1005112 1005720 1006899 1007554 1008967 1010643 1018817 1025508 1025569 1030683 1036442 1037745 1038420 1058223 1059654 1063875 1064605 1077417 1077874 1078198 1080792 1082708 1087081 1088180 1088882 1092999 1095157 1101350 1101406 1111549 1117264 1134015 1143265 1143717 1161132 1161482 1170071 1170303 3064940 3070344 3070648 3073138 3074167 3076618 3077033 3077762 3078408 3082398 3085986 3088988 3089611 3090266 3090362 3091295 3092360 3094906 3095009 3098754 3100408 3102316 
011205	CARP25	0406445	1	0779081 0871681 0913880 0950504 0954830 1018817 1025569 1055078 1088214 1088882 1095157 3086015 3095625 3098796 3106131 
001837	PK25	0409956	1	0781523 0870197 0948390 0972660 1005102 1008925 1017492 1036225 1040045 1040874 1064752 1065148 1065732 1077413 1080648 1081101 1082315 1082842 1084057 1085106 1088558 1092187 1099178 1102030 1111549 1115477 1116854 1139478 1143639 1143723 1150699 1150965 1159063 1160158 1160614 1162008 1163326 1163860 1170823 1171905 3064940 3068712 3069991 3072208 3073507 3076456 3077623 3082682 3088117 3088978 3093221 3093697 3095009 3095387 3096592 3097158 3098754 3104489 3105166 3107254 3112067 
002161	PK229	1083806	1	0781523 0870197 1010643 1025460 1029566 1041559 1045379 1059572 1064605 1066309 1082907 1084057 1085106 1088785 1099059 1101406 1116854 1119989 1133174 1134358 1143639 1150965 1158007 1160158 1169962 1170303 3068712 3072484 3077762 3078073 3080595 3093770 3095719 3096547 3099165 
006847	TH224	0824244	1	0781523 0870197 0954240 0970193 0988263 1017444 1020150 1021867 1029566 1029787 1055290 1067460 1068371 1076009 1078921 1079366 1119989 1134358 3064940 3070406 3073357 
001871	EHSEM	0027651	1	0786916 
001546	GIL101	0031756	1	0828394 0907063 0913989 0918009 0920237 0964596 0993532 1057610 1065142 1087782 3070374 3099420 3099704 3100897 3105820 3105821 
001552	PK328	0129398	1	0828394 1087782 
011203	RCSEM	0129398	1	0828394 0959919 0966125 
001179	EHI	0856193	1	0828596 1017412 1055078 1078198 1078819 1084017 1087782 1142309 1171905 3072447 3073666 3080473 3082398 3087433 3088812 
001249	TAYSEM	0031471	1	0828596 0871681 0903917 0918064 0954830 0966077 0966299 0986807 0991763 0992189 0992616 0993551 1007554 1007842 1037745 
003441	EHII	0897706	1	0832653 0877028 0906447 1020478 1038303 1065196 1066778 1079756 1088882 1095349 1121871 1122905 1129708 1169331 1170860 3068369 3077163 3107963 3107966 
004036	DAL100A	0163316	1	0832653 0951991 1006799 1065646 1077417 1085106 1095717 1099059 1104669 1143639 3067556 3072208 3087433 3104731 
