55.634544
Course	Room	Teacher	Time	Students
007877	3 / 7 / 5	PK128	0031386	1	0163913 3425204 3451063 
006023	61 / 61 / 93	DAL300	3452833	1	0496952 3103203 3120788 3136630 3177063 3211393 3215889 3252851 3262890 3306703 3307952 3322722 3329656 3331473 3331638 3332580 3333105 3344691 3348796 3374832 3388630 3390492 3403968 3404051 3404683 3404942 3405863 3409420 3409519 3409736 3409777 3414175 3417572 3422024 3422232 3422823 3423128 3423208 3424094 3424723 3425923 3426085 3426271 3426552 3427492 3427819 3428114 3428193 3428541 3428733 3428936 3429933 3430249 3430442 3430796 3430863 3430865 3431580 3431702 3431980 3432092 
011321	11 / 18 / 16	CAN314	0028980	1	0692830 3108886 3118027 3191210 3193987 3193996 3211155 3213909 3256154 3316273 3329744 
008763	28 / 37 / 54	PK243	0428728	1	0742992 3084353 3188882 3209232 3209843 3323493 3323539 3329885 3335809 3336037 3344231 3393733 3409424 3410213 3416740 3418635 3423366 3423482 3423870 3424162 3424172 3427583 3430013 3430894 3431705 3432242 3432446 3450544 
003572	35 / 35 / 38	BYC127	0024092	1	0854238 0997873 1095145 1162443 3079120 3095417 3101150 3104014 3104716 3119630 3125450 3125873 3126883 3149019 3152434 3152788 3153306 3155201 3165225 3175356 3177284 3179026 3191823 3194474 3194873 3205208 3209949 3210027 3211128 3211478 3212784 3215784 3216840 3218135 3220189 
007372	22 / 28 / 32	PK25	0603646	1	0892947 3091892 3094527 3095765 3097009 3219633 3238414 3239030 3244203 3248177 3303921 3335184 3343996 3349789 3380907 3388844 3397566 3401632 3406817 3409425 3419141 3424361 
008500	11 / 16 / 15	EHI	0031619	1	1078911 3163183 3173096 3191876 3208714 3213402 3216244 3216906 3217434 3217439 3218034 
001836	35 / 47 / 59	TH110	3452118	1	1069904 1157995 3087141 3197905 3242147 3249531 3299552 3303949 3316614 3316693 3317266 3322777 3324108 3332714 3333260 3356346 3357413 3381343 3382098 3388003 3388734 3388883 3396570 3403581 3403680 3405436 3407233 3408625 3409419 3414711 3419157 3423867 3424449 3425017 3426890 
002151	33 / 50 / 64	GOB	0428815	1	0951759 3153713 3204688 3217346 3266721 3333301 3333501 3352018 3352587 3358246 3389987 3397567 3397573 3398166 3405092 3405873 3406150 3408041 3421242 3423577 3423716 3424660 3427461 3427735 3427806 3429352 3429563 3429801 3430455 3430709 3431091 3432321 3432597 
006846	20 / 32 / 37	TAYF	0402773	1	3087948 3095908 3114701 3115992 3125127 3177873 3185376 3211006 3232650 3242649 3250904 3260264 3304008 3307517 3308695 3309190 3310852 3322084 3329812 3364694 
006519	2 / 11 / 8	TH251	0031478	1	3086995 3322939 
003277	2 / 9 / 7	BYC100	0675005	1	1058218 3217195 
011962	1 / 5 / 4	TH129	0492451	1	3306968 
002160	20 / 37 / 54	DAL119	0301910	1	3158474 3204830 3219639 3247055 3261847 3311410 3314945 3316281 3329668 3330273 3331578 3331989 3388714 3403576 3408820 3417859 3423871 3427670 3431750 3432458 
004304	0 / 4 / 1	PK232	3448653	1	
006029	37 / 38 / 59	EHLEC	0213446	1	1073211 1156319 3095612 3204905 3220923 3243105 3245522 3264020 3334056 3335391 3351610 3357841 3373472 3373902 3374627 3381996 3389864 3394688 3396601 3397250 3404522 3405286 3405615 3406438 3406889 3407566 3408037 3408274 3409080 3409557 3409934 3410516 3416098 3417786 3418177 3424681 3424766 
001547	2 / 8 / 7	RCSEM	1054236	1	1075130 3126731 
002874	2 / 8 / 7	PK227	0031582	1	3425181 3428628 
011943	4 / 17 / 16	PK354	3393009	1	3126639 3205138 3216871 3305828 
001213	19 / 25 / 26	TAYE	0031471	1	1124340 3113753 3123316 3125322 3152623 3155060 3166656 3188793 3209294 3209873 3211360 3215601 3216609 3228759 3239494 3265154 3311445 3315776 3323189 
001248	5 / 13 / 12	TH121	0254151	1	3122857 3126602 3135241 3160008 3212787 
012666	3 / 7 / 4	PEMSTD	0254151	3	1124340 3212787 3323189 
012891	4 / 16 / 14	BYC106	3453004	1	3216914 3322740 3332421 3357061 
008824	7 / 11 / 8	EHIII	0031572	1	1138637 3161390 3191198 3192657 3212293 3215081 3217415 
001862	5 / 15 / 13	BYC239	3422398	1	1155748 3092781 3210074 3323692 3323699 
006538	3 / 11 / 8	TH111	3451414	1	3111037 3121199 3248179 
006555	6 / 13 / 8	TH121	3451414	3	1155748 3152571 3160933 3178019 3232650 3410355 
003027	11 / 20 / 19	PK10	0375562	1	3204306 3204893 3215759 3217667 3220304 3221557 3223593 3261754 3316819 3322141 3389664 
005181	19 / 26 / 29	DAL2	0493855	1	1162423 3068444 3105382 3121966 3194683 3211396 3254195 3322686 3330926 3333138 3343234 3354864 3388046 3389488 3390414 3396808 3404308 3405288 3421988 
005247	3 / 12 / 10	RCCON	0029475	1	3213840 3233697 3252374 
009304	15 / 25 / 16	TAYE	0493855	3	3068444 3082058 3095391 3126639 3126772 3127044 3153473 3155695 3171506 3197905 3211393 3213840 3216013 3217793 3223001 
011844	13 / 30 / 18	DAL25	0031471	3	1162423 3084353 3125322 3125808 3126883 3209294 3256154 3329836 3388735 3389314 3389488 3389987 3407233 
003441	8 / 22 / 21	PK336	0897706	1	3219920 3223001 3248326 3295766 3312114 3350800 3396763 3441685 
003485	19 / 37 / 20	PK349	0024092	3	1162443 3215876 3220189 3224239 3305828 3330926 3331989 3350650 3356399 3366991 3388458 3395005 3407079 3408495 3409760 3421946 3422564 3426961 3441685 
008479	15 / 38 / 21	EHLEC	0031619	3	3061917 3150738 3163183 3191876 3212008 3213909 3216244 3265450 3276024 3319378 3322204 3332518 3333459 3382642 3405177 
008485	4 / 10 / 8	CARP15	0031553	1	3205329 3212008 3216633 3319378 
012895	7 / 16 / 16	DAL212A	0428011	1	3061917 3120610 3142378 3177388 3178019 3232225 3323644 
002992	54 / 54 / 69	PK180	3332662	1	3062898 3107592 3190685 3217724 3221143 3242920 3244921 3252673 3309375 3323328 3331483 3331582 3335406 3349875 3356399 3373119 3375084 3381444 3387721 3389687 3395332 3407639 3407911 3409422 3409760 3415386 3416145 3418000 3419071 3419076 3423500 3424073 3424462 3424665 3425673 3426182 3426251 3426367 3426850 3428144 3428156 3429511 3429568 3429717 3430200 3430506 3430895 3431011 3431809 3431950 3431986 3432123 3432497 3432831 
