91.64863
Zero Conflict:24184
Nonzero Conflict:2356
Course	Room	Teacher	Time	Students
002414	4 / 15 / 5	DAL105	0697660	1	0032765 0747562 0887467 0897034 
002871	50 / 83 / 50	PK338	0031416	1	0145931 0772218 0779081 0780735 0781191 0783208 0786993 0802127 0818349 0820055 0825743 0826099 0829397 0849022 0851112 0851310 0858752 0859409 0871255 0899419 0901732 0919158 0948568 0989401 0992186 1001394 1005412 1005427 1009104 1018817 1019212 1025035 1041559 1041981 1053370 1056281 1057261 1057592 1064385 1065196 1065271 1067334 1078508 1080398 1080792 1081006 1081939 1081952 1083627 1084321 
005725	14 / 39 / 17	TAYSEM	0031543	2	0145931 0805926 0825990 0904918 0913115 0914076 0967411 0986262 0987276 0989520 0991668 0991672 1057004 1065238 
001249	18 / 50 / 19	CARP21	0706398	2	0419327 0768235 0769943 0770471 0771438 0780619 0788562 0809224 0809463 0812628 0813277 0818384 0818599 0827928 0828596 0829796 0833695 0857087 
003009	14 / 58 / 14	DAL204	0031406	3	0419327 0853174 0900240 0903229 0904301 0915543 0918074 0918277 0967988 0971315 0986262 0993268 1002729 1007799 
005743	6 / 58 / 6	DAL204	0031392	4	0419327 0741632 0778307 0854345 0859310 0874063 
001190	15 / 68 / 15	PK25	1063511	3	0534728 0833511 0836904 0848150 0850690 0852455 0860532 0862176 0905954 0966077 0976244 1076246 1076922 1078819 1079614 
008799	19 / 68 / 19	PK25	0031572	4	0576611 0657857 0680495 0739031 0748627 0751242 0830886 0836904 0897034 0902118 0908375 0911849 0915467 0918009 0986688 0999896 1000895 1001196 1005971 
003554	3 / 83 / 3	PK338	0599596	5	0603589 0807993 0912333 
002929	2 / 68 / 2	PK25	0695662	5	0634162 0852940 
002952	5 / 68 / 5	PK25	0088906	6	0634162 0769020 0801247 0854032 0855155 
004083	12 / 83 / 12	PK338	0031578	7	0634162 0751823 0777510 0782929 0784558 0790880 0805926 0829788 0830791 0830911 0849243 0852409 
001766	11 / 83 / 11	PK338	1165592	6	0656863 0772735 0779276 0832653 0907150 0920248 0988544 0988631 0995269 1018817 1056738 
005210	6 / 68 / 6	PK25	1020104	7	0656863 0746907 0823997 0885444 0890945 1056096 
005263	37 / 83 / 39	PK338	1167853	8	0656863 0672478 0680495 0741707 0747562 0752318 0754424 0770814 0782876 0783208 0799414 0807993 0809224 0817768 0819263 0828464 0828604 0831435 0831800 0836471 0849022 0849713 0858181 0860298 0861504 0871309 0882728 0888735 0890945 0904516 0918277 0954641 0957333 0986094 0999833 1019827 1057004 
008501	7 / 68 / 7	PK25	0125630	8	0657857 0772032 0776956 0786698 0803579 0825478 0836904 
007032	12 / 68 / 12	PK25	0031573	9	0671926 0808392 0860497 0918074 0984724 1000750 1007799 1019940 1076299 1076923 1077294 1083431 
007365	36 / 83 / 36	PK338	0162977	10	0671926 0852608 0853988 0867125 0903449 0906447 0910403 0914076 0919158 0944831 0952443 0963413 0988245 0991120 1002036 1002047 1003128 1004324 1015275 1017339 1018271 1019006 1019212 1025533 1030369 1041140 1064270 1064385 1067297 1067377 1077413 1079268 1079366 1079993 1083080 1085061 
008766	66 / 83 / 66	PK338	0431786	11	0671926 0709543 0748713 0779081 0786093 0807767 0809463 0825616 0831413 0831548 0850690 0861690 0871681 0896036 0903917 0904680 0909240 0911775 0919283 0944831 0956475 0958984 0959189 0963528 0966077 0972633 0980693 0988100 0991769 0992744 0998323 1000990 1001039 1002364 1003100 1009559 1009729 1013071 1015275 1017339 1018252 1019674 1020520 1025845 1032929 1036442 1039679 1041140 1044561 1049299 1055640 1056270 1056910 1057004 1057779 1064270 1065781 1068383 1076009 1076246 1076783 1077413 1080792 1081006 1084187 1084462 
004817	13 / 83 / 13	PK338	1074848	9	0672478 0773772 0781147 0807750 0809463 0813366 0824983 0912699 0966303 1003476 1005633 1056320 1085324 
001565	11 / 68 / 11	PK25	0826962	12	0677533 0849809 0850607 0860265 0887467 0899292 0907172 0944831 0959919 0989395 1032769 
001567	9 / 68 / 9	PK25	0826962	10	0677533 0849809 0850607 0860265 0899292 0907172 0959919 0989395 1032769 
008459	23 / 68 / 23	PK25	0031333	11	0677533 0769557 0772032 0772305 0773502 0781527 0787430 0788849 0812632 0825990 0827928 0828068 0831798 0832171 0833368 0834472 0858864 0862176 0885910 0906085 0913989 0915589 0945635 
001842	35 / 83 / 35	PK338	0031557	12	0679831 0748713 0768585 0786916 0799016 0803723 0809224 0819118 0824872 0830280 0848150 0850564 0854235 0854345 0860204 0861391 0861815 0865894 0892458 0899636 0901409 0902371 0905540 0909662 0909692 0989590 0991763 0992616 1003644 1004206 1016793 1034578 1064605 1078680 1084185 
003426	6 / 68 / 6	PK25	1084371	13	0679831 0826099 0854235 0887398 0897911 0898872 
004824	11 / 83 / 11	PK338	1063507	14	0679831 0755872 0788849 0857382 0873557 0888735 0899135 0968216 1002036 1046439 1084462 
006024	83 / 83 / 83	PK338	0301909	13	0699614 0746907 0781976 0789284 0812628 0818384 0827786 0851111 0909240 0909942 0911775 0915467 0945034 0945969 0987600 0991213 0992186 0995269 0998885 1001894 1005082 1006444 1006744 1017444 1018857 1020478 1021867 1023494 1024283 1025522 1025644 1027597 1028249 1029566 1032929 1036027 1036225 1038303 1040045 1045379 1055078 1055290 1055441 1056203 1056217 1056320 1056722 1056963 1056980 1058048 1058242 1064045 1064148 1064780 1065142 1065654 1065796 1066335 1066778 1066924 1067460 1067502 1067933 1068052 1068109 1068526 1076009 1076922 1078648 1078680 1078819 1078836 1078921 1080149 1080398 1081917 1082150 1082799 1082907 1083430 1083431 1084017 1084187 
