66.07991
Course	Room	Teacher	Time	Students
010957	2 / 4 / 3	TH3F	1167978	1	0145661 0982172 
006023	64 / 64 / 128	DAL204	0213446	1	0254082 0480377 0787159 0945809 0954240 0971073 0988826 1005548 1006105 1008967 1017492 1029210 1044791 1056815 1063875 1065646 1065732 1067251 1067297 1067382 1077413 1080272 1081250 1086867 1088636 1088785 1090564 1092187 1094929 1100383 1100625 1102030 1104151 1122905 1139478 1146782 1149344 1150758 1169331 1169962 1169968 1170071 1170470 1170479 1171002 3069991 3070344 3072447 3073004 3073138 3073143 3077809 3080198 3080612 3080794 3081669 3085986 3086512 3087449 3087493 3087720 3088117 3088421 3088521 
006848	9 / 21 / 16	PK328	0031347	1	3072594 3085649 3089081 3089892 3093369 3094719 3094992 3097636 3100835 
008763	29 / 55 / 44	PK338	0899465	1	0917334 0988625 0999689 1083594 1086710 3070374 3074167 3079862 3080473 3085728 3088124 3090785 3092431 3095625 3099704 3100408 3100678 3102153 3102380 3102915 3104541 3105046 3105802 3105821 3106074 3106953 3107589 3112067 3195980 
003007	14 / 29 / 23	CARP25	0222805	1	0856128 0948568 1001894 1021751 1078819 1081249 1139392 3072477 3073066 3076896 3077064 3089651 3104731 3107980 
003009	6 / 15 / 14	CARP15	0375562	1	0998972 1026650 1056963 1078836 1160658 3077472 
008782	2 / 8 / 6	CAN314	0576472	1	1161132 3073702 
006500	32 / 41 / 40	PK229	3198623	1	0672478 0821922 0918549 0992186 1025623 1028249 1029787 1055078 1055590 1059677 1088690 1093044 1096113 1096152 1170860 3064977 3087347 3087407 3088352 3091573 3092880 3092999 3093221 3094287 3094695 3099468 3099729 3102884 3104653 3104658 3105862 3106068 
009263	5 / 11 / 7	DAL112	3196642	1	0773276 0909942 0917165 1058893 3099957 
002568	3 / 4 / 3	PK236	1168490	1	0700408 1017339 1171297 
007397	3 / 11 / 7	CARP13	0603646	1	0989395 1003100 1055441 
009322	20 / 39 / 31	PK243	0127086	1	0731629 0915648 0915885 0919283 0945959 0958879 0959200 0960037 0960497 0971315 0988990 1002248 1005068 1007348 1007554 1013197 1025460 1049299 1067933 3073666 
010961	4 / 12 / 8	EHIII	0492451	1	0852608 0999733 1003128 1015275 
008500	10 / 15 / 14	DAL318	0031619	1	0746213 0751788 0827963 0906085 0945635 0967042 0972633 0976318 0988544 1009104 
006525	0 / 7 / 5	PK200	1075274	1	
001845	10 / 28 / 22	CARP21	0123161	1	0756739 0849713 0907217 0991672 0993268 1079993 1083626 1128560 1158026 3076930 
001862	7 / 24 / 21	TH104	0031557	1	0945969 0989590 0992744 1003020 1036442 1084909 1172397 
