83.550186
Zero Conflict:30733
Nonzero Conflict:2390
More students interested than room limit: 2
Course	Room	Teacher	Time	Students
004083	13 / 28 / 13	CARP21	0376136	1	0145661 0795445 0903449 0915740 0945809 0965927 0972660 0982172 0988355 0999689 1000122 1000939 1040818 
006024	83 / 87 / 83	PK243	0301909	1	0254082 0897931 0948568 0954240 1001894 1006105 1008967 1017492 1017832 1067251 1077413 1080654 1080808 1088785 1090564 1092187 1094134 1094929 1099178 1104151 1141167 1146215 1163278 1163391 1166163 1169962 3070344 3070438 3070881 3071136 3074711 3074965 3077033 3080612 3081669 3087352 3087449 3088117 3088521 3088978 3089081 3089566 3090519 3092431 3092999 3093190 3093221 3093369 3093697 3094719 3094809 3094908 3095105 3095335 3095719 3095842 3096149 3096547 3096592 3097133 3097158 3097636 3098330 3098883 3099448 3099774 3099986 3100110 3100408 3100835 3102057 3102316 3102380 3102599 3103038 3104770 3105511 3105818 3105862 3106561 3106835 3107254 3107966 
006026	37 / 61 / 37	PK25	0213446	2	0254082 0911802 0959200 0989590 1026650 1036442 1058223 1077874 1080303 1093549 1094520 1095157 1100383 1112377 1136830 1145146 1170033 1170370 1170709 1172030 3069337 3074289 3074551 3074634 3075188 3078465 3079675 3089009 3094033 3095630 3099729 3102380 3103445 3103807 3104899 3106769 3107323 
008764	38 / 61 / 38	PK25	0899465	3	0254082 0999689 1037291 1056024 1086710 1087116 1088785 1161960 1165961 1169331 1170709 3068353 3071136 3074711 3079862 3080198 3085728 3087493 3088124 3088521 3090785 3092431 3093697 3095625 3099704 3100408 3100678 3102153 3102380 3102915 3104541 3105046 3105821 3106074 3106953 3107589 3112067 3195980 
003003	37 / 83 / 40	PK338	3214464	2	0480377 0906447 0945264 0966414 1001394 1056963 1067862 1078836 1079363 1079564 1102530 1131602 1170703 3065039 3067556 3072477 3073169 3073384 3074570 3077336 3077472 3077809 3080473 3080612 3085513 3087449 3092972 3093190 3095105 3095842 3100989 3102057 3104731 3105612 3105854 3107966 3107993 
010965	18 / 52 / 18	DAL105	0897706	3	0649837 0853174 0861816 0956475 0980544 0993506 1005315 1015256 1029566 1030693 1039868 1053370 1056320 1085061 1088192 1170470 1170860 3080937 
004815	10 / 83 / 10	PK338	3092667	4	0672478 0967042 1001351 1066982 1100625 1122905 3078500 3092985 3103177 3106769 
006504	34 / 87 / 34	PK243	3198623	5	0672478 0906963 0918549 0984724 1013197 1017492 1025623 1055590 1056024 1066309 1076299 1088120 1088214 1088690 1116854 1143228 1144234 1165961 3064977 3071015 3071734 3082682 3087407 3091573 3092880 3093174 3094719 3095625 3098292 3099729 3102884 3104386 3104658 3106068 
011230	4 / 55 / 4	DAL204	1167856	4	0700408 1017339 1171297 3077471 
006555	7 / 87 / 8	PK243	0127086	6	0731629 0960497 1021017 1021867 1055078 1076299 1088636 
006043	31 / 83 / 31	PK338	0409737	5	0744449 0896929 0909240 0915622 0952008 0964596 0967988 0970193 0987600 0999715 1000355 1002405 1005082 1005112 1006438 1007394 1009729 1016434 1018936 1020520 1024283 1040818 1049929 1064780 1067334 1068052 1076989 1077161 1081917 3073169 3077471 
006060	1 / 83 / 1	PK338	0031384	6	0744449 
008446	18 / 87 / 22	PK243	0893542	8	0751788 0897034 0906085 0949279 0971073 0988620 1000750 1005346 1007134 1007882 1056012 1056738 1056970 1058048 1082799 1098099 1150758 3090362 
008501	11 / 83 / 11	PK338	0125630	7	0751788 0906085 0907596 0913989 0945635 0967042 0971073 0972633 0976318 0988544 1006405 
010966	6 / 87 / 6	PK243	0775640	9	0751788 0966094 1020520 1076009 1105086 1128560 
001840	41 / 87 / 41	PK243	0168763	7	0757321 0786916 0859231 0908998 0946010 0986807 0988271 1000990 1004733 1009559 1013071 1017444 1017492 1020150 1036442 1039868 1056970 1067933 1077482 1078921 1079771 1080757 1081250 1082907 1088558 1092116 1096113 1141729 1142309 1143723 1149270 1159063 1169109 1170860 1171461 3070344 3070440 3073357 3098948 3106953 3112067 
001891	6 / 83 / 6	PK338	0031557	8	0757321 0786916 0908998 0920095 0966299 1088180 
011209	3 / 83 / 3	PK338	3208554	9	0757321 0987613 1143290 
001474	7 / 83 / 9	PK338	0020093	10	0779081 0900240 0912439 0913880 0950504 0993532 1007196 
011204	49 / 87 / 87	PK243	0309967	12	0871681 0887586 0904516 0909091 0915622 0945449 0951991 0952211 0954830 0959200 0986807 0988245 0988544 0988625 0989590 0992796 0999733 1002606 1002706 1004206 1005112 1005720 1006899 1007554 1010643 1018817 1025508 1025569 1036442 1037745 1059654 1077874 1080792 1087081 1088180 1088882 1095157 1101406 1117264 1134015 1143265 1161132 1161482 1170303 3070648 3076618 3078408 3089611 3094906 
011205	12 / 83 / 15	PK338	0406445	11	0779081 0871681 0913880 0950504 0954830 1018817 1025569 1055078 1088882 3095625 3098796 3106131 
001837	26 / 87 / 61	PK243	0409956	10	0781523 0870197 1005102 1040874 1065148 1080648 1081101 1082315 1082842 1084057 1085106 1102030 1111549 1116854 1143639 1150699 1160158 1160614 1171905 3064940 3068712 3069991 3082682 3095387 3098754 3104489 
002161	27 / 87 / 35	PK243	1083806	11	0781523 0870197 1029566 1041559 1045379 1059572 1064605 1066309 1082907 1084057 1085106 1088785 1099059 1101406 1116854 1133174 1134358 1143639 1150965 1158007 1160158 1169962 3078073 3080595 3093770 3095719 3096547 
006847	21 / 87 / 21	PK243	0824244	13	0781523 0870197 0954240 0970193 0988263 1017444 1020150 1021867 1029566 1029787 1055290 1067460 1068371 1076009 1078921 1079366 1119989 1134358 3064940 3070406 3073357 
001871	1 / 83 / 1	PK338	0027651	12	0786916 
001546	16 / 83 / 16	PK338	0031756	13	0828394 0907063 0913989 0918009 0920237 0964596 0993532 1057610 1065142 1087782 3070374 3099420 3099704 3100897 3105820 3105821 
001552	2 / 83 / 2	PK338	0129398	15	0828394 1087782 
011203	3 / 83 / 3	PK338	0129398	14	0828394 0959919 0966125 
001179	13 / 87 / 15	PK243	0856193	14	0828596 1017412 1078198 1078819 1084017 1087782 1142309 1171905 3072447 3073666 3080473 3082398 3087433 
001249	15 / 87 / 15	PK243	0031471	15	0828596 0871681 0903917 0918064 0954830 0966077 0966299 0986807 0991763 0992189 0992616 0993551 1007554 1007842 1037745 
003441	18 / 87 / 19	PK243	0897706	16	0832653 0877028 0906447 1020478 1038303 1065196 1066778 1079756 1088882 1095349 1121871 1122905 1129708 1169331 3068369 3077163 3107963 3107966 
004036	14 / 83 / 14	PK338	0163316	17	0832653 0951991 1006799 1065646 1077417 1085106 1095717 1099059 1104669 1143639 3067556 3072208 3087433 3104731 
003278	4 / 83 / 4	PK338	0675005	16	0833266 0952594 0987243 1001039 
003026	17 / 87 / 18	PK243	0222805	17	0847790 0877028 0911775 0971315 0993268 1001894 1002241 1005059 1008387 1021751 1025522 1034405 1058048 1064780 1065654 1068383 1080792 
003036	2 / 83 / 2	PK338	3195619	18	0847790 0907063 
004276	33 / 87 / 35	PK243	1165566	19	0847790 0903917 0909216 0992801 1009559 1030693 1050781 1057261 1077874 1087490 1087960 1088120 1088173 1102354 1164206 3068353 3071094 3073568 3076489 3078500 3081368 3085909 3088652 3089611 3089824 3090519 3091573 3091695 3095111 3095842 3099468 3102884 3102915 
007007	30 / 87 / 31	PK243	1075274	20	0847790 0909240 0959092 1037745 1039679 1059677 1073544 1077161 1079363 1085324 1131189 1143717 1149344 1163417 1170703 1171414 3072890 3074792 3074891 3075371 3079675 3085810 3087352 3087407 3088651 3091695 3092880 3095928 3099986 3105821 
004075	4 / 87 / 9	PK243	0854975	18	0849713 0867125 0918064 1065271 
