63.48931
Course	Room	Teacher	Time	Students
006034	12 / 24 / 26	BYC127	0213446	1	0197361 3404534 3412644 3413923 3426719 3431629 3433849 3437365 3437511 3440175 3441900 3457195 
008469	16 / 24 / 23	TH224	3420576	1	0700408 3249725 3329409 3341634 3344218 3352040 3389674 3390102 3395942 3397334 3405144 3415407 3421604 3430953 3431260 3433929 
008770	61 / 61 / 72	DAL300	0431786	1	0750570 3229500 3241275 3254633 3266668 3330300 3331071 3339315 3340797 3343615 3351809 3352269 3359026 3374569 3375544 3396377 3404976 3412725 3415144 3415849 3417002 3418145 3420434 3422289 3422964 3424318 3426213 3430131 3431155 3431257 3431445 3431448 3431740 3432040 3432344 3433760 3435161 3435771 3437591 3438441 3438443 3438472 3438473 3439283 3439328 3439820 3439912 3440024 3441016 3451551 3453352 3454497 3455049 3458122 3458339 3459584 3461882 3462516 3462882 3462936 3462956 
013274	8 / 14 / 14	CARP17	3443571	1	0825970 3295955 3340683 3414238 3414467 3428844 3435183 3441838 
008784	6 / 9 / 9	BYC239	0031572	1	1005451 3229135 3258482 3374470 3435187 3444491 
009225	3 / 13 / 12	TH3F	1061058	1	1086489 3429732 3457979 
004356	10 / 11 / 10	RCCON	0847593	1	1089147 3118476 3358339 3374194 3412866 3435922 3439387 3441306 3452964 3461936 
002569	11 / 15 / 15	TAYB	1168490	1	3223213 3364991 3396313 3411108 3412864 3416398 3417055 3432301 3436260 3440075 3440409 
006504	21 / 27 / 27	DAL119	0031399	1	1170820 3119160 3322549 3339160 3415125 3416750 3417370 3425239 3425755 3429733 3431080 3431651 3439147 3439409 3441004 3447681 3458049 3459888 3460701 3462235 3463524 
013170	7 / 19 / 19	TH104	3092941	1	3250514 3340558 3418117 3425356 3434130 3437701 3458121 
003424	14 / 24 / 24	TAYD	3393009	1	3099325 3212089 3311775 3313406 3314570 3365419 3372100 3381424 3396036 3397012 3412755 3429524 3434210 3436514 
008484	14 / 35 / 15	PK229	3420576	3	3069495 3329409 3331179 3347767 3352660 3362442 3378849 3390220 3395937 3396837 3414298 3416750 3417002 3435922 
011834	20 / 27 / 27	TAYF	0470839	1	3069495 3119618 3249454 3255904 3278685 3337335 3337414 3339216 3340158 3404279 3416374 3425219 3426169 3427674 3432782 3436158 3438206 3439158 3458641 3463353 
001837	80 / 80 / 81	PK100	3452118	1	3073525 3250227 3322886 3331180 3334029 3337334 3359188 3375120 3378849 3395299 3396461 3404693 3405451 3405604 3405619 3411154 3413582 3415615 3415852 3417108 3418120 3419470 3421500 3421700 3428042 3428608 3430152 3430298 3430383 3431294 3431672 3432223 3432238 3435039 3435248 3435384 3435692 3436311 3436588 3437240 3437574 3438113 3438374 3438455 3439899 3445081 3446670 3448679 3451663 3452561 3453445 3455625 3455631 3455915 3456103 3456677 3457231 3458451 3458469 3458972 3459522 3460235 3460369 3460488 3460737 3460867 3461826 3461933 3462293 3462297 3462356 3462514 3462647 3462896 3462964 3463226 3463602 3463675 3463745 3463883 
002161	22 / 50 / 39	PK338	1083806	1	3224924 3250131 3319602 3341079 3365824 3379786 3397565 3405151 3405744 3412670 3412825 3413521 3416536 3420437 3430401 3432384 3435313 3436930 3438669 3439670 3451553 3459505 
006847	38 / 56 / 43	PK349	3427120	1	3227217 3230522 3291024 3311583 3322523 3323191 3329727 3331270 3331686 3337781 3337851 3338208 3339156 3339567 3340879 3360165 3363924 3395581 3396312 3396460 3397709 3404148 3405153 3405422 3411159 3411531 3413014 3413728 3414273 3414843 3416203 3417172 3425437 3431449 3433663 3436119 3439558 3440036 
007087	2 / 5 / 5	TAYSEM	0031573	1	3330355 3363977 
007128	24 / 24 / 26	EHLEC	3198619	1	3090066 3116269 3201565 3224179 3239404 3260429 3263732 3264284 3267886 3269263 3269750 3283549 3310035 3312301 3329885 3331032 3336750 3337915 3337955 3339987 3339999 3340585 3340959 3418479 
010968	4 / 7 / 7	CAN314	3473827	1	3226607 3250244 3380697 3459730 
011534	0 / 4 / 4	RCSEM	3213249	1	
004012	44 / 56 / 48	TH110	0770587	1	3091653 3249123 3251757 3329365 3338668 3363735 3404196 3411186 3422414 3428820 3429761 3436710 3437329 3437781 3438878 3439437 3442335 3443516 3444537 3449400 3451664 3454100 3454494 3455046 3455120 3455294 3455519 3455808 3455981 3458136 3459111 3459508 3459647 3459897 3460770 3461469 3463071 3463126 3463143 3463188 3463525 3463776 3463882 3474216 
003270	9 / 15 / 15	PK337	3411208	1	3340672 3357367 3417908 3437141 3455043 3455341 3457808 3459032 3463453 
007396	12 / 19 / 19	TAYC	0162977	1	3093424 3221877 3254239 3271598 3311902 3314270 3337673 3389022 3398117 3411018 3411258 3483560 
008490	1 / 7 / 7	DAL212E	0132890	1	3390220 
004394	5 / 15 / 8	PK337	0847593	3	3094516 3125756 3224449 3241428 3337249 
003017	16 / 22 / 21	DAL315	3332662	1	3227882 3314580 3316768 3318988 3339029 3342833 3397242 3404828 3406196 3411136 3413774 3414016 3418079 3432798 3439701 3462720 
004276	33 / 44 / 38	PK243	1165566	1	3099420 3219927 3227669 3228510 3252368 3331179 3375323 3405145 3405695 3412835 3416232 3416354 3417284 3420940 3421044 3421753 3424363 3425095 3434468 3438020 3438842 3439356 3439588 3441406 3443092 3454433 3455148 3459972 3461498 3462242 3463879 3463993 3464379 
006026	24 / 39 / 37	PK180	3470402	1	3226486 3245992 3323512 3340716 3341874 3359596 3396422 3397265 3397992 3402583 3416896 3418441 3418499 3432398 3434428 3435380 3437252 3454226 3456820 3457393 3458949 3459823 3475445 3482396 
006060	20 / 21 / 21	PK328	0031526	1	3102134 3122279 3124142 3195977 3199633 3223457 3225245 3246608 3256294 3269425 3300040 3311527 3314060 3314978 3324271 3324397 3329719 3337912 3339989 3340232 
005180	24 / 35 / 35	CARP21	3461286	1	3103190 3119907 3303344 3312519 3316953 3338504 3342762 3402266 3405427 3406406 3415217 3417819 3421153 3426638 3429810 3436206 3437011 3439511 3453218 3453467 3462554 3462851 3463526 3463939 
005258	14 / 31 / 14	TH102	3461286	3	3103190 3252499 3329782 3344218 3350812 3354609 3355412 3358378 3367107 3374479 3402266 3402556 3417314 3460766 
013174	14 / 16 / 17	DAL2	0897706	1	3228659 3312777 3319128 3319692 3342814 3354609 3358378 3397856 3404364 3412261 3413146 3417042 3417338 3435397 
013291	0 / 11 / 10	PK127	3475527	1	
