Class Times	10
Rooms	5
1	202
2	138
3	98
4	612
5	18
Classes	20
Teachers	10
1	6
2	9
3	1
4	8
5	7
6	1
7	2
8	7
9	4
10	9
11	10
12	10
13	2
14	3
15	4
16	8
17	6
18	5
19	3
20	5
Class Times	10
Rooms	5
1	764
2	886
3	191
4	433
5	553
Classes	20
Teachers	10
1	2
2	1
3	1
4	5
5	3
6	5
7	6
8	7
9	8
10	8
11	7
12	2
13	4
14	10
15	10
16	6
17	9
18	9
19	3
20	4
Class Times	10
Rooms	5
1	664
2	606
3	740
4	27
5	953
Classes	20
Teachers	10
1	6
2	8
3	10
4	6
5	3
6	4
7	2
8	4
9	7
10	7
11	10
12	9
13	2
14	5
15	3
16	9
17	1
18	8
19	5
20	1
Class Times	10
Rooms	5
1	122
2	221
3	929
4	154
5	796
Classes	20
Teachers	10
1	10
2	8
3	3
4	6
5	1
6	4
7	6
8	2
9	7
10	1
11	3
12	4
13	8
14	9
15	9
16	7
17	10
18	5
19	2
20	5
Class Times	10
Rooms	5
1	833
2	576
3	402
4	145
5	578
Classes	20
Teachers	10
1	6
2	8
3	4
4	1
5	4
6	7
7	7
8	8
9	6
10	1
11	2
12	9
13	10
14	5
15	5
16	2
17	10
18	3
19	3
20	9
Class Times	10
Rooms	5
1	25
2	425
3	824
4	838
5	775
Classes	20
Teachers	10
1	8
2	5
3	9
4	7
5	8
6	10
7	3
8	2
9	3
10	1
11	10
12	9
13	5
14	7
15	1
16	6
17	2
18	6
19	4
20	4
Class Times	10
Rooms	5
1	102
2	67
3	734
4	461
5	130
Classes	20
Teachers	10
1	6
2	4
3	2
4	2
5	6
6	1
7	7
8	3
9	4
10	9
11	7
12	8
13	10
14	9
15	8
16	1
17	10
18	3
19	5
20	5
Class Times	10
Rooms	5
1	48
2	565
3	758
4	310
5	575
Classes	20
Teachers	10
1	3
2	4
3	1
4	6
5	2
6	2
7	1
8	10
9	5
10	7
11	7
12	10
13	9
14	9
15	8
16	5
17	3
18	6
19	4
20	8
Class Times	10
Rooms	5
1	84
2	350
3	142
4	226
5	201
Classes	20
Teachers	10
1	3
2	6
3	3
4	9
5	1
6	5
7	5
8	9
9	2
10	8
11	8
12	4
13	1
14	4
15	7
16	2
17	10
18	7
19	6
20	10
Class Times	10
Rooms	5
1	553
2	342
3	317
4	576
5	136
Classes	20
Teachers	10
1	9
2	2
3	5
4	1
5	6
6	2
7	4
8	7
9	10
10	7
11	6
12	9
13	1
14	8
15	5
16	4
17	8
18	3
19	3
20	10
Class Times	10
Rooms	5
1	406
2	242
3	587
4	183
5	468
Classes	20
Teachers	10
1	2
2	10
3	6
4	2
5	8
6	5
7	1
8	5
9	10
10	8
11	6
12	3
13	4
14	9
15	4
16	1
17	7
18	3
19	7
20	9
Class Times	10
Rooms	5
1	183
2	566
3	120
4	427
5	962
Classes	20
Teachers	10
1	8
2	4
3	3
4	4
5	10
6	1
7	9
8	8
9	7
10	5
11	6
12	6
13	1
14	3
15	2
16	7
17	5
18	2
19	9
20	10
Class Times	10
Rooms	5
1	988
2	894
3	861
4	916
5	692
Classes	20
Teachers	10
1	9
2	9
3	2
4	2
5	5
6	1
7	1
8	7
9	8
10	3
11	3
12	10
13	8
14	10
15	6
16	6
17	4
18	5
19	7
20	4
Class Times	10
Rooms	5
1	821
2	50
3	411
4	695
5	316
Classes	20
Teachers	10
1	3
2	2
3	4
4	1
5	1
6	9
7	6
8	2
9	6
10	9
11	3
12	4
13	8
14	5
15	5
16	7
17	8
18	10
19	7
20	10
