Class Times	10
Rooms	5
1	375
2	584
3	80
4	600
5	501
Classes	20
Teachers	10
1	8
2	8
3	10
4	7
5	7
6	10
7	3
8	3
9	1
10	5
11	1
12	4
13	9
14	4
15	6
16	9
17	2
18	5
19	6
20	2
Class Times	10
Rooms	5
1	501
2	585
3	635
4	995
5	639
Classes	20
Teachers	10
1	2
2	3
3	4
4	3
5	1
6	6
7	10
8	6
9	7
10	9
11	10
12	7
13	4
14	8
15	5
16	8
17	1
18	9
19	5
20	2
Class Times	10
Rooms	5
1	569
2	56
3	455
4	70
5	479
Classes	20
Teachers	10
1	1
2	10
3	1
4	4
5	9
6	3
7	9
8	5
9	8
10	2
11	7
12	8
13	7
14	6
15	3
16	6
17	10
18	5
19	2
20	4
Class Times	10
Rooms	5
1	819
2	544
3	91
4	856
5	284
Classes	20
Teachers	10
1	7
2	10
3	7
4	1
5	8
6	6
7	8
8	2
9	6
10	4
11	3
12	3
13	1
14	2
15	10
16	9
17	4
18	9
19	5
20	5
Class Times	10
Rooms	5
1	18
2	361
3	373
4	436
5	290
Classes	20
Teachers	10
1	4
2	1
3	7
4	6
5	5
6	5
7	3
8	1
9	2
10	2
11	6
12	10
13	3
14	4
15	7
16	9
17	8
18	9
19	10
20	8
Class Times	10
Rooms	5
1	573
2	892
3	166
4	420
5	163
Classes	20
Teachers	10
1	6
2	10
3	4
4	3
5	10
6	1
7	5
8	8
9	8
10	7
11	3
12	2
13	1
14	7
15	4
16	6
17	2
18	9
19	9
20	5
Class Times	10
Rooms	5
1	728
2	210
3	366
4	664
5	871
Classes	20
Teachers	10
1	3
2	9
3	2
4	6
5	10
6	4
7	6
8	10
9	3
10	1
11	9
12	2
13	7
14	5
15	4
16	5
17	7
18	8
19	1
20	8
Class Times	10
Rooms	5
1	788
2	760
3	682
4	346
5	237
Classes	20
Teachers	10
1	5
2	8
3	8
4	5
5	9
6	9
7	3
8	7
9	10
10	10
11	7
12	3
13	4
14	4
15	2
16	6
17	2
18	1
19	6
20	1
Class Times	10
Rooms	5
1	879
2	654
3	67
4	995
5	928
Classes	20
Teachers	10
1	6
2	7
3	9
4	1
5	2
6	10
7	10
8	6
9	3
10	4
11	2
12	7
13	3
14	9
15	8
16	4
17	5
18	1
19	8
20	5
Class Times	10
Rooms	5
1	98
2	883
3	933
4	867
5	356
Classes	20
Teachers	10
1	8
2	6
3	1
4	4
5	5
6	4
7	9
8	8
9	2
10	10
11	2
12	1
13	7
14	6
15	9
16	3
17	10
18	5
19	3
20	7
Class Times	10
Rooms	5
1	149
2	329
3	505
4	588
5	886
Classes	20
Teachers	10
1	7
2	3
3	9
4	10
5	6
6	7
7	3
8	1
9	8
10	5
11	9
12	10
13	6
14	8
15	1
16	4
17	2
18	2
19	4
20	5
Class Times	10
Rooms	5
1	251
2	270
3	232
4	621
5	370
Classes	20
Teachers	10
1	5
2	4
3	9
4	7
5	10
6	8
7	3
8	5
9	1
10	4
11	8
12	10
13	6
14	1
15	9
16	3
17	7
18	6
19	2
20	2
Class Times	10
Rooms	5
1	685
2	950
3	726
4	247
5	490
Classes	20
Teachers	10
1	8
2	2
3	1
4	1
5	5
6	8
7	9
8	3
9	2
10	7
11	4
12	6
13	3
14	6
15	9
16	10
17	7
18	5
19	4
20	10
Class Times	10
Rooms	5
1	657
2	208
3	128
4	876
5	616
Classes	20
Teachers	10
1	10
2	9
3	10
4	7
5	7
6	2
7	2
8	6
9	6
10	8
11	5
12	3
13	8
14	1
15	9
16	3
17	4
18	4
19	1
20	5
