Class Times	10
Rooms	400
1	955
2	481
3	384
4	564
5	942
6	63
7	535
8	124
9	931
10	429
11	31
12	86
13	488
14	750
15	608
16	110
17	263
18	116
19	585
20	811
21	967
22	910
23	246
24	685
25	332
26	761
27	720
28	768
29	990
30	807
31	373
32	391
33	785
34	444
35	182
36	318
37	607
38	421
39	93
40	569
41	493
42	973
43	534
44	941
45	986
46	596
47	250
48	140
49	592
50	11
51	665
52	232
53	283
54	16
55	166
56	24
57	783
58	96
59	703
60	867
61	797
62	630
63	892
64	410
65	867
66	622
67	904
68	523
69	997
70	702
71	428
72	672
73	133
74	197
75	202
76	290
77	481
78	280
79	63
80	737
81	903
82	503
83	84
84	538
85	293
86	94
87	530
88	625
89	979
90	355
91	251
92	83
93	639
94	247
95	696
96	787
97	994
98	223
99	523
100	433
101	735
102	490
103	62
104	876
105	232
106	963
107	625
108	450
109	233
110	69
111	73
112	559
113	483
114	752
115	944
116	332
117	173
118	980
119	25
120	54
121	721
122	835
123	696
124	557
125	907
126	429
127	119
128	130
129	338
130	986
131	683
132	238
133	687
134	308
135	574
136	453
137	596
138	510
139	615
140	786
141	866
142	439
143	826
144	178
145	994
146	341
147	944
148	30
149	50
150	797
151	252
152	959
153	590
154	655
155	220
156	117
157	196
158	150
159	487
160	824
161	356
162	397
163	335
164	100
165	105
166	943
167	211
168	256
169	969
170	548
171	458
172	225
173	161
174	980
175	872
176	526
177	46
178	785
179	965
180	471
181	355
182	149
183	310
184	314
185	856
186	880
187	483
188	380
189	69
190	898
191	927
192	964
193	531
194	629
195	78
196	445
197	782
198	743
199	970
200	360
201	945
202	528
203	642
204	180
205	460
206	349
207	426
208	345
209	623
210	243
211	833
212	75
213	498
214	555
215	169
216	540
217	37
218	936
219	58
220	656
221	868
222	414
223	588
224	392
225	325
226	33
227	852
228	73
229	887
230	279
231	941
232	38
233	758
234	317
235	519
236	453
237	430
238	748
239	817
240	25
241	232
242	722
243	576
244	951
245	362
246	611
247	430
248	430
249	529
250	740
251	913
252	924
253	948
254	112
255	874
256	501
257	902
258	348
259	449
260	483
261	761
262	12
263	134
264	545
265	492
266	898
267	358
268	490
269	408
270	581
271	199
272	478
273	872
274	571
275	734
276	679
277	136
278	248
279	964
280	25
281	28
282	98
283	710
284	510
285	815
286	925
287	221
288	310
289	186
290	429
291	230
292	91
293	380
294	386
295	469
296	338
297	175
298	622
299	348
300	556
301	17
302	547
303	894
304	491
305	692
306	456
307	254
308	964
309	973
310	732
311	904
312	150
313	910
314	839
315	127
316	877
317	795
318	954
319	753
320	177
321	562
322	748
323	752
324	609
325	861
326	868
327	444
328	34
329	255
330	370
331	29
332	336
333	455
334	893
335	139
336	993
337	533
338	562
339	367
340	974
341	43
342	893
343	477
344	60
345	454
346	281
347	956
348	174
349	632
350	361
351	568
352	791
353	18
354	341
355	661
356	338
357	605
358	418
359	791
360	791
361	992
362	303
363	616
364	425
365	48
366	205
367	369
368	866
369	85
370	392
371	109
372	612
373	263
374	965
375	227
376	631
377	13
378	303
379	402
380	795
381	530
382	138
383	864
384	892
385	869
386	574
387	337
388	614
389	425
390	865
391	857
392	550
393	257
394	585
395	820
396	262
397	412
398	218
399	933
400	659
Classes	4000
Teachers	2000
1	1993
2	1342
3	1587
4	721
5	1101
6	1357
7	191
8	1425
9	1942
10	1642
11	1829
12	1554
13	344
14	378
15	1347
16	315
17	1883
18	727
19	1786
20	324
21	679
22	1657
23	40
24	1057
25	252
26	1215
27	1001
28	1841
29	1864
30	564
31	856
32	1656
33	1183
34	1887
35	280
36	371
37	1586
38	33
39	1779
40	40
41	1660
42	1895
43	762
44	388
45	395
46	494
47	1020
48	1733
49	697
50	433
51	1980
52	1301
53	880
54	927
55	1534
56	1359
57	97
58	440
59	1631
60	773
61	1756
62	1687
63	582
64	1881
65	965
66	432
67	679
68	1837
69	293
70	353
71	1079
72	311
73	1687
74	764
75	1679
76	620
77	1209
78	48
79	1078
80	1533
81	1315
82	1318
83	1756
84	122
85	564
86	1440
87	1728
88	819
89	1451
90	918
91	535
92	1302
93	1463
94	930
95	319
96	636
97	1614
98	589
99	1524
100	1447
101	441
102	426
103	1597
104	450
105	1809
106	1220
107	918
108	1724
109	1298
110	543
111	1453
112	1326
113	1559
114	1129
115	618
116	695
117	841
118	1044
119	289
120	384
121	1006
122	588
123	367
124	587
125	501
126	1937
127	900
128	1383
129	876
130	447
131	1349
132	144
133	1127
134	1533
135	1097
136	43
137	654
138	323
139	8
140	1361
141	220
142	958
143	463
144	265
145	1691
146	1438
147	1747
148	999
149	770
150	820
151	1022
152	1222
153	1739
154	235
155	1875
156	1443
157	234
158	1352
159	615
160	1445
161	715
162	1031
163	1534
164	1965
165	296
166	1573
167	1931
168	1911
169	1237
170	852
171	828
172	871
173	369
174	537
175	1105
176	1159
177	56
178	432
179	269
180	857
181	1965
182	1890
183	1312
184	1617
185	1502
186	1361
187	244
188	1840
189	722
190	17
191	28
192	479
193	1120
194	442
195	984
196	402
197	1894
198	404
199	486
200	992
201	794
202	1539
203	112
204	589
205	276
206	1497
207	1745
208	1267
209	406
210	1741
211	536
212	279
213	295
214	288
215	1729
216	1842
217	1353
218	586
219	174
220	562
221	321
222	1139
223	1633
224	152
225	77
226	207
227	808
228	687
229	1117
230	958
231	155
232	1772
233	1186
234	798
235	222
236	1979
237	1794
238	1713
239	165
240	858
241	1720
242	1607
243	1696
244	855
245	1637
246	1504
247	620
248	1545
249	619
250	740
251	1931
252	1550
253	733
254	1940
255	820
256	249
257	593
258	1554
259	509
260	1511
261	457
262	385
263	394
264	1773
265	1198
266	1096
267	1115
